"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q0140",27.988818580447,-0.949496266685315,0.350221640208614,-2.71112963242288,0.0067054405255937,0.0181656988529335
"Q0160",397.054906810821,0.640710861803426,0.185970755081303,3.44522374780551,0.000570586869071777,0.00210915681500279
"Q0250",4048.6858872062,0.739276744490955,0.165092057196185,4.47796676016004,7.53573313395312e-06,4.26084004986844e-05
"Q0255",99.3187237650369,1.15541304106034,0.274498348711949,4.2091802973751,2.56298813346547e-05,0.000130276867457513
"YAL005C",168628.607329662,-1.79574929053959,0.146851495247943,-12.2283350776079,2.19389253463628e-34,1.73665322467367e-32
"YAL018C",13.3726005259522,1.19126207636354,0.433371083591702,2.74882686332132,0.00598089690194864,0.0164622265717751
"YAL044C",3663.90695487554,-1.36368590691962,0.110867600410694,-12.3001300818997,9.042839083707e-35,7.62299590809638e-33
"YAL060W",2831.96520706412,-1.08313418119131,0.129895820443378,-8.33848369789114,7.52492018690295e-17,1.82937291884596e-15
"YAL062W",673.154859560972,0.655282435652233,0.111892249136756,5.85637021963282,4.7309296534812e-09,4.50931929232694e-08
"YAL063C-A",24.4868525383502,0.922061958191313,0.271593384241122,3.39500890556561,0.000686263682823493,0.00249274625920945
"YAR007C",2188.67771055795,-0.723428558325493,0.0651014762117515,-11.1123218768871,1.09280463763408e-28,6.6293410307316e-27
"YAR015W",3269.81018586997,-0.735717090284059,0.168875660820285,-4.35656083718895,1.32121982372166e-05,7.11704388031309e-05
"YAR050W",716.158613850981,0.587013522273,0.147588427574149,3.97736822541918,6.96822156261486e-05,0.000320557945874791
"YAR053W",96.578808832453,0.637193283789073,0.172688010976533,3.68985246969844,0.000224384141079731,0.00092592336919805
"YAR066W",116.750246201558,0.695806195624671,0.282007628794969,2.467331109438,0.0136124419574548,0.0336205753282333
"YAR068W",92.263101659478,0.669388219744073,0.271689011532038,2.46380306648926,0.013747162063761,0.0338387671429171
"YAR069C",12.8350228721509,0.880706224197116,0.345955955665286,2.54571777064362,0.0109053318534863,0.0277050916089939
"YBL002W",6960.85499356011,1.30445644311505,0.0952178442563968,13.6997056938455,1.01936630638942e-42,1.20303758086795e-40
"YBL003C",2877.72937771127,1.15577179674307,0.146722971987775,7.87723817944043,3.34696540177476e-15,7.14643171806579e-14
"YBL009W",1140.44342034041,0.636002658693573,0.195315890424428,3.25627708688484,0.00112883530130183,0.00390787730173343
"YBL020W",2321.34213997866,0.61652259758856,0.0692844414091307,8.89842777179857,5.66433319874574e-19,1.65617958527291e-17
"YBL022C",10702.433725494,-0.857549062002666,0.0499817678550932,-17.1572375048611,5.54910465571649e-66,1.80096191601279e-63
"YBL027W",23003.1605998223,0.63377318893869,0.127425611799956,4.9736719328736,6.56964530281948e-07,4.45596318292594e-06
"YBL041W",3890.59821413183,-0.990907216408167,0.0808306633971262,-12.2590508943342,1.50249348052831e-34,1.21908564776366e-32
"YBL043W",318.656371748001,-1.53716811152815,0.154448820290264,-9.95260506774523,2.45666592127455e-23,1.00925433512615e-21
"YBL049W",264.377080792299,0.734707523120657,0.109363348687087,6.7180415737161,1.84183150835568e-11,2.53290854252897e-10
"YBL050W",1826.56742612068,-0.689728399880805,0.069885836062404,-9.86935892510347,5.65247018602545e-23,2.278893414751e-21
"YBL058W",5110.80363843997,-1.05158961022014,0.0786068467281911,-13.377837351196,8.1483895086602e-41,9.11917177598506e-39
"YBL072C",26295.4089275867,0.691149135214965,0.116024258720149,5.95693644448976,2.57010132774454e-09,2.55084521687918e-08
"YBL075C",3856.08531022136,-2.96537092144008,0.107113236853664,-27.6844487996504,1.07463410453053e-168,3.48772498625384e-165
"YBL078C",259.12192507953,-0.982378977849044,0.230400446693016,-4.26378938039976,2.00988908048699e-05,0.000104218710880076
"YBL082C",1101.51037571854,0.67000764821298,0.125943763858417,5.3198953857389,1.03826936836281e-07,8.0711454731054e-07
"YBL083C",102.388930878213,0.98861013358224,0.272183126586943,3.63215069934341,0.00028106889230126,0.00113670914637226
"YBL087C",11029.0622421043,0.800508050416938,0.103482802979504,7.73566261609176,1.02865922500228e-14,2.11969112047294e-13
"YBL092W",22854.0526915976,0.671657902116102,0.103231847219385,6.50630517817543,7.70216782777321e-11,9.76460378321795e-10
"YBL096C",75.0837111401593,0.810737270394604,0.176676958352709,4.58881156860357,4.4577658538314e-06,2.64491390833817e-05
"YBL097W",551.120902612331,0.776378790096727,0.213408834088302,3.63798805899237,0.000274776161342941,0.00111403626688134
"YBL098W",919.577708344526,1.03281598314726,0.113001164415921,9.13987027023721,6.25272925840785e-20,2.04982149577401e-18
"YBL107C",500.248059556061,-0.697275893333099,0.122672600626333,-5.68403938428794,1.31549961974957e-08,1.18926295707444e-07
"YBR009C",4436.49809634143,1.44579693324964,0.0889776304945988,16.2489934291676,2.27061835482499e-59,4.91286124705633e-57
"YBR010W",5444.77967488728,1.09197455563489,0.0895563889995219,12.1931507939731,3.38091921487783e-34,2.64404176190024e-32
"YBR012C",438.364285033666,1.19219837839361,0.111698634639864,10.6733478187757,1.35649094153041e-26,6.77306361651838e-25
"YBR018C",93.9886758426611,0.665629454100603,0.23307945306504,2.85580494268133,0.00429278773725331,0.012458621138186
"YBR026C",2627.73068827723,-0.590191712288602,0.0690776866301007,-8.54388357631283,1.29784797778038e-17,3.36973248950898e-16
"YBR034C",6280.01156815041,-0.648411177853246,0.104724484837865,-6.19159100049162,5.95599353044375e-10,6.56372733550261e-09
"YBR038W",2271.62458979802,0.6613446255813,0.189474289927952,3.49041881002841,0.000482264124254121,0.00182422868912209
"YBR039W",3252.1164452144,-0.593785485329304,0.054251742892807,-10.945002937556,7.02154520539454e-28,3.82998738892571e-26
"YBR040W",68.8348190826274,2.33062197520277,0.229818289818954,10.1411509807978,3.62799430264912e-24,1.5492967775326e-22
"YBR045C",224.95306983939,0.690933090530367,0.119325279057856,5.7903329117325,7.02470493173919e-09,6.57022474235146e-08
"YBR048W",14844.6090770168,0.692219577257993,0.112046442681636,6.17797014069278,6.49309906293656e-10,7.13142233799006e-09
"YBR049C",2532.7225254548,-0.717650077061392,0.0694035437106872,-10.3402512132948,4.63321369131021e-25,2.07408207381342e-23
"YBR050C",149.0851859467,-0.787314179367454,0.316180999978558,-2.49007429105748,0.0127716395879031,0.0317262581573206
"YBR052C",2806.95684847499,-0.947147359360031,0.0926011731941791,-10.2282436246668,1.48182409910594e-24,6.49900015357884e-23
"YBR053C",2363.08845536382,-0.896245267521842,0.0589177201902891,-15.2118117372363,2.9525738811138e-52,4.56313263388326e-50
"YBR062C",788.643099623167,-1.04452794252806,0.0968194531635672,-10.78840985358,3.9048740551041e-27,2.0440756041678e-25
"YBR067C",6036.91308525758,-0.959717826081106,0.175081246476721,-5.48155696508998,4.21598926543508e-08,3.52654462911587e-07
"YBR068C",11116.5066142841,-0.619785032759507,0.175883957358347,-3.52382924553348,0.000425358269795577,0.001632761992456
"YBR072W",35156.309790455,-3.8019795727963,0.176642349020069,-21.52360175172,9.36013665586896e-103,1.01261078388742e-99
"YBR082C",5119.5440195121,-0.775814776447212,0.0708134996910039,-10.9557468538131,6.23618098214974e-28,3.45974792778923e-26
"YBR084C-A",18768.4289351971,0.758229832819299,0.138276113351068,5.48344767902346,4.17115680841712e-08,3.49354565721748e-07
"YBR084W",11776.1363869799,0.629708927490105,0.045046618998679,13.9790497375302,2.0926343430023e-44,2.61217106162075e-42
"YBR085W",519.600298422266,1.23660751969747,0.176078196873564,7.02305874125598,2.17062896857631e-12,3.37878960072633e-11
"YBR089C-A",1177.7015025091,-1.00735163063414,0.122556424101864,-8.21949267870993,2.04365836352236e-16,4.8062994339216e-15
"YBR090C",257.824162314712,-0.960456490003347,0.226259890758107,-4.2449259865955,2.18665584944112e-05,0.000112647485069225
"YBR092C",10641.8356319642,1.22809113295916,0.136906342634124,8.97030122440114,2.9570462978872e-19,8.96924650447937e-18
"YBR093C",1360.15382550578,1.83792169820034,0.185780925878343,9.89295154769484,4.4666077249339e-23,1.82344344292742e-21
"YBR101C",1679.14450221113,-0.583819884038938,0.105098172379475,-5.55499558956131,2.77618770457577e-08,2.38995151066331e-07
"YBR105C",4246.17558217495,-0.980117310848096,0.157832105762541,-6.20987286530084,5.30274846103621e-10,5.87374407177236e-09
"YBR126C",7919.73700453665,-0.944434317930426,0.178589915304548,-5.28828470700538,1.2346869803773e-07,9.47323072060168e-07
"YBR129C",775.166433397956,-0.722737268359495,0.143017367087125,-5.05349303430548,4.33802144785303e-07,3.02775238903377e-06
"YBR137W",1004.89572362869,-0.667821173401091,0.082781638751667,-8.06726205800853,7.18921309546393e-16,1.62596453667792e-14
"YBR144C",19.4387300369344,-1.36229174783086,0.357859318708984,-3.80678014127304,0.000140787799005268,0.000608424502891609
"YBR148W",134.348536366571,1.12659812419677,0.134533145319658,8.37413056477581,5.5633053476378e-17,1.37305760500065e-15
"YBR149W",5743.4446866822,-1.0895453810093,0.0736286933043859,-14.7978367143505,1.51269946194685e-49,2.23157550170386e-47
"YBR169C",4508.82437749615,-1.74544592061773,0.107142069455945,-16.2909483593224,1.14440763708878e-59,2.5614999904632e-57
"YBR170C",2462.53585390789,-0.930819822919815,0.0586917583864637,-15.8594638925402,1.20921687568639e-56,2.37849295153951e-54
"YBR173C",2214.13465403376,-1.15540800965119,0.0918248231901596,-12.5827414582489,2.62750622938893e-36,2.27401905799514e-34
"YBR180W",212.143558262866,0.652482903268461,0.123131337350619,5.2990807807967,1.163871362743e-07,8.97231474532639e-07
"YBR181C",21393.093615843,0.862490813691972,0.126826911296159,6.80053471993755,1.04231546510205e-11,1.50683066458294e-10
"YBR184W",158.728230325219,1.40562423397292,0.197273235127711,7.1252657922041,1.03880030352913e-12,1.68571319255189e-11
"YBR186W",243.334630739956,0.831128921067005,0.113768498945531,7.30543980777072,2.76361277339198e-13,4.9281897011229e-12
"YBR187W",2657.78252061027,1.10094767296539,0.105160202772775,10.4692425835681,1.19596069096465e-25,5.50566017379543e-24
"YBR189W",26162.5661120642,0.951268411784703,0.131919679502698,7.21096666828428,5.55560540196617e-13,9.48985122741117e-12
"YBR191W",19444.9273150018,0.738856112554852,0.103333357508921,7.1502187712333,8.66397092038935e-13,1.42735622447328e-11
"YBR196C",68486.4519286491,-0.602361082874939,0.0930273935845915,-6.47509362204372,9.4753171635877e-11,1.17599012827625e-09
"YBR196C-A",16.3714612911359,-0.861496318136828,0.366635448522074,-2.349735470505,0.0187867571433051,0.0440234081650517
"YBR196C-B",87.7111715003912,-0.887141544087363,0.222050619703001,-3.99522210419381,6.46336311632465e-05,0.000299455317545063
"YBR200W-A",19.0697403537795,1.61858799441497,0.388794170351067,4.1630973863457,3.13959379987055e-05,0.000156401407175439
"YBR230W-A",74.2507019481796,-0.729093682737431,0.181732390364051,-4.01190828600721,6.02299004476718e-05,0.00028146312729002
"YBR249C",7670.75817263478,0.615060332267213,0.0740962672543755,8.30082749183148,1.03388725365959e-16,2.47636980203115e-15
"YBR250W",138.351407780276,0.828375030533096,0.154486671000333,5.36211328245471,8.22539269168761e-08,6.55909385279414e-07
"YBR252W",1142.06066600651,0.659120085236726,0.0867996103555417,7.59358345661796,3.1117761112327e-14,6.13937347659923e-13
"YBR255C-A",243.909982369963,-0.899985553327401,0.173325439445296,-5.19246081941392,2.07532554238623e-07,1.52905086215993e-06
"YBR263W",7322.1776662911,0.714061835964311,0.100033539971178,7.13822420130337,9.45443366208465e-13,1.54581181109802e-11
"YBR269C",681.02846470862,-0.865394246828238,0.130073289293628,-6.65312802903519,2.86928387857691e-11,3.87204192429163e-10
"YBR275C",2743.16313373434,0.683021024274929,0.101926655409727,6.7011030777897,2.06852057613048e-11,2.83265127840991e-10
"YBR284W",369.267670862994,-0.768697900968298,0.120239328982927,-6.39306545928454,1.6259261264375e-10,1.96168893804941e-09
"YBR296C-A",10.0228681836549,-1.56608475223474,0.574249692595259,-2.72718431098672,0.00638773479461272,0.017421338887324
"YBR297W",521.288512101941,-1.20589745697657,0.447135943622339,-2.69693697001264,0.00699805148769693,0.0188404613051185
"YBR299W",228.940682713832,-0.80962270681753,0.151222256404509,-5.35385945208915,8.60977454354973e-08,6.83252981827146e-07
"YCL009C",4972.31184689845,0.789621657101551,0.152909461050344,5.16398169006412,2.41751354687579e-07,1.75526626764774e-06
"YCL014W",4483.50728106414,0.799123112457238,0.113255334640079,7.05594235359259,1.71434890858289e-12,2.72741146215969e-11
"YCL026C-A",100.76004313916,1.00501193639927,0.143313711627914,7.01267118814555,2.33810506326559e-12,3.6134857061088e-11
"YCL026C-B",406.575537525858,-0.738793502412847,0.167560897518075,-4.40910447100675,1.03798946937682e-05,5.70498699892035e-05
"YCL027W",573.007065367569,-1.0505897979093,0.107733792763632,-9.75172015167329,1.81368637990054e-22,7.09195077827374e-21
"YCL035C",2451.71752866112,-0.774635818076629,0.0673795728121699,-11.4965973476269,1.372188849195e-30,9.18234826816984e-29
"YCL040W",10736.3559666326,-1.78316142071674,0.226186318023408,-7.88359541947271,3.18093053791554e-15,6.85960801382383e-14
"YCL042W",305.239350401777,-1.83942559871885,0.370193067853187,-4.96882777785655,6.73588617079126e-07,4.5639495965142e-06
"YCL048W-A",74.7264956361038,-1.10246758521196,0.200609035327745,-5.49560284466151,3.89377936856426e-08,3.28240543913645e-07
"YCL050C",6038.424061348,-1.08817204595473,0.0637916429049094,-17.0582226198001,3.03654475747619e-65,8.95918728217179e-63
"YCL055W",1062.22034305806,-1.02226536077171,0.0788160137111325,-12.970274854529,1.80382359062998e-38,1.80132598873526e-36
"YCL057W",6454.69112590787,-0.744556760328878,0.0740231380343059,-10.0584328103439,8.43300492345119e-24,3.50888685628985e-22
"YCR007C",396.066580680924,0.867600659383174,0.341855361783421,2.5379173661545,0.0111514311466713,0.0282418804420769
"YCR010C",68.0783498360326,0.647625605231565,0.213405086833034,3.03472431160116,0.00240755649169379,0.00749517946646733
