"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YMR291W",2573.42723189562,0.402177278612843,0.411360889322938,0.977675051400217,0.328235064790806,0.846593472857265
"YMR292W",797.460827619049,-0.15984037970782,0.0774124103101866,-2.06479011656335,0.0389428634226498,0.571437116223939
"YMR293C",305.600046842863,-0.12941548250802,0.222155577410473,-0.582544377307716,0.560200059084028,0.927790662201424
"YMR294W",282.227843161814,-0.124661447780098,0.112739064237602,-1.10575201792849,0.26883386826885,0.813297531039978
"YMR294W-A",597.124788380576,-0.185233890542722,0.139778830004501,-1.32519273867693,0.185107233140467,0.754700295313987
"YMR295C",3257.47824746561,-0.0399342504900905,0.0666580875800658,-0.599090852135892,0.549112301574718,0.926009255959661
"YMR296C",5578.91686482605,0.0861812764075574,0.119151345340571,0.723292516431305,0.469500189514885,0.903663198644933
"YMR297W",19911.4335723229,0.169059966151178,0.0865145179004268,1.9541225016795,0.0506867315791563,0.623120406591484
"YMR298W",1147.76326778009,0.00669731420686281,0.0684798161049405,0.0977998275667045,0.922091244310277,0.996333918045923
"YMR299C",486.832022604449,-0.0777279565852048,0.0885192879498765,-0.878090621664487,0.379894542006529,0.865640169197586
"YMR300C",3856.48548319497,-0.0429446429057328,0.0829735544313188,-0.517570245122862,0.604758146488907,0.940461219180521
"YMR301C",1800.02133047935,0.0303205621424252,0.0735074117080402,0.412483060386532,0.679985394251622,0.962836024463463
"YMR302C",2557.90325608324,0.0824731485900458,0.0833261773511533,0.98976277577798,0.322290083258983,0.845588088291858
"YMR303C",477.719656246195,0.00857799606794956,0.148100617297691,0.057920056137965,0.953812307451307,0.996374681090247
"YMR304C-A",316.721372690036,-0.281579621991272,0.110890572730146,-2.53925662983544,0.0111088303765477,0.383550095607293
"YMR304W",4239.67384926637,0.132223238243117,0.0666251024621532,1.98458588965364,0.0471905635087939,0.605428956052066
"YMR305C",7102.88546370567,-0.124218444992623,0.120757948404398,-1.02865647051767,0.303641131696896,0.835948360615409
"YMR306C-A",39.5768784243345,0.284572344961431,0.275806897940499,1.03178110151119,0.302174674395635,0.83465282771714
"YMR306W",891.374357943367,-0.11399249724709,0.116341874964893,-0.979806258765276,0.327181762085125,0.846593472857265
"YMR307W",50228.996733819,-0.163734709273793,0.0749410703625454,-2.18484615287301,0.028900128761269,0.52694026907134
"YMR308C",13105.4513743537,-0.0733824027131222,0.0677924122171404,-1.08245746556528,0.279049305586356,0.820964147961964
"YMR309C",14905.2213088272,-0.14954540779549,0.0628481319971428,-2.3794725959761,0.0173374320880403,0.447984778847342
"YMR310C",1522.78896433666,0.0861619684754877,0.0981149230788162,0.878173939006948,0.379849332507661,0.865640169197586
"YMR311C",1130.13547164965,0.0953314580982331,0.151760984916001,0.628168419907122,0.529893615703453,0.920685581852335
"YMR312W",656.81757264081,0.0101116526420758,0.0946509273830201,0.106830993859757,0.914923058628761,0.996333918045923
"YMR313C",2101.155942987,0.0665196446135779,0.0644144830815587,1.03268149383973,0.301752976777473,0.834229814131298
"YMR314W",3993.85701388022,-0.0726679543554281,0.0676530579079549,-1.07412667812143,0.282765909052846,0.821644843455185
"YMR315W",5718.9704902372,0.143194870089558,0.129848340336336,1.10278552439447,0.270120315835565,0.814754168256809
"YMR315W-A",61.6529989179932,-0.00182283451916675,0.398853627924221,-0.00457018412657657,0.996353533339087,0.999663820734039
"YMR316C-A",97.0590669711847,-0.132638240509241,0.429582530487386,-0.308760787732115,0.757503499471623,0.975463288375057
"YMR316C-B",62.2568978532719,0.290847764810157,0.211357878219002,1.37609142966883,0.168793328570286,0.740503514751334
"YMR316W",1575.59825358665,0.000508246663216206,0.438055567624652,0.00116023331462756,0.999074267959024,1
"YMR317W",1279.20782639306,-0.172158452518313,0.149977263557337,-1.14789701075254,0.251011082378334,0.806077337989723
"YMR318C",10731.8745127346,-0.0140264687184315,0.0606692773965569,-0.231195579053123,0.81716286438354,0.981554826315923
"YMR319C",4049.76830972054,-0.0708667841878241,0.0645601430461705,-1.09768629442384,0.272341496509104,0.81741047792637
"YMR320W",193.872214030035,-0.0831017595026969,0.137441718385379,-0.604632716171986,0.545423063546216,0.92577326336446
"YMR321C",21.8670588058911,-1.38642266619692,0.451623549152006,-3.06986353745314,0.00214156596751108,0.210619768107794
"YMR322C",3.19412888004222,-0.890005940860097,1.21485297272902,-0.73260383012506,0.463800094382182,0.90086699906874
"YMR323W",3.82741774463658,-1.02547268612939,1.05672354134264,-0.970426649931972,0.331833870211426,0.846787739061336
"YMR324C",1.74188147703138,0.113755563024767,1.36903033176421,0.0830920691714516,0.933778331924199,0.996374681090247
"YMR325W",0.367117772643082,-1.31917331907369,3.29924204354324,-0.399841327693848,0.689273389032598,0.965603874256826
"YNL001W",1093.94687203984,-0.245429683423292,0.109827234250719,-2.23468873724902,0.0254377905360524,0.50811089129898
"YNL002C",3112.16593975114,-0.21716782533642,0.0990255200012128,-2.19304907799283,0.0283038432862113,0.522851480264999
"YNL003C",864.701690727474,0.105494867573208,0.101125745033369,1.04320484895709,0.296853428196302,0.829089190307941
"YNL004W",1808.68825662111,0.111506937515143,0.0609724684072676,1.82880799199941,0.0674283773127526,0.65624549655515
"YNL005C",1882.88599974304,0.0136948828059269,0.0753784801681889,0.181681598983822,0.855832607512158,0.985020295457432
"YNL006W",1538.12488090158,0.105304258090691,0.102798133830777,1.02437908322382,0.305656257633578,0.837423731021967
"YNL007C",4763.00182873278,0.17969855050548,0.207107339622336,0.867659016011522,0.38558102836635,0.868728377343277
"YNL008C",1193.14151345374,-0.0571710311722125,0.0691580221123202,-0.826672444150592,0.408422743966966,0.878141582293744
"YNL009W",215.834359907276,0.0303085516042247,0.173696898783307,0.174491034765311,0.861479575910762,0.985541059334658
"YNL010W",3810.57703430134,-0.193297596053956,0.102670763172977,-1.88269367130634,0.0597418936082933,0.641622584233037
"YNL011C",586.033292845612,-0.0072932534425703,0.110621900214089,-0.0659295621251808,0.947433904606063,0.996374681090247
"YNL012W",447.3672131212,0.0134603542042592,0.0981643952391438,0.137120533075844,0.890935522717688,0.993152241160235
"YNL013C",10.3745581321481,-1.577520702708,1.07186898454876,-1.47174769066773,0.141089023965874,0.716030652268405
"YNL014W",496.823160386761,0.064889915236434,0.113697137219768,0.570726025502352,0.568185374213535,0.929857556499977
"YNL015W",1286.51351338425,0.241134383030663,0.0864082723058972,2.79064002317989,0.00526039412050664,0.291117228066575
"YNL016W",8514.29258911524,0.0323959490230874,0.0597473037815641,0.542216082947055,0.587669657171924,0.934089478837206
"YNL017C",78.4143253527945,0.294201442533593,0.279562390878067,1.05236416675915,0.292632502336268,0.828141307439774
"YNL018C",118.89771670461,-0.143247626809964,0.212903451194452,-0.67282905000507,0.50105605409064,0.91453695831517
"YNL019C",259.166951075135,0.479640101967145,0.402649625785737,1.19120960569917,0.233571309537481,0.79193201287456
"YNL020C",1103.507583057,0.0803013659098798,0.113054214912651,0.710290774845706,0.477523839331346,0.905276337362391
"YNL021W",1968.10155045065,0.0181882713334284,0.0601160718340119,0.302552558384861,0.762230873698387,0.975463288375057
"YNL022C",1944.91695944444,-0.0298548487862318,0.083695481098625,-0.356708013316173,0.721310405926304,0.974204295644536
"YNL023C",3134.1111062118,-0.0648747463291932,0.0722161114445926,-0.89834172778699,0.369003392697819,0.860236923676492
"YNL024C",365.196319621913,-0.0607461387085408,0.143165312693587,-0.424307659206209,0.6713414541415,0.960702412869763
"YNL024C-A",666.732044976339,-0.126959146056948,0.111257878282355,-1.1411249973215,0.253817910231874,0.807505037945149
"YNL025C",502.130485361326,0.163552367024027,0.0977162336642884,1.67374816743268,0.0941801029765511,0.690226845076699
"YNL026W",1662.58140241483,0.0587342052897637,0.0830249487965254,0.707428383168382,0.479300303652187,0.906100955456609
"YNL027W",1510.10605823327,0.029100333923841,0.210485861986461,0.138253152250733,0.890040348957308,0.993152241160235
"YNL028W",10.8071906990287,-0.199685482625637,0.605259496315393,-0.329917141063052,0.741462571299464,0.975463288375057
"YNL029C",959.597930368643,0.0349640091543396,0.10342902015681,0.338048345631914,0.73532675552803,0.975463288375057
"YNL030W",5826.67496640682,-0.266476196812971,0.105232297450522,-2.53226626491037,0.0113327897540195,0.386763464872387
"YNL031C",11161.680103211,0.0227680016615215,0.10593214589831,0.21493005233159,0.829821854014261,0.981554826315923
"YNL032W",1035.10256809885,0.00600679601595937,0.0783139759265647,0.0767014564755588,0.938861045856332,0.996374681090247
"YNL033W",280.383818115948,-0.184941562026696,0.198193908283454,-0.933134442064663,0.350750558085167,0.856086929590804
"YNL034W",142.502415567412,0.0834813810654545,0.228349298081196,0.365586326592388,0.714673779641147,0.97166162938309
"YNL035C",1417.20835044528,-0.0571414727600139,0.0633288195060422,-0.902298088069715,0.366898540946771,0.860236923676492
"YNL036W",960.834837366461,0.0315695747423165,0.211671697032583,0.149144052723577,0.881439965548734,0.991531289184761
"YNL037C",5594.99910358436,0.372889516728793,0.157006327425151,2.37499674595317,0.0175491049018315,0.447984778847342
"YNL038W",640.219009395448,-0.0985008360267058,0.0906227735679076,-1.08693248008896,0.277066650696795,0.819983983374833
"YNL039W",1125.31675364972,0.043615405813601,0.0642479921380523,0.678860215894106,0.497226435627611,0.911979879530608
"YNL040W",1438.99279202262,-0.000268591272372665,0.0706872921217506,-0.00379971087179359,0.99696827665512,0.999663820734039
"YNL041C",1728.26857320763,-0.0111118017134264,0.050389272641348,-0.220519192497897,0.825466826793339,0.981554826315923
"YNL042W",459.473544542174,0.0784744742955736,0.133046476317717,0.589827528450849,0.555306284869304,0.927081557378253
"YNL042W-B",60.3399688999311,-0.228039549117792,0.300489307954129,-0.758894054069316,0.447915936082494,0.89333938443659
"YNL043C",514.649352508795,-0.0739136424428791,0.110052301675339,-0.671622867651864,0.501823816494343,0.91488411605312
"YNL044W",1312.7228178105,-0.0396650053496567,0.102162860219598,-0.388252690502177,0.697829043995076,0.968972273207432
"YNL045W",3362.31836694653,0.0178458851689422,0.0982219754059705,0.181689332709729,0.855826537900683,0.985020295457432
"YNL046W",713.286511702698,0.175180255360725,0.105673281777921,1.65775352495323,0.0973672253903249,0.690226845076699
"YNL047C",955.902166894275,0.0085426874885123,0.0876332975468474,0.0974822097039713,0.922343461537653,0.996333918045923
"YNL048W",1756.27709390926,-0.110952429315552,0.0747378075299906,-1.48455558147099,0.137661589312967,0.713707169513153
"YNL049C",3930.97267152689,0.00580084730455592,0.0430722724873786,0.134677066464411,0.892867206279868,0.993729449214437
"YNL050C",573.915134407354,-0.0463309037715338,0.117658311663886,-0.393775017815036,0.693747150225362,0.967786965852745
"YNL051W",631.18450573984,-0.150474062609546,0.09998100604414,-1.50502649016268,0.13231726634579,0.709402234829562
"YNL052W",1631.24958991309,0.102098485665942,0.0763765405856559,1.33677808503828,0.181295084668547,0.750525109940367
"YNL053W",1358.04800657898,0.0371132795545514,0.0742324302761068,0.499960454164156,0.617102923162498,0.946191971929193
"YNL054W",2073.29088189317,0.0875589934315764,0.0741478498833881,1.18087029589233,0.2376542531152,0.793891968094527
"YNL055C",12489.970051212,0.190366429570815,0.103373597438981,1.84153820982367,0.0655427265296633,0.649056480767564
"YNL056W",700.756039907964,-0.0186556845557437,0.103739939366809,-0.179831265273636,0.857285037594044,0.985020295457432
