"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q0105",1381.4583664976,-0.593475673963681,0.200047939945277,-2.9666672604878,0.00301046565035587,0.0102308547311309
"Q0140",27.988818580447,-1.05435179655145,0.355387153100503,-2.96676958453048,0.00300946400478517,0.0102308547311309
"Q0250",4048.6858872062,0.686078553374846,0.165315542494338,4.15011524641334,3.3230791705821e-05,0.000193975781441083
"Q0255",99.3187237650369,0.788959064582645,0.277920404543297,2.83879503514372,0.00452842343577958,0.0144088218243359
"Q0297",206.895728192512,-1.121416049045,0.228999326674635,-4.89702771326624,9.72971207527333e-07,8.13860323203598e-06
"YAL005C",168628.607329662,-1.7134895248582,0.14685410274316,-11.6679717682454,1.85800112631201e-31,1.91433100172877e-29
"YAL012W",14310.3019043594,-0.696921963779579,0.118327027373375,-5.88979525007819,3.8667439432342e-09,4.85474563549965e-08
"YAL018C",13.3726005259522,1.17592203462118,0.452001454727432,2.60158904871288,0.00927929711818025,0.0262448442675852
"YAL037W",202.829952730641,0.769510592100186,0.122788834332887,6.26694272554135,3.68205504158201e-10,5.46915772881209e-09
"YAL040C",1416.8541923808,-0.583483910441585,0.196515438929297,-2.96915048314099,0.00298624315962911,0.010169834390951
"YAL044C",3663.90695487554,-0.961870164714005,0.110996073869452,-8.66580349360201,4.48339682306721e-18,1.53977400944599e-16
"YAL060W",2831.96520706412,-1.07543111161057,0.129807931908797,-8.28478734540024,1.18320309901829e-16,3.63989161882829e-15
"YAL063C-A",24.4868525383502,0.813785099089999,0.286068901608842,2.84471711015527,0.00444508812371042,0.0141853820113099
"YAL064W",30.4592104183743,0.714113242138162,0.282553619834847,2.52735478156522,0.0114925341024844,0.0314759657633865
"YAL064W-B",34.9292612041235,-0.63313589550714,0.241249862910408,-2.624398985637,0.00868020362828767,0.0247771335757323
"YAR008W",437.314314293004,0.738199416713489,0.123681100364329,5.96857090160877,2.39340637466276e-09,3.12265064526031e-08
"YAR015W",3269.81018586997,-0.751847934464071,0.168942740735301,-4.45031216607326,8.57455608406655e-06,5.78559704175426e-05
"YAR053W",96.578808832453,0.787565170888403,0.184232993738241,4.27483240058173,1.91281130420068e-05,0.000118248173100634
"YAR068W",92.263101659478,0.99162059823656,0.284884042617384,3.48078674089993,0.000499943376055974,0.00215435402421252
"YAR069C",12.8350228721509,1.09269108629915,0.400736629540777,2.72670628475195,0.00639699530343247,0.0191791669813303
"YAR071W",209.519230966183,-0.793925281351722,0.197662397024378,-4.01657216194644,5.90507877721582e-05,0.000325104888404647
"YBL002W",6960.85499356011,1.43518943486495,0.0957976516240154,14.9814678182066,9.70497422558648e-51,2.62479115409508e-48
"YBL003C",2877.72937771127,1.25215596535897,0.147509181964707,8.48866456095299,2.09025095063197e-17,6.85243379825863e-16
"YBL016W",1222.37208452801,-0.580619194902799,0.084308517763164,-6.88683907993556,5.70456880920727e-12,1.08587554664412e-10
"YBL018C",356.327145242362,0.711873383644067,0.141535765178633,5.02963602694773,4.91411772508156e-07,4.36952577445265e-06
"YBL022C",10702.433725494,-0.684690500861084,0.0501858415857576,-13.6431009070772,2.2191966372881e-42,3.60120134315927e-40
"YBL031W",293.657213489201,0.841047161743051,0.136558069452775,6.15889756726462,7.32530864295321e-10,1.03817856771636e-08
"YBL041W",3890.59821413183,-0.652417171080383,0.0812638265261734,-8.0283835867642,9.87652664540536e-16,2.79949932119328e-14
"YBL043W",318.656371748001,-1.70080501317049,0.15123051679439,-11.2464405281566,2.41127739735243e-29,2.11508129543441e-27
"YBL047C",12156.1215953949,-0.793443297761927,0.153402271245413,-5.17230476002913,2.31224049371516e-07,2.22351896958594e-06
"YBL048W",76.9570707474599,0.678145869114401,0.183432417630367,3.69697939914267,0.000218180040009421,0.00103599607878651
"YBL049W",264.377080792299,0.611926000923674,0.111364397406082,5.49480817188215,3.91135342104164e-08,4.1757557657864e-07
"YBL053W",54.2545671382578,1.38127909923747,0.402412099728624,3.43249892378725,0.000598046255402266,0.00253223629733601
"YBL058W",5110.80363843997,-0.733641197158016,0.0791026315900949,-9.27454855054255,1.78372799845328e-20,7.56743688755572e-19
"YBL064C",2351.16503715226,-0.600944264063453,0.107501816030891,-5.59008476555194,2.26958792451962e-08,2.5377369554927e-07
"YBL075C",3856.08531022136,-2.62265989603364,0.10757279503727,-24.3803267835979,2.76554276583855e-131,5.98371269768601e-128
"YBL078C",259.12192507953,-0.810707758461262,0.232555631169212,-3.48608096215643,0.00049015263520991,0.00211682019637227
"YBL082C",1101.51037571854,0.668914610540154,0.127330668838215,5.25336603226415,1.49344315731323e-07,1.47773468507929e-06
"YBL083C",102.388930878213,1.0542642021048,0.280201035712505,3.76252785584458,0.000168204566667082,0.000821951882666425
"YBL098W",919.577708344526,0.692042182416346,0.114194807092378,6.06018960088542,1.35961186197232e-09,1.850155261229e-08
"YBL112C",33.9937286726038,0.779328125970584,0.287221555326157,2.71333439819867,0.00666098517889468,0.0198514484831062
"YBR009C",4436.49809634143,1.57089691333743,0.0900493241908297,17.4448495583202,3.76709085013397e-68,2.44521867082196e-65
"YBR010W",5444.77967488728,1.20796168934953,0.0901948996481799,13.3927937617469,6.66265990911661e-41,1.029698225478e-38
"YBR012C",438.364285033666,1.20498085962288,0.119670107445301,10.0691884159429,7.5599318688935e-24,4.34261219123785e-22
"YBR026C",2627.73068827723,-0.740075978790438,0.069457762797824,-10.6550506232778,1.65154786089373e-26,1.15270937258722e-24
"YBR040W",68.8348190826274,1.96181637173446,0.25306933762951,7.752090356385,9.03920320299491e-15,2.4245234706876e-13
"YBR046C",1067.7327997203,-0.611884620926144,0.0717626817520103,-8.52650160205313,1.5084008919972e-17,4.99542356630296e-16
"YBR052C",2806.95684847499,-0.969624959006017,0.0929363696186648,-10.4332132079677,1.74872679076953e-25,1.15826383662092e-23
"YBR053C",2363.08845536382,-1.11716380187152,0.0591402115741294,-18.8900880151775,1.37616135681316e-79,1.11658292088428e-76
"YBR056W",2192.79079590738,-0.72263298738835,0.130581326414199,-5.53396880880337,3.13064670361249e-08,3.41529878204179e-07
"YBR062C",788.643099623167,-0.580815246820684,0.0987958155334653,-5.87894582057418,4.12887473868918e-09,5.13420036950794e-08
"YBR066C",430.211843885908,0.61466460717773,0.136855940863104,4.49132572032495,7.07812066031917e-06,4.91380547659163e-05
"YBR067C",6036.91308525758,-0.964699335122002,0.175202981347264,-5.50618104614272,3.66701416631903e-08,3.94082598569152e-07
"YBR071W",1148.17532022226,0.734186346400488,0.143761140915918,5.10698747744285,3.27335432290938e-07,3.04839926972809e-06
"YBR072W",35156.309790455,-2.89371792080648,0.17657389639514,-16.3881410552943,2.32444957086e-60,1.07771444031802e-57
"YBR085W",519.600298422266,0.808767938015598,0.178494927833156,4.53104156982866,5.86935866828769e-06,4.17283758114517e-05
"YBR088C",1341.58508933983,0.90119705721234,0.12345124710851,7.30002392296787,2.87716566431022e-13,6.33073977187716e-12
"YBR089W",452.450702880043,0.899427882807632,0.160752405546473,5.59511305445198,2.20478052733644e-08,2.47171509549928e-07
"YBR092C",10641.8356319642,0.967929750412888,0.137042040164643,7.06301328592316,1.62930137677366e-12,3.30493601144933e-11
"YBR093C",1360.15382550578,1.78180889688468,0.186418611810395,9.55810624046992,1.19931076237217e-21,5.48220152011111e-20
"YBR105C",4246.17558217495,-0.729604848693421,0.157805448109543,-4.62344524497628,3.77418400664133e-06,2.81588832035734e-05
"YBR117C",518.631838430043,-0.749021659508186,0.12906916617891,-5.80325790956086,6.50386323794343e-09,7.84694726347413e-08
"YBR126C",7919.73700453665,-1.25445020438029,0.178561383263114,-7.02531634475427,2.13581778992307e-12,4.27888681308353e-11
"YBR126W-B",723.109043084348,-0.615378440165,0.16222635973983,-3.79333199087935,0.00014863921369507,0.00073650163060664
"YBR132C",1306.50143401146,-0.881269120323168,0.200296443304287,-4.39982410962914,1.08338654925747e-05,7.10329504164673e-05
"YBR137W",1004.89572362869,-0.586313318931146,0.0842444698909762,-6.95966536070457,3.41081951822426e-12,6.60884462471453e-11
"YBR139W",4611.24683603191,-0.580520434054666,0.10237454706584,-5.67055435841215,1.42336198413428e-08,1.63233968887201e-07
"YBR145W",511.730759582498,-0.599638396625444,0.200083485827307,-2.99694097264476,0.00272703510823408,0.00943559962022782
"YBR148W",134.348536366571,1.09636583138478,0.144674897462004,7.57813449753935,3.50558889038345e-14,8.71830555075823e-13
"YBR149W",5743.4446866822,-1.23987866002329,0.0735908716749372,-16.8482670717645,1.08034207289812e-63,5.84375032931806e-61
"YBR169C",4508.82437749615,-1.44245816244543,0.107151894841321,-13.4618073211075,2.62418055978347e-41,4.15452585696451e-39
"YBR170C",2462.53585390789,-0.613271815833549,0.0596972512902088,-10.2730327205892,9.3226988961677e-25,5.70883382405892e-23
"YBR173C",2214.13465403376,-0.913588809827975,0.0924142783817555,-9.88579714980858,4.79748150585276e-23,2.4714644805151e-21
"YBR183W",496.764382314762,-0.595902197713966,0.242174028478036,-2.46063626830245,0.0138690892750933,0.0368951879035372
"YBR184W",158.728230325219,1.48493148029924,0.205577858595614,7.22320725803553,5.07755359616297e-13,1.09496346819581e-11
"YBR187W",2657.78252061027,0.718129459549631,0.105638857940369,6.79796689921621,1.06105825016362e-11,1.94009270473579e-10
"YBR196C",68486.4519286491,-0.679986457356334,0.0930390261859537,-7.30861537606026,2.69909134698602e-13,6.02055049253823e-12
"YBR196C-A",16.3714612911359,-1.05298658575049,0.419466915619682,-2.51029710935582,0.0120629619746042,0.0327480912493333
"YBR200W-A",19.0697403537795,1.25921204703883,0.425468434036295,2.95958982219446,0.00308048886375529,0.0104164166111106
"YBR212W",1582.03711612563,-0.791395172942488,0.155145881230402,-5.1009744291388,3.37909218975474e-07,3.14236209222034e-06
"YBR214W",852.354746336418,-0.752073003882356,0.261615332452251,-2.87472831516717,0.00404375288245077,0.0131548970587815
"YBR230W-A",74.2507019481796,-0.807147786341692,0.18441583340146,-4.37678138289019,1.20444671563524e-05,7.7946795924111e-05
"YBR233W-A",300.429252454042,0.591723055154803,0.168636417359199,3.50886875101492,0.000450016920881774,0.00196044284123731
"YBR250W",138.351407780276,0.697206246630282,0.158088366047413,4.41023121474465,1.03260304560955e-05,6.83244278190783e-05
"YBR252W",1142.06066600651,0.60865165582862,0.0886773378008605,6.86366630892153,6.71153051944863e-12,1.26641118028317e-10
"YBR269C",681.02846470862,-0.879745416185506,0.130449473682805,-6.74395527516389,1.54132002734652e-11,2.75611798829374e-10
"YBR286W",28624.3432520105,-0.702947074225851,0.0728484675140596,-9.6494421669225,4.94238438618103e-22,2.34168007669351e-20
"YBR296C",267.748820132115,-2.26840696941503,0.715285137449293,-3.17133245282318,0.00151741373733208,0.0056737736357676
"YBR302C",1241.93086368562,-0.665902916450389,0.129961631502597,-5.12384238910606,2.99371257238476e-07,2.81625917497819e-06
"YCL001W-A",39.5561880538399,0.671394991961339,0.231503519067814,2.90015026408592,0.00372983808680387,0.0122646296967801
"YCL014W",4483.50728106414,0.779682100235046,0.113501664091677,6.86934510145405,6.44973071654821e-12,1.22055982743774e-10
"YCL021W-A",548.147541763851,-0.596741966396086,0.141005812302032,-4.23203807455734,2.31583192188711e-05,0.000139833162836923
"YCL024W",993.22232699284,0.768743683296114,0.206476329772138,3.72315647098377,0.000196747502692531,0.000947394688410398
"YCL026C-A",100.76004313916,0.985392777199122,0.163394453409434,6.03076026534343,1.63190121779184e-09,2.19309954548381e-08
"YCL027W",573.007065367569,-1.57459561533124,0.107738292935952,-14.6150043074035,2.25340149790596e-48,5.22386754389556e-46
"YCL030C",3859.53786248744,-0.674172042548265,0.109377488833822,-6.16371841899334,7.10562513820792e-10,1.00924754424743e-08
"YCL035C",2451.71752866112,-0.855365208855523,0.0678003218779798,-12.6159461365821,1.72473740484664e-36,2.19515107742344e-34
"YCL040W",10736.3559666326,-1.87114652266335,0.226135156153669,-8.27446096613046,1.29038033668568e-16,3.9508767761447e-15
"YCL042W",305.239350401777,-1.4027227041344,0.369153042501367,-3.79984056105729,0.000144789211475661,0.000719622336668082
"YCL043C",40256.0670546358,-0.701122268413282,0.0956730794762454,-7.32831296171839,2.33067945649253e-13,5.23475444709101e-12
"YCL044C",405.306710552882,-0.857098524982258,0.265522437381707,-3.22797023646676,0.00124671945165099,0.00479695077692149
"YCL048W-A",74.7264956361038,-1.22081367893006,0.190981656250429,-6.3923085750667,1.63399724349067e-10,2.51930548871685e-09
"YCL050C",6038.424061348,-0.76951876529165,0.0641257757920048,-12.000147456892,3.54663983978044e-33,3.83687320000248e-31
"YCL055W",1062.22034305806,-0.98246963159507,0.0792786646097819,-12.3926107538629,2.8655984352812e-35,3.38192717152914e-33
"YCL057W",6454.69112590787,-0.741793258494635,0.0742425284594411,-9.9914870073408,1.66071506124318e-23,9.21342005344399e-22
"YCL059C",1880.51285963319,0.599855899729809,0.10922228772169,5.49206496441738,3.97261198866437e-08,4.22093462291138e-07
"YCR001W",55.5105254498113,0.838293852015667,0.203581863269368,4.1177236446966,3.82633142684318e-05,0.000220967235690739
"YCR007C",396.066580680924,1.02005219282331,0.343114386455345,2.97292166429187,0.00294979725326838,0.0100668422560279
"YCR012W",165515.441294775,-0.778973553905511,0.129019170355154,-6.03765744083777,1.56367571669388e-09,2.10577159275104e-08
"YCR030C",1600.87340187806,-0.802020973373798,0.168428473668676,-4.76178971348687,1.91883575962817e-06,1.51707221872673e-05
"YCR061W",2278.28941522404,-1.05976607766097,0.221164479226295,-4.79175535496647,1.65328424796273e-06,1.31513088891251e-05
"YCR085W",16.7149222989316,1.39580209875458,0.413377430840909,3.37658032252796,0.000733929393509814,0.0030094350557626
"YCR087W",813.330526208079,0.624078116517419,0.118695283328028,5.25781732027806,1.45775218294549e-07,1.44462128541972e-06
"YCR088W",6622.06212293615,-0.857118846752993,0.114207987754234,-7.50489404118952,6.14783090349035e-14,1.47120007363788e-12
"YCR089W",1115.35808493989,-0.752463061926536,0.225913027428414,-3.33076436756164,0.000866078806582394,0.00347448549661701
"YDL003W",1409.86798131157,0.771682719940823,0.181733387536112,4.24623527026637,2.17392360047462e-05,0.000132372777586123
"YDL007W",4277.281879007,-0.78164654303417,0.0876165666059301,-8.92121859270923,4.61185322327595e-19,1.74579810687353e-17
"YDL009C",100.33196810844,0.640410518182233,0.157782932941088,4.05880728824673,4.93239966347706e-05,0.000275764050091556
"YDL010W",330.05193437616,0.593659328694764,0.131271446764801,4.52237972023285,6.11482352411895e-06,4.32838816739979e-05
"YDL022W",3756.64114346666,-0.760512381300008,0.223993123576772,-3.39524878780195,0.000685662642437804,0.00284204100387215
"YDL029W",4471.81414410292,-0.612008417116946,0.067547481570108,-9.06041798881485,1.29951608035674e-19,5.14338955950953e-18
"YDL039C",5097.29010625618,-0.787634316900525,0.235517629056837,-3.3442690470973,0.000824996877514561,0.00332405632026506
"YDL046W",2729.59681002905,-0.72526294228129,0.0726668370371273,-9.98065929181334,1.85231865365737e-23,1.01893223566864e-21
"YDL049C",510.933184265218,0.607703101817293,0.235551438269168,2.57991675314188,0.00988241348208269,0.0276375467092627
"YDL075W",12267.0652931298,0.59349595546254,0.135563554487759,4.3779905130485,1.19778562937373e-05,7.75930790445599e-05
"YDL085W",218.862698992846,-0.76845928982575,0.129598078506876,-5.92955774251682,3.03751683732154e-09,3.88120507697915e-08
"YDL094C",98.3115470252967,0.585674338851274,0.206124989190534,2.8413553405206,0.00449222272116953,0.0143076632399958
"YDL097C",4344.08642130689,-0.82899212394278,0.0982528412067392,-8.43733487765969,3.24655296289329e-17,1.02297938262817e-15
"YDL101C",586.17693727679,0.801903756004007,0.0917427086519263,8.74079006154534,2.31485830031925e-18,8.16616588444144e-17
"YDL105W",360.401625477234,0.604349609900521,0.122029129529499,4.95250283461564,7.32649888234316e-07,6.26565273323972e-06
"YDL114W",31.6649430990144,1.34583104802387,0.364432742376141,3.69294767327685,0.000221669647516351,0.00105102825568198
"YDL124W",11488.2008276624,-0.720489727719716,0.107883479539919,-6.67840646957552,2.415543072717e-11,4.19232355214065e-10
"YDL126C",35585.245482061,-0.870548308604851,0.052925003063691,-16.4487153181119,8.56660619377162e-61,4.27737236952089e-58
"YDL128W",3319.22127404132,-0.633691677497535,0.0903711065844296,-7.0121048800648,2.34759109525766e-12,4.66000421997475e-11
"YDL130W-A",574.750284326483,-1.00862270844601,0.0966716664648276,-10.4334883770001,1.7436683300756e-25,1.15826383662092e-23
"YDL133C-A",2962.66153673052,0.677296291366008,0.135119307165904,5.01257966438801,5.37051290923378e-07,4.74285704678047e-06
"YDL140C",18515.1796085733,-0.978120997006802,0.17130478935126,-5.70982866685161,1.13089963368316e-08,1.32026430256068e-07
"YDL144C",1791.93467285831,-0.657244047874706,0.0669748634064822,-9.81329433829192,9.86928528186286e-23,4.89019318813525e-21
"YDL147W",5774.73853013058,-0.62370566850831,0.0942861655935078,-6.61502845706195,3.71480277335358e-11,6.2468354408907e-10
"YDL154W",486.173187093706,0.610299651163739,0.15313350969872,3.98540889165581,6.7364021586389e-05,0.000364687126036073
"YDL157C",945.561553877666,0.714742868237954,0.111384056225956,6.41692260504513,1.3905657038168e-10,2.16454723824337e-09
"YDL162C",8.26653524664021,1.19668042619415,0.449655647037404,2.6613263595789,0.00778334747769682,0.0226250373836677
"YDL174C",2041.90263065757,-0.62756731551571,0.124998254531104,-5.0206086306553,5.1508011343191e-07,4.5612346743336e-06
"YDL195W",8273.76860012719,-0.818872713929145,0.205048743809301,-3.99355147813396,6.50909388630584e-05,0.000353857021909642
"YDL196W",33.275450364663,0.604168797501302,0.252343202446048,2.394234485593,0.0166550972550793,0.043036718265414
"YDL197C",785.84704340422,0.633894850534612,0.0946407930921611,6.69790298478719,2.11431548085631e-11,3.73951547308946e-10
"YDL204W",602.487226840888,-1.5655776420554,0.13569086942589,-11.5378260061225,8.50475458610889e-31,8.36429727552012e-29
"YDL211C",228.096780455882,0.696659448135038,0.184902821718534,3.76770587739066,0.00016475465309594,0.0008079479848775
"YDL222C",302.128934491498,-1.52759276799876,0.225367122282571,-6.77824144234945,1.21647438831675e-11,2.21180259231485e-10
"YDL223C",1950.49345045762,-2.14526024612786,0.147899804146871,-14.5048214127284,1.1293101078355e-47,2.4434506366534e-45
"YDL227C",1263.50629771257,1.95921264428052,0.316363858346465,6.19290918539406,5.90637633824217e-10,8.50072922650331e-09
"YDL241W",238.953835852049,0.719289610058713,0.21179070773032,3.39622836982351,0.000683213311764471,0.00283369815122248
"YDL245C",316.470396525594,0.602367068340552,0.131656813031156,4.57528216331655,4.75578580806168e-06,3.46851749214925e-05
"YDR001C",5517.30208643662,-0.620420593117841,0.109153968950429,-5.68390319732301,1.31654815899727e-08,1.51788882771781e-07
"YDR010C",29.9335502509119,0.722753974981418,0.296333767563664,2.438986217884,0.0147285299705014,0.0387841330785089
"YDR014W-A",67.946386894899,0.833725514320811,0.185767567558371,4.48800361268036,7.18937100508722e-06,4.97507539381888e-05
"YDR018C",179.914997585633,0.600597454214714,0.134846023847324,4.45395004671939,8.43047227154842e-06,5.70617262926181e-05
"YDR019C",2075.20465427611,-1.98341858459513,0.182530901539854,-10.8662071345879,1.66999848378446e-27,1.26892792977621e-25
"YDR032C",4890.04981606998,-0.637691830889166,0.0792043407463386,-8.05122326478861,8.19705814765883e-16,2.34392530557064e-14
"YDR042C",129.105682563403,1.59466157020736,0.163963859566351,9.72568939536364,2.34312758778131e-22,1.13501799793198e-20
"YDR043C",435.937290231931,0.734504997794551,0.179153449492261,4.0998652265765,4.13390806719791e-05,0.000235585577385265
"YDR055W",8458.25913230954,-0.659373824193568,0.20732113204356,-3.18044676726456,0.00147048153007247,0.00554291266649268
"YDR059C",563.703520175465,-0.763466658485841,0.193657634766959,-3.94235248925027,8.06862756486692e-05,0.00042929066822583
"YDR070C",188.704752804195,-1.01736464779837,0.184368417435088,-5.51810696187465,3.42670853415493e-08,3.71952593565212e-07
"YDR077W",15157.9763143607,-0.751915952559566,0.224257342588886,-3.35291564538869,0.000799650739468455,0.00323801182151575
"YDR097C",2846.06753839154,0.687387595900385,0.11615414374493,5.91789129288285,3.26095370317379e-09,4.13415048580099e-08
"YDR100W",947.758870482207,-0.617199729803076,0.0985284006638891,-6.26418094320374,3.74790082753071e-10,5.55425211678124e-09
"YDR112W",160.50586288219,0.687208105217103,0.151732272742459,4.52908331758484,5.92401372916752e-06,4.19790099519939e-05
"YDR113C",444.496591240766,0.645887380993115,0.120475908182271,5.3611331156428,8.2701545469711e-08,8.44049892521847e-07
"YDR129C",8729.14447756137,-0.705976494750936,0.0991487367841893,-7.12037810716227,1.07631383809589e-12,2.23921574457707e-11
"YDR136C",29.7611318104718,0.694858760067943,0.292743802510024,2.37360707249865,0.0176152849027349,0.0449076569089241
"YDR148C",2702.83545929425,-0.691188241906977,0.0788268759277709,-8.76843378317204,1.81168669322526e-18,6.42604280094273e-17
"YDR149C",299.785536202682,0.766864112031059,0.177620010433127,4.31744210666951,1.57847791834094e-05,9.88986502697974e-05
"YDR154C",13900.8079258838,-0.889086938655299,0.114841230531041,-7.74187924096636,9.79580081612151e-15,2.60592389743626e-13
"YDR168W",3453.04824897481,-0.697691082046764,0.0951738210304904,-7.33070370079234,2.2894734606009e-13,5.16005980304183e-12
"YDR174W",4511.71767940473,-0.856632726886424,0.0888546061243674,-9.64083646589372,5.37481995069058e-22,2.52811277535743e-20
"YDR179C",90.4665276276099,0.605517211437916,0.187997663909108,3.22087625371062,0.00127799316526404,0.00490275037572631
"YDR209C",1064.55224991691,0.582341590109662,0.124281879016012,4.6856516390023,2.79070586711828e-06,2.14372447141595e-05
"YDR214W",11036.0533138861,-0.681525121580259,0.0804659801949926,-8.46972993964311,2.45962622144705e-17,7.94300189224517e-16
"YDR218C",116.385151982989,1.97221540617242,0.20027829910912,9.84737445317466,7.03578996352683e-23,3.54025679482579e-21
"YDR262W",3102.33857245793,1.15204608164025,0.135271580135915,8.51654191133656,1.64388179639987e-17,5.41646535047288e-16
"YDR263C",315.584418305716,0.666870999786792,0.134680042898081,4.95152054778781,7.3635842845694e-07,6.28908231462368e-06
"YDR276C",3268.9768961798,-0.581013404644197,0.139578277142669,-4.16263487799263,3.14596199683995e-05,0.000184466479868908
"YDR294C",2805.80525090094,-0.72613732989815,0.106248326976445,-6.83434130740839,8.23826742827768e-12,1.53222332025646e-10
"YDR317W",407.80486792897,0.603312346664467,0.0800324025828819,7.53835105774407,4.75951163372468e-14,1.15707827769689e-12
"YDR321W",4861.78878139476,0.708464528392587,0.061663097915595,11.4892788773334,1.49353437537294e-30,1.42566641625673e-28
"YDR332W",969.915036748572,0.589797348677621,0.0725811227274283,8.12604333626184,4.43530514571413e-16,1.30861662276502e-14
"YDR344C",121.302681615177,-0.640463690481725,0.201315984750672,-3.18138518049092,0.00146572610466484,0.00552819764403223
"YDR374C",30.1820764277816,1.39280365506193,0.347548057356984,4.00751385478558,6.13612630308621e-05,0.000335548406346526
"YDR380W",3758.55409239299,-1.27684534876896,0.184022574739917,-6.93852561607481,3.96213157287989e-12,7.63151217791199e-11
"YDR394W",6229.24424830853,-0.846487587699924,0.0954481155627468,-8.86856259769163,7.4096109312619e-19,2.73271503152392e-17
"YDR402C",162.644222804728,0.968009071477302,0.158123883398968,6.1218397288845,9.25010430136742e-10,1.29336091694552e-08
"YDR427W",3817.48417776091,-0.846436171339395,0.128459637887443,-6.58912157358754,4.42436398354314e-11,7.38265979876055e-10
"YDR432W",2665.93974925559,-0.866273318691033,0.226842524933648,-3.81883123080393,0.000134085455004965,0.000673123502271636
"YDR433W",1139.25941043002,-0.895051034789345,0.167343171205337,-5.34859611146654,8.86391010436392e-08,9.01812546824862e-07
"YDR445C",534.827988101102,-0.914433538158735,0.322977433143303,-2.83126139575518,0.00463648124135838,0.0147237767796758
"YDR446W",24.2470294642193,1.80221758295381,0.302831313109849,5.95122599590642,2.66141287780716e-09,3.43443956060563e-08
"YDR453C",880.745367557278,-1.40785028055574,0.125614516808885,-11.2077036661113,3.73764527968207e-29,3.23480740138885e-27
"YDR454C",4344.58441651467,0.769410558195283,0.101800622226632,7.55801429663561,4.09269071876507e-14,1.01010096788989e-12
"YDR461W",791.658042982945,-0.616930705679935,0.150209503151827,-4.10713498636874,4.00597135855651e-05,0.00022950361949153
"YDR488C",595.807766938854,0.881709430176811,0.11800907323111,7.47153931503267,7.92620791953594e-14,1.8506840145938e-12
"YDR502C",1625.57199070192,-1.08879906638537,0.203513074644415,-5.35002022984397,8.79444005520428e-08,8.96149299816812e-07
"YDR513W",1801.73412143722,-0.64225243148431,0.125017432235349,-5.1373030144728,2.7870936536937e-07,2.65264294811229e-06
"YDR525W-A",308.914750514331,-0.739152202090603,0.169077088670981,-4.37168754146796,1.2328988277725e-05,7.96293163290677e-05
"YDR533C",2423.40898284666,-1.25305293047002,0.0854036402157703,-14.6721255359164,9.72502353945125e-49,2.4278895305607e-46
"YEL007W",1351.43850482146,-0.77566194543341,0.252808042499997,-3.06818540171015,0.00215362956947767,0.00767666641157581
"YEL009C",12773.607591118,-0.75873334507933,0.140260340732206,-5.40946457935643,6.32134513089939e-08,6.59676065026816e-07
"YEL009C-A",17.8185485560854,1.10420616716719,0.357237572022437,3.09095754098856,0.00199512160712349,0.00717072776956733
"YEL010W",14.6398142440634,1.07394266346475,0.447189009211433,2.40154082802377,0.0163261870827544,0.0423215975855268
"YEL016C",961.810996231255,0.638708184744822,0.15547444983398,4.10812313809022,3.98887428224585e-05,0.000228725997933373
"YEL018C-A",45.9210117458649,1.32172989639192,0.338312676785625,3.90682935369118,9.35151477630821e-05,0.000489521632363037
"YEL040W",8237.71160134836,-0.766375275481544,0.123578498465413,-6.20152603404579,5.59182676834128e-10,8.06589945628961e-09
"YEL057C",138.568378104665,0.771374387834747,0.127677602999116,6.04157949174599,1.52612785911742e-09,2.05947940406054e-08
"YEL060C",7228.82500480603,-0.728579020854755,0.172271759234913,-4.22924235574357,2.34479641060098e-05,0.000141319159714122
