Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR9929263_1	(0.0, 0.001358674115220094)	(1.0, 0.0008457971313290652)	(2.0, 0.00039440539989280877)	(3.0, 0.000653843172445873)	(4.0, 0.001010757564744308)	(5.0, 0.00121170936545015)	(6.0, 0.0011562226742104773)	(7.0, 0.0010827402993255054)	(8.0, 0.0011202313069198788)	(9.0, 0.0010842399396292803)	(10.0, 0.0011262298681349785)	(11.0, 0.0013256820285370452)	(12.0, 0.0015341320307617615)	(13.0, 0.0022419622541435323)	(14.0, 0.003732604716095821)	(15.0, 0.006168020569426319)	(16.0, 0.008128050446460163)	(17.0, 0.010178058741720505)	(18.0, 0.01784721925522554)	(19.0, 0.03437175576252158)	(20.0, 0.056399972184671646)	(21.0, 0.07188525796145165)	(22.0, 0.08701662862654078)	(23.0, 0.1048698464429814)	(24.0, 0.1252214650055111)	(25.0, 0.15873092759336208)	(26.0, 0.2033347291485401)	(27.0, 0.2720692428317606)	(28.0, 0.36902548739172164)	(29.0, 0.4831256199044378)	(30.0, 0.6592568739425005)	(31.0, 0.9097552906447623)	(32.0, 1.3872992493385499)	(33.0, 1.7966110738508814)	(34.0, 2.049264473669668)	(35.0, 2.4394423875461353)	(36.0, 2.9776033069588093)	(37.0, 3.5505843745848336)	(38.0, 3.997234243380554)	(39.0, 4.413163980553445)	(40.0, 4.843757200616646)	(41.0, 5.285503245619022)	(42.0, 5.734071154363271)	(43.0, 6.050288308097861)	(44.0, 6.151310077521356)	(45.0, 6.177969183201563)	(46.0, 5.846134775343461)	(47.0, 5.347114467859312)	(48.0, 4.902153194045642)	(49.0, 5.291864719787635)	(50.0, 4.901232414899124)	(51.0, 2.9169683505562776)	(52.0, 1.8792232589052356)	(53.0, 1.5156834557447223)	(54.0, 1.193338771728907)	(55.0, 0.9327312797388982)	(56.0, 0.728571748423282)	(57.0, 1.0053438632476808)	(58.0, 0.9099847356112399)	(59.0, 0.4434541353083756)	(60.0, 0.24853238826401292)	(61.0, 0.22190627467048893)	(62.0, 0.23906665866658552)	(63.0, 0.12223568116069519)	(64.0, 0.05013447499549995)	(65.0, 0.01111833321218739)	(66.0, 0.015860195852723746)	(67.0, 0.019762259923146133)	(68.0, 0.015171860953291049)	(69.0, 0.010438996154577345)	(70.0, 0.008796890021943787)	(71.0, 0.007186276335689502)	(72.0, 0.006235504383096193)	(73.0, 0.006302988196766064)	(74.0, 0.009804648306080545)	(75.0, 0.020335122519188162)	(76.0, 0.021212412096896498)	(77.0, 0.02399124557979146)	(78.0, 0.043323108735754186)	(79.0, 0.046077947973788745)	(80.0, 0.03887517559475772)	(81.0, 0.05344568078623502)	(82.0, 0.1069348511412795)	(83.0, 0.1053797241462649)	(84.0, 0.062124099224180586)	(85.0, 0.05909482581055521)	(86.0, 0.0668329697780339)	(87.0, 0.05038191564562282)	(88.0, 0.016701494063141486)	(89.0, 0.010316025649667798)	(90.0, 0.009944114854331615)	(91.0, 0.004082020906875382)	(92.0, 0.0010242543274782828)	(93.0, 0.0006268496469779241)	(94.0, 0.0004258978462720824)	(95.0, 0.00031342482348896205)	(96.0, 0.0002699352546794889)	(97.0, 0.00020845000222471637)	(98.0, 0.00018445575736431737)	(99.0, 0.00012147086460577)	(100.0, 5.398705093589777e-05)
SRR9929263_2	(0.0, 0.009236418890705492)	(1.0, 0.011115800649402144)	(2.0, 0.015135547747013499)	(3.0, 0.019476274650180384)	(4.0, 0.02374500608294229)	(5.0, 0.028349716377594102)	(6.0, 0.032628947149790075)	(7.0, 0.03518028663226653)	(8.0, 0.03715866216277003)	(9.0, 0.038849055811653606)	(10.0, 0.040158473429644174)	(11.0, 0.04084543020975835)	(12.0, 0.040533449838003444)	(13.0, 0.04041945700986223)	(14.0, 0.041121412846310774)	(15.0, 0.04084393030412492)	(16.0, 0.03934102485942097)	(17.0, 0.038676566663808344)	(18.0, 0.03854607487369932)	(19.0, 0.04173937396728685)	(20.0, 0.04653007256048486)	(21.0, 0.04921790345560409)	(22.0, 0.05558350296391103)	(23.0, 0.06889816527193192)	(24.0, 0.09199821193249626)	(25.0, 0.11962647370040713)	(26.0, 0.16730847378737165)	(27.0, 0.25074672426984257)	(28.0, 0.3647980487307641)	(29.0, 0.5247674842537282)	(30.0, 0.7333953584310243)	(31.0, 1.0174069898392342)	(32.0, 1.3760644249067069)	(33.0, 1.7331394595309035)	(34.0, 2.1737907359558473)	(35.0, 2.671859899934396)	(36.0, 3.2832934315937514)	(37.0, 3.8760051411365453)	(38.0, 4.3198032195804394)	(39.0, 4.802570346286664)	(40.0, 5.229489986637491)	(41.0, 5.563700459785573)	(42.0, 5.90411454263355)	(43.0, 6.1002617020350165)	(44.0, 6.119946463568245)	(45.0, 5.911903552587989)	(46.0, 5.336145276419934)	(47.0, 4.9102920689744805)	(48.0, 4.383832691166235)	(49.0, 3.8038941779977917)	(50.0, 3.3760055986077635)	(51.0, 2.620086157279415)	(52.0, 1.9358742044744255)	(53.0, 1.787776522040116)	(54.0, 1.6346631551675928)	(55.0, 1.4331553330322222)	(56.0, 1.5182269807495061)	(57.0, 1.282083337726807)	(58.0, 0.7437867046594764)	(59.0, 0.39364873358992625)	(60.0, 0.2542955009985547)	(61.0, 0.16425016620079347)	(62.0, 0.10114763629646241)	(63.0, 0.06376698809994369)	(64.0, 0.028876183254930517)	(65.0, 0.013691138622013595)	(66.0, 0.012585708170170472)	(67.0, 0.012393720249090526)	(68.0, 0.011664766111240111)	(69.0, 0.011325787438083332)	(70.0, 0.011670765733773859)	(71.0, 0.010956810652257813)	(72.0, 0.010367347738317044)	(73.0, 0.011870253183020991)	(74.0, 0.013734635885383272)	(75.0, 0.015372532837096555)	(76.0, 0.016320473197428784)	(77.0, 0.021288160655372368)	(78.0, 0.031777000749997814)	(79.0, 0.037934113375257)	(80.0, 0.04613559737889091)	(81.0, 0.06484242043911807)	(82.0, 0.10546586461512775)	(83.0, 0.10282903051154536)	(84.0, 0.062204086429902265)	(85.0, 0.07190997578387356)	(86.0, 0.07828907444288143)	(87.0, 0.05299916555749895)	(88.0, 0.0312100364205586)	(89.0, 0.029378651642131937)	(90.0, 0.033474893927048575)	(91.0, 0.02075419424986877)	(92.0, 0.008520963903556007)	(93.0, 0.006157112625259182)	(94.0, 0.005615646691588399)	(95.0, 0.0054671560338781285)	(96.0, 0.005443157543743135)	(97.0, 0.005512153202881241)	(98.0, 0.006059618759085773)	(99.0, 0.007627020146027512)	(100.0, 0.026021862834499768)
SRR9929264_1	(0.0, 0.008007328131202593)	(1.0, 0.00429199055799685)	(2.0, 0.0006581365587289804)	(3.0, 0.0009229581740270701)	(4.0, 0.0013632828716528878)	(5.0, 0.0016672792821134169)	(6.0, 0.0015920636754015332)	(7.0, 0.0015074461178506645)	(8.0, 0.0014933431915921864)	(9.0, 0.0013241080764904486)	(10.0, 0.001212851658229121)	(11.0, 0.0013053041748124776)	(12.0, 0.001552888880239094)	(13.0, 0.002218860398000562)	(14.0, 0.0034928247366830885)	(15.0, 0.006255431291538308)	(16.0, 0.008768886149160415)	(17.0, 0.010976777604515493)	(18.0, 0.019070290285075456)	(19.0, 0.03671148404262513)	(20.0, 0.06024300000079917)	(21.0, 0.07552430409776349)	(22.0, 0.08975885766798744)	(23.0, 0.1093337193147551)	(24.0, 0.12950873882341135)	(25.0, 0.16177623410280936)	(26.0, 0.20842714717404862)	(27.0, 0.27490207358928864)	(28.0, 0.37278891775757894)	(29.0, 0.4911093350825976)	(30.0, 0.6566541844800337)	(31.0, 0.9001929170622733)	(32.0, 1.3303462708721154)	(33.0, 1.7409702057975782)	(34.0, 2.082414586449786)	(35.0, 2.528410227423319)	(36.0, 3.015163325283853)	(37.0, 3.499368494467022)	(38.0, 3.9813955450391605)	(39.0, 4.514928049299066)	(40.0, 5.096633015674321)	(41.0, 5.638619440730283)	(42.0, 6.180403723843204)	(43.0, 6.582087970512599)	(44.0, 6.561486729232575)	(45.0, 6.46611647390552)	(46.0, 6.181320414050006)	(47.0, 5.4737123569980906)	(48.0, 4.633452175558929)	(49.0, 4.201282103294125)	(50.0, 3.412077648894268)	(51.0, 2.0929338024468045)	(52.0, 1.4475948658014897)	(53.0, 1.123540960217792)	(54.0, 0.9445137133172508)	(55.0, 0.8534166446465143)	(56.0, 0.6712883209609144)	(57.0, 0.7514618897485562)	(58.0, 0.7193792995023249)	(59.0, 0.4741920915396498)	(60.0, 0.2968744326999975)	(61.0, 0.32986744518580396)	(62.0, 0.3531122016433889)	(63.0, 0.18391782832862005)	(64.0, 0.07872723535024453)	(65.0, 0.027826640499783888)	(66.0, 0.035147626219740546)	(67.0, 0.044781491846087616)	(68.0, 0.04531270206849029)	(69.0, 0.0376281742494262)	(70.0, 0.03257462567347153)	(71.0, 0.02718260686731339)	(72.0, 0.021395706125917853)	(73.0, 0.01878666476809939)	(74.0, 0.026526037300390902)	(75.0, 0.04870994030497703)	(76.0, 0.057149758174772955)	(77.0, 0.07305785899433631)	(78.0, 0.1163225027717343)	(79.0, 0.11641338829651113)	(80.0, 0.08833132813226814)	(81.0, 0.12561163020065189)	(82.0, 0.3384874671133471)	(83.0, 0.3948850692210012)	(84.0, 0.2555058490084616)	(85.0, 0.24151104518463185)	(86.0, 0.29922335341793743)	(87.0, 0.22574867460307277)	(88.0, 0.07211923090224427)	(89.0, 0.04999957456172454)	(90.0, 0.05063890721877554)	(91.0, 0.02270727826795632)	(92.0, 0.0068258163091034245)	(93.0, 0.004644563714458804)	(94.0, 0.003351795474098307)	(95.0, 0.0022878080374864555)	(96.0, 0.001519982052302645)	(97.0, 0.0009840708544804754)	(98.0, 0.0006800744440199464)	(99.0, 0.0003572741318814465)	(100.0, 0.0001410292625847815)
SRR9929264_2	(0.0, 0.0116979885981138)	(1.0, 0.013130843272286408)	(2.0, 0.01784954411392706)	(3.0, 0.02442907482235424)	(4.0, 0.030665284771871353)	(5.0, 0.036072194806030355)	(6.0, 0.03968725266012449)	(7.0, 0.04275832739393646)	(8.0, 0.04516000503160871)	(9.0, 0.046368682223935934)	(10.0, 0.04738610310308038)	(11.0, 0.04800690228357529)	(12.0, 0.047751371307765515)	(13.0, 0.04721209121157802)	(14.0, 0.04690325929602878)	(15.0, 0.04619153498303714)	(16.0, 0.04496247801963306)	(17.0, 0.04384159061040612)	(18.0, 0.04289628276737977)	(19.0, 0.045526840910992065)	(20.0, 0.050206349885177234)	(21.0, 0.052325846077169974)	(22.0, 0.05764339865353047)	(23.0, 0.07038545860065845)	(24.0, 0.09386452255589169)	(25.0, 0.12073289920867544)	(26.0, 0.16431739116857358)	(27.0, 0.2404374038153189)	(28.0, 0.3530199622679512)	(29.0, 0.5140358305220746)	(30.0, 0.7189481580010416)	(31.0, 1.0012064197407617)	(32.0, 1.3584073704288644)	(33.0, 1.7439111201186217)	(34.0, 2.227054353037583)	(35.0, 2.7945886503110957)	(36.0, 3.3901843246827372)	(37.0, 3.9169042111881054)	(38.0, 4.436411226406966)	(39.0, 5.034894557572728)	(40.0, 5.5354405473166235)	(41.0, 5.940250210914954)	(42.0, 6.385761412703156)	(43.0, 6.599375902431941)	(44.0, 6.433119297661668)	(45.0, 6.1297726758815)	(46.0, 5.538140083146958)	(47.0, 4.843120911739538)	(48.0, 4.099221643241635)	(49.0, 3.2651011281865023)	(50.0, 2.539026321007355)	(51.0, 1.863758283122803)	(52.0, 1.3355647824011083)	(53.0, 1.1441846229171717)	(54.0, 1.1321699640300176)	(55.0, 1.1231072365996106)	(56.0, 1.1292305739708561)	(57.0, 0.951346525963891)	(58.0, 0.6748228182702578)	(59.0, 0.45830342732567364)	(60.0, 0.30676728797168357)	(61.0, 0.21299839357238323)	(62.0, 0.1359346407573098)	(63.0, 0.08245498610225027)	(64.0, 0.04562717209167812)	(65.0, 0.026888756423860613)	(66.0, 0.033093612879413335)	(67.0, 0.04126590108123151)	(68.0, 0.0414744018160947)	(69.0, 0.03980953128658561)	(70.0, 0.03732790223930416)	(71.0, 0.026211520954229794)	(72.0, 0.02066979089602391)	(73.0, 0.02564559038817256)	(74.0, 0.027029847146700366)	(75.0, 0.028467404844967636)	(76.0, 0.032135763638801225)	(77.0, 0.045691446754305115)	(78.0, 0.06385139045847964)	(79.0, 0.06579844243366824)	(80.0, 0.07718916679093102)	(81.0, 0.13948228859938047)	(82.0, 0.3161999866308702)	(83.0, 0.36813234635878705)	(84.0, 0.25029650999242126)	(85.0, 0.26585724904694785)	(86.0, 0.28355943173924225)	(87.0, 0.19388373597699304)	(88.0, 0.11064020950153838)	(89.0, 0.11526798521068231)	(90.0, 0.1375603194193634)	(91.0, 0.07497090709295044)	(92.0, 0.018802690330444505)	(93.0, 0.009525191466381592)	(94.0, 0.006750407250533104)	(95.0, 0.00539123328717681)	(96.0, 0.005013423684905914)	(97.0, 0.005236033492053081)	(98.0, 0.00615155551581326)	(99.0, 0.00846544337038522)	(100.0, 0.03368462624064208)
SRR9929265_1	(0.0, 0.016599854249226453)	(1.0, 0.008829611708037489)	(2.0, 0.0010946814724101426)	(3.0, 0.0014155628577309277)	(4.0, 0.0020128014170121976)	(5.0, 0.002253846285411065)	(6.0, 0.0020281545933433357)	(7.0, 0.0019575299822201008)	(8.0, 0.001876158147665069)	(9.0, 0.0015798418444741046)	(10.0, 0.0014570164338250004)	(11.0, 0.0015660239857760805)	(12.0, 0.0017149497961881197)	(13.0, 0.0023214002612680722)	(14.0, 0.0036310262023141475)	(15.0, 0.005358258539567178)	(16.0, 0.006428374929847498)	(17.0, 0.00853943667537898)	(18.0, 0.01493249929966486)	(19.0, 0.02732865386942572)	(20.0, 0.0429305516571282)	(21.0, 0.05240960272397283)	(22.0, 0.06313840234417209)	(23.0, 0.08323110420873245)	(24.0, 0.11177419432595119)	(25.0, 0.15463872732485548)	(26.0, 0.19808668102434304)	(27.0, 0.25499476441333935)	(28.0, 0.3413440987349259)	(29.0, 0.46675959023109326)	(30.0, 0.6705668647564184)	(31.0, 0.9504015331559059)	(32.0, 1.4383945662529631)	(33.0, 1.853833093961961)	(34.0, 2.1645752416336626)	(35.0, 2.6507151463475513)	(36.0, 3.1784928652714863)	(37.0, 3.718223031969213)	(38.0, 4.182584456057382)	(39.0, 4.596982038411129)	(40.0, 5.073744223021959)	(41.0, 5.519213563634663)	(42.0, 5.894508141190634)	(43.0, 6.1664727714027805)	(44.0, 6.0989111189576075)	(45.0, 5.888148855554277)	(46.0, 5.598022953060028)	(47.0, 5.07886297201076)	(48.0, 4.4081379695381315)	(49.0, 4.194616740348095)	(50.0, 3.5806201891013885)	(51.0, 2.257478846931012)	(52.0, 1.5978726147573932)	(53.0, 1.2716943836023655)	(54.0, 1.0718052396767468)	(55.0, 0.9408211511252756)	(56.0, 0.7352590085453016)	(57.0, 0.8484165240586884)	(58.0, 0.8241892118081524)	(59.0, 0.5268503870735344)	(60.0, 0.31635833957363185)	(61.0, 0.36016248696400177)	(62.0, 0.3960720310849005)	(63.0, 0.2110048435893626)	(64.0, 0.09097985230305783)	(65.0, 0.03231229490651313)	(66.0, 0.03857946148488368)	(67.0, 0.048239680032435735)	(68.0, 0.04736608429919398)	(69.0, 0.038518048779559125)	(70.0, 0.033265727156676805)	(71.0, 0.02703540820150098)	(72.0, 0.021649513944537756)	(73.0, 0.02059321541295546)	(74.0, 0.030568174075295846)	(75.0, 0.06411025840593314)	(76.0, 0.0737489825066216)	(77.0, 0.093302787881959)	(78.0, 0.1579074185657548)	(79.0, 0.16038849186086668)	(80.0, 0.12196716809219374)	(81.0, 0.1740482128426802)	(82.0, 0.45644072041893535)	(83.0, 0.5241021685102608)	(84.0, 0.34312967314223725)	(85.0, 0.324211489267009)	(86.0, 0.37324646383339766)	(87.0, 0.2748126444215723)	(88.0, 0.09306634896645948)	(89.0, 0.06728375995357937)	(90.0, 0.06785643343073082)	(91.0, 0.02986039264643038)	(92.0, 0.008579354933839939)	(93.0, 0.005482619267849396)	(94.0, 0.003855182576748763)	(95.0, 0.0028249844449294)	(96.0, 0.001837775206837224)	(97.0, 0.0011944771185625398)	(98.0, 0.000776870722355585)	(99.0, 0.00040225321987581676)	(100.0, 0.00020880319810347742)
SRR9929265_2	(0.0, 0.007939374506284545)	(1.0, 0.008837736998775157)	(2.0, 0.012898028332356651)	(3.0, 0.019197315416453208)	(4.0, 0.02473337829752783)	(5.0, 0.029764208255475252)	(6.0, 0.03312730886838882)	(7.0, 0.03543080243887757)	(8.0, 0.036986428430147635)	(9.0, 0.03814738918967396)	(10.0, 0.03990111562800606)	(11.0, 0.0406290195962805)	(12.0, 0.040768764872890155)	(13.0, 0.0411342525194077)	(14.0, 0.041636414117774245)	(15.0, 0.041177251066056825)	(16.0, 0.040429383486838145)	(17.0, 0.040246639663579366)	(18.0, 0.04001014765700919)	(19.0, 0.04198193815334756)	(20.0, 0.0455692454737887)	(21.0, 0.04775295737861203)	(22.0, 0.05262407844900557)	(23.0, 0.0642966482018622)	(24.0, 0.08532140185090316)	(25.0, 0.11333034800566598)	(26.0, 0.16328390957528494)	(27.0, 0.2499689796199174)	(28.0, 0.37340859307526836)	(29.0, 0.5474052834157063)	(30.0, 0.7680600038575839)	(31.0, 1.0774176547118421)	(32.0, 1.4613225001566377)	(33.0, 1.8643755198217156)	(34.0, 2.3770517985063533)	(35.0, 2.9800803089998418)	(36.0, 3.6299019878842382)	(37.0, 4.173392867892494)	(38.0, 4.5930709684869795)	(39.0, 5.038276384829621)	(40.0, 5.3910180335904645)	(41.0, 5.63673629974164)	(42.0, 5.93036108950946)	(43.0, 6.062738258018308)	(44.0, 5.867745991614055)	(45.0, 5.544705588951093)	(46.0, 5.054563620035357)	(47.0, 4.522496532474345)	(48.0, 3.908741420254281)	(49.0, 3.221179302710997)	(50.0, 2.640878595446331)	(51.0, 2.020986976354485)	(52.0, 1.4641389049621552)	(53.0, 1.2945111740937443)	(54.0, 1.305372914109789)	(55.0, 1.2990029865561974)	(56.0, 1.3323545021321137)	(57.0, 1.1282450081758666)	(58.0, 0.7764124715441761)	(59.0, 0.5072492478325661)	(60.0, 0.3398958329494177)	(61.0, 0.24345623546495557)	(62.0, 0.15508654378910564)	(63.0, 0.09507132230359186)	(64.0, 0.0552300975084185)	(65.0, 0.030677927371769123)	(66.0, 0.03233490708014069)	(67.0, 0.03872479824467647)	(68.0, 0.03855894670760128)	(69.0, 0.036697723902646376)	(70.0, 0.034830358448170166)	(71.0, 0.025405998420110543)	(72.0, 0.02149159501266)	(73.0, 0.028908844309633763)	(74.0, 0.03170374984182678)	(75.0, 0.03309966694554295)	(76.0, 0.0374839830413732)	(77.0, 0.05768715731693983)	(78.0, 0.08466567401450402)	(79.0, 0.08875207160855106)	(80.0, 0.10370942319292466)	(81.0, 0.18200516965383712)	(82.0, 0.4079072484492881)	(83.0, 0.47380559251383014)	(84.0, 0.32633286280638)	(85.0, 0.3721677778719651)	(86.0, 0.4060368116700513)	(87.0, 0.2680360475244508)	(88.0, 0.14736062635368638)	(89.0, 0.1453458373106989)	(90.0, 0.16831473953323237)	(91.0, 0.09455841106856303)	(92.0, 0.02605251228222772)	(93.0, 0.012566325258206272)	(94.0, 0.009035837445837188)	(95.0, 0.007553923248822762)	(96.0, 0.00682141229340734)	(97.0, 0.007031798039511979)	(98.0, 0.008168188200953093)	(99.0, 0.010130764723009505)	(100.0, 0.036968000481583725)
SRR9929266_1	(0.0, 0.002553013404653795)	(1.0, 0.0015204251804785344)	(2.0, 0.0006130484417544464)	(3.0, 0.0008455840575923399)	(4.0, 0.0012114617748197947)	(5.0, 0.0014570063761591087)	(6.0, 0.001421231666030202)	(7.0, 0.0014163532964671694)	(8.0, 0.0013708218472121972)	(9.0, 0.0012586193472624444)	(10.0, 0.0012960201805790287)	(11.0, 0.0013513083689600661)	(12.0, 0.0014732676080358846)	(13.0, 0.002261937354059509)	(14.0, 0.003779110288162688)	(15.0, 0.005588985396047831)	(16.0, 0.006813456156369047)	(17.0, 0.00846234506867411)	(18.0, 0.01402368637053142)	(19.0, 0.026858676690870536)	(20.0, 0.04355733570513157)	(21.0, 0.05415478051922634)	(22.0, 0.06579619641981012)	(23.0, 0.08365590739007293)	(24.0, 0.107460724734485)	(25.0, 0.1431459980880694)	(26.0, 0.19315904284828095)	(27.0, 0.2713495502045696)	(28.0, 0.3809453746844752)	(29.0, 0.5194439127021621)	(30.0, 0.7381769949230483)	(31.0, 1.0409692630845515)	(32.0, 1.5518727768050309)	(33.0, 1.9925846831294076)	(34.0, 2.313168365087291)	(35.0, 2.791474613387586)	(36.0, 3.3784790661681887)	(37.0, 3.9473685066380626)	(38.0, 4.3785952364087155)	(39.0, 4.776092919020561)	(40.0, 5.214259942556223)	(41.0, 5.662502425362734)	(42.0, 6.04732610384982)	(43.0, 6.2330814078246055)	(44.0, 6.148838469963781)	(45.0, 6.021621974622201)	(46.0, 5.700353694802305)	(47.0, 5.11686654647665)	(48.0, 4.441542465003715)	(49.0, 4.233860515966286)	(50.0, 3.6744660087892607)	(51.0, 2.37204052897397)	(52.0, 1.699020664057975)	(53.0, 1.3797557680052979)	(54.0, 1.1529489841575924)	(55.0, 0.9868713968768937)	(56.0, 0.7618663575211352)	(57.0, 0.8733094579422426)	(58.0, 0.8289618263678997)	(59.0, 0.532304920993504)	(60.0, 0.32913708992506757)	(61.0, 0.34503244408461586)	(62.0, 0.3643426569382871)	(63.0, 0.1891165006037145)	(64.0, 0.07809619221140329)	(65.0, 0.014200933797988279)	(66.0, 0.01260245470450122)	(67.0, 0.013389498327337167)	(68.0, 0.012379675827789392)	(69.0, 0.009818531807197209)	(70.0, 0.007954994634118705)	(71.0, 0.006525632352150115)	(72.0, 0.0057515977148155885)	(73.0, 0.0059125839103956685)	(74.0, 0.008698132930887358)	(75.0, 0.01806622861509788)	(76.0, 0.01938826676667975)	(77.0, 0.01851178636852153)	(78.0, 0.028377475748161393)	(79.0, 0.030052382631469296)	(80.0, 0.02652532143739663)	(81.0, 0.04096692146716119)	(82.0, 0.1043483249532701)	(83.0, 0.12101120925740222)	(84.0, 0.07704571663216359)	(85.0, 0.057616796785791895)	(86.0, 0.04511028334936366)	(87.0, 0.027897769407796504)	(88.0, 0.012700022095761874)	(89.0, 0.011443028871687107)	(90.0, 0.009797392205757401)	(91.0, 0.004354757896600551)	(92.0, 0.0017366995644396519)	(93.0, 0.001125277245872883)	(94.0, 0.0007577734054577507)	(95.0, 0.0005219855432445022)	(96.0, 0.00034636423897532384)	(97.0, 0.0002032653984596971)	(98.0, 0.00013496822457723887)	(99.0, 0.00010732413038672006)	(100.0, 6.667105069478065e-05)
SRR9929266_2	(0.0, 0.008810421765919228)	(1.0, 0.01034606396441032)	(2.0, 0.014121726615573269)	(3.0, 0.019010079164795444)	(4.0, 0.023887044536698297)	(5.0, 0.02818001038608176)	(6.0, 0.03188572323371174)	(7.0, 0.03460725861302911)	(8.0, 0.036471502214163426)	(9.0, 0.037496348172902184)	(10.0, 0.03882214096079439)	(11.0, 0.03968919317667972)	(12.0, 0.03927600131395012)	(13.0, 0.03942403461910128)	(14.0, 0.03937685917020695)	(15.0, 0.03875381789687847)	(16.0, 0.038312971460659095)	(17.0, 0.03771433128158631)	(18.0, 0.03763624777996811)	(19.0, 0.04058878018490596)	(20.0, 0.04459706660130644)	(21.0, 0.046684173529976)	(22.0, 0.05221346148831416)	(23.0, 0.0655999017969828)	(24.0, 0.08951134742793677)	(25.0, 0.11880567445169482)	(26.0, 0.17012280241101682)	(27.0, 0.2624419024179744)	(28.0, 0.3936156781780673)	(29.0, 0.5732711747449716)	(30.0, 0.8164215720444016)	(31.0, 1.1430562464906142)	(32.0, 1.5563945157857428)	(33.0, 1.9891446689310774)	(34.0, 2.4952558985863194)	(35.0, 3.0777946089296)	(36.0, 3.724327629067839)	(37.0, 4.306973704225845)	(38.0, 4.747483405344488)	(39.0, 5.176270820782698)	(40.0, 5.523329211120919)	(41.0, 5.789039233429538)	(42.0, 6.095660130367238)	(43.0, 6.229500132359669)	(44.0, 6.081492855042388)	(45.0, 5.765972065659831)	(46.0, 5.197156530725947)	(47.0, 4.634760110320927)	(48.0, 3.9975157733960174)	(49.0, 3.351023421748204)	(50.0, 2.7862633486796153)	(51.0, 2.102697601159332)	(52.0, 1.5657482685837554)	(53.0, 1.3849979762545794)	(54.0, 1.3503581828492093)	(55.0, 1.3194175953330012)	(56.0, 1.3334449710507856)	(57.0, 1.1223803859579642)	(58.0, 0.7643268625481318)	(59.0, 0.5020362469145426)	(60.0, 0.34054980513042116)	(61.0, 0.22146921168344566)	(62.0, 0.12628054299201957)	(63.0, 0.07652671180467842)	(64.0, 0.037790788043587445)	(65.0, 0.014126606834424406)	(66.0, 0.012224948222098044)	(67.0, 0.013077359781429963)	(68.0, 0.012072034698095752)	(69.0, 0.01038347897560237)	(70.0, 0.009230120587117007)	(71.0, 0.007056796458744022)	(72.0, 0.006194624461709827)	(73.0, 0.00817436657565438)	(74.0, 0.009343992360310202)	(75.0, 0.009996314946745506)	(76.0, 0.011152926814464963)	(77.0, 0.015431252007295015)	(78.0, 0.021468082726151416)	(79.0, 0.022832917264852714)	(80.0, 0.02724463510628051)	(81.0, 0.04473371272913827)	(82.0, 0.096753592203024)	(83.0, 0.1115357751031178)	(84.0, 0.07256560083717227)	(85.0, 0.07042806498037428)	(86.0, 0.06497360704442023)	(87.0, 0.03448037292289955)	(88.0, 0.018077957364228285)	(89.0, 0.017066125322425893)	(90.0, 0.01607706763526214)	(91.0, 0.00862660018919307)	(92.0, 0.003627629346011795)	(93.0, 0.0026906273265935015)	(94.0, 0.0024010676747593766)	(95.0, 0.002301836558119592)	(96.0, 0.0025051790102502977)	(97.0, 0.0029281313106821662)	(98.0, 0.0037984370058015884)	(99.0, 0.005605744720339302)	(100.0, 0.02467763999058248)
