Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR9929273_1	(1, 0.014370915426188164)	(2, 0.0005135147139769897)	(3, 0.0031897884787913736)	(4, 0.0)	(5, 0.001465578490255496)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.006186540404518405)	(14, 0.0)	(16, 6.372083497383247e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00033547290706746396)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.00046854870561920716)	(36, 0.0)	(38, 0.0)	(40, 7.497164010284009e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00959031519938001)	(54, 0.005829689121136101)	(56, 0.0003339602342292017)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.9515622764897584e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00016311584958017772)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003322436647836287)	(90, 1.955614665529855e-06)	(92, 0.0)	(94, 0.0)	(96, 2.006992522507819e-06)	(98, 8.11346370682372e-06)	(100, 0.0)
SRR9929273_2	(1, 0.018752657766619555)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0010607639712079421)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.748282583773647e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002046643223980361)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.249647550530318e-05)	(50, 0.0003562410182733268)	(52, 0.0007613680929497671)	(54, 3.376230783830803e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 9.757934722018825e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929274_1	(1, 0.013606873393774227)	(2, 0.0004917701525467315)	(3, 0.003205749791413656)	(4, 0.0)	(5, 0.001641698855118412)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005734853433082561)	(14, 0.0)	(16, 0.00010722814974093124)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00037900062194926455)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0005047571979208441)	(36, 0.0)	(38, 0.0)	(40, 5.547651077378803e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009600638086853588)	(54, 0.0058813437236084195)	(56, 0.0003541343901445178)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.9186433656668064e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00016097577225617413)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00035831525678800693)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 2.0597657510801925e-06)	(98, 4.176978582542318e-06)	(100, 0.0)
SRR9929274_2	(1, 0.019615343302709858)	(2, 1.1092559831881163e-05)	(3, 0.0)	(4, 0.0)	(5, 0.000983540305093463)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 5.546279915940582e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002074562359791387)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.2204713394512253e-05)	(50, 0.00035355040686617845)	(52, 0.0007426174152673066)	(54, 3.335213281886557e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.8693672343330527e-06)	(70, 5.621649812929296e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 7.8775278818855e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929275_1	(1, 0.014586367752710641)	(2, 0.0005236665550782945)	(3, 0.0031974871773654805)	(4, 0.0)	(5, 0.0014704279427364033)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005812351962325972)	(14, 0.0)	(16, 8.323182807300665e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003641422849564239)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004907517826558505)	(36, 0.0)	(38, 1.73421834426336e-06)	(40, 6.937296860772579e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00950148592682689)	(54, 0.00569786999201308)	(56, 0.0003615120380032578)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.591370711774677e-05)	(68, 0.0)	(70, 1.7540226975799134e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00021589845807090907)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003938078099561905)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.9084198184665266e-06)	(98, 0.0)	(100, 0.0)
SRR9929275_2	(1, 0.01936179057617297)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0011929887082578368)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 5.201985646473125e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0019543861871267718)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 3.123367010459722e-05)	(50, 0.000343667585410464)	(52, 0.00079871848050685)	(54, 3.8216337894406934e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 8.06672450328875e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929276_1	(1, 0.014101744665107559)	(2, 0.000454662187257818)	(3, 0.003290888212532778)	(4, 0.0)	(5, 0.001508323764077523)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005896174714121227)	(14, 0.0)	(16, 7.938554004295948e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0002922860989434994)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004276427092439537)	(36, 0.0)	(38, 0.0)	(40, 1.6244020124969215e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00966714422696949)	(54, 0.005948328371200614)	(56, 0.0003445020911276931)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.4787072904001044e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0001849661632429523)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003373675099435641)	(90, 1.984829865941415e-06)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 1.0523920323651803e-05)	(100, 0.0)
SRR9929276_2	(1, 0.019759762995427074)	(2, 7.2168601152034604e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0010933543074533242)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.6084300576017302e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002205087103466873)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.8069709759985105e-05)	(50, 0.000361618558380134)	(52, 0.0007799205950356227)	(54, 2.3545523721544623e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 5.52580788047987e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 9.89688982433953e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929277_1	(1, 0.014225061996534045)	(2, 0.0005070590499727935)	(3, 0.003299309899485137)	(4, 3.426074661978335e-06)	(5, 0.0014560817313407923)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005896274493264714)	(14, 0.0)	(16, 6.852152962734754e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00026038374842928214)	(28, 0.0)	(30, 3.4261510779819054e-06)	(32, 0.0)	(34, 0.00037517886523914367)	(36, 0.0)	(38, 1.713241273455665e-06)	(40, 1.0279939368232278e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00951956581176301)	(54, 0.005771021115967263)	(56, 0.0002848900072289981)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 2.4132224179537125e-05)	(68, 0.0)	(70, 3.4585037309300695e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00017594554704815284)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00034840182604939753)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 3.7348169420558835e-06)	(98, 9.454954224879166e-06)	(100, 0.0)
SRR9929277_2	(1, 0.019453251930712984)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0011408828624387855)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020541093167854244)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.7424260961588517e-05)	(50, 0.000394308536863828)	(52, 0.0007905709884387309)	(54, 3.774085117593544e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 7.926466208215126e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929278_1	(1, 0.014386708492824361)	(2, 0.0005941627279836806)	(3, 0.003228042625813776)	(4, 0.0)	(5, 0.0015578656892255038)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005966987884080011)	(14, 0.0)	(16, 8.87621470092446e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003387467847133394)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004637557659243495)	(36, 0.0)	(38, 1.8116233135847673e-06)	(40, 5.435061450978789e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009720520441124869)	(54, 0.006029025841649015)	(56, 0.00038104128021596115)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.9204416522821197e-05)	(68, 0.0)	(70, 1.8284342813728515e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0001806107403788981)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003240199145689093)	(90, 1.9231816994952825e-06)	(92, 0.0)	(94, 0.0)	(96, 5.974852443550342e-06)	(98, 8.078435468791004e-06)	(100, 0.0)
SRR9929278_2	(1, 0.01927768216829978)	(2, 7.24588692663025e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0011122436432377434)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 1.8114717316575625e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0021738930373611776)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.9935314254766393e-05)	(50, 0.00038609698473481284)	(52, 0.000734334363432194)	(54, 3.627517506218109e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 5.4845563485695894e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 7.461835138363689e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929279_1	(1, 0.014042964377125402)	(2, 0.0005139435416370636)	(3, 0.003065564646243612)	(4, 0.0)	(5, 0.0015128760591851592)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0059411149549101405)	(14, 0.0)	(16, 9.772168762024745e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003094530524069059)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004379493935360045)	(36, 0.0)	(38, 0.0)	(40, 1.0858810863567023e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009719830591030161)	(54, 0.005965621071138673)	(56, 0.00038222114467660866)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.630521509618375e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0001994908882719801)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00034340451195622856)	(90, 5.669138637878327e-06)	(92, 0.0)	(94, 0.0)	(96, 1.9434151739796764e-06)	(98, 3.932894747398823e-06)	(100, 0.0)
SRR9929279_2	(1, 0.019128109982759725)	(2, 1.4477282863015876e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0012197110812090877)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.619320715753969e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002137292078444519)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 3.801369879751629e-05)	(50, 0.0004037177151423924)	(52, 0.0007659203886051906)	(54, 4.165393882271517e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 7.279932552880884e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 6.463217744716306e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929280_1	(1, 0.01418570208294067)	(2, 0.0005699195348360357)	(3, 0.003039570852458857)	(4, 3.114314398011124e-06)	(5, 0.001479299339055284)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005806639195091741)	(14, 0.0)	(16, 8.252935724953134e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003565908142984819)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004920820571122893)	(36, 0.0)	(38, 3.1145676582982907e-06)	(40, 1.8688028744679947e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009591457225389363)	(54, 0.005887111549055113)	(56, 0.0003712063876945644)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.91629008273946e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00013614875448269775)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0002607232838684231)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 3.3799193247056384e-06)	(98, 1.7096952216942134e-06)	(100, 0.0)
SRR9929280_2	(1, 0.019361692612435158)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0010588668953237822)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 4.671471597016686e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002149000447723999)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.648329095954852e-05)	(50, 0.00032253487607010294)	(52, 0.0006608268998691547)	(54, 3.118123125608492e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 1.5713234476451762e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 5.760569052053238e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929281_1	(1, 0.013984848500697136)	(2, 0.0005103265205376787)	(3, 0.003198257510698869)	(4, 0.0)	(5, 0.0015119611819656693)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005916300935301723)	(14, 0.0)	(16, 8.875249602527494e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003518416461548534)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004881536210569946)	(36, 0.0)	(38, 3.1699345151757922e-06)	(40, 1.4265058933237972e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009648749823189515)	(54, 0.0058835119518810255)	(56, 0.00033796748638538444)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.411277286485083e-05)	(68, 0.0)	(70, 4.786173625053169e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00017654769898322006)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003162632912324848)	(90, 1.658901376969429e-06)	(92, 0.0)	(94, 0.0)	(96, 5.116681574118433e-06)	(98, 1.2074233005478235e-05)	(100, 0.0)
SRR9929281_2	(1, 0.018897929909600254)	(2, 3.169729941227818e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0011252541291358756)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 4.754594911841727e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002090532648065501)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.9024627634134087e-05)	(50, 0.00036310399753558623)	(52, 0.0007786850895206354)	(54, 2.696663291607492e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 6.381234575858083e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 6.80558287240903e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929282_1	(1, 0.014373416282036864)	(2, 0.0005174429861533271)	(3, 0.0032331731683828808)	(4, 0.0)	(5, 0.0015895307417781944)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0058440619612611065)	(14, 0.0)	(16, 7.102164878516286e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003179095620009465)	(28, 1.6910218341018972e-06)	(30, 1.6910407359706905e-06)	(32, 0.0)	(34, 0.00044307701632343083)	(36, 0.0)	(38, 3.3826182503721684e-06)	(40, 2.1989158566748672e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009682030131738654)	(54, 0.00593061177440292)	(56, 0.00029361809694943697)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.7622594077861665e-05)	(68, 0.0)	(70, 1.7189811062661056e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00018603224686444388)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00035345996613636013)	(90, 1.8314038212094218e-06)	(92, 0.0)	(94, 0.0)	(96, 1.901824690484688e-06)	(98, 3.859377855939613e-06)	(100, 0.0)
SRR9929282_2	(1, 0.01894247166957376)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0011295814207530148)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 6.763960603311466e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002097088926007363)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.708640848714689e-05)	(50, 0.0003878497085427997)	(52, 0.0007270281721891489)	(54, 3.5613328590090195e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 7.597170191912645e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929283_1	(1, 0.014623192237581566)	(2, 0.0005151802143321418)	(3, 0.003239690963204046)	(4, 0.0)	(5, 0.0015521455175391454)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005888245654834673)	(14, 0.0)	(16, 6.935121819790497e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003137347733781448)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004508227291873352)	(36, 0.0)	(38, 1.6514983970639133e-06)	(40, 8.258047740038242e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009643255446611888)	(54, 0.005936719435355106)	(56, 0.00032779172722880947)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.996833375530457e-05)	(68, 0.0)	(70, 3.344922374386458e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0001519882161171783)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00029614742688540595)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 3.7084430939778075e-06)	(100, 0.0)
SRR9929283_2	(1, 0.018873429005821736)	(2, 9.907311814079651e-06)	(3, 0.0)	(4, 0.0)	(5, 0.001103014048634201)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.3024372713598833e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.00208574371874068)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.1483322265566386e-05)	(50, 0.0003636765423803185)	(52, 0.0007491567025793317)	(54, 1.8200319935151267e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 8.361211423816144e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 5.994732514178828e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929284_1	(1, 0.014094941907980175)	(2, 0.0005439889743564348)	(3, 0.003286443734732668)	(4, 0.0)	(5, 0.0015156658319999976)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005890087515445536)	(14, 0.0)	(16, 8.066043412871275e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003489032732079202)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.00047835305182775226)	(36, 0.0)	(38, 0.0)	(40, 1.6885154943247308e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009796186167210322)	(54, 0.005980028246706647)	(56, 0.0003647876292918299)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.917798524792844e-05)	(68, 0.0)	(70, 1.8994893203967218e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00018216744824172171)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003466020361435408)	(90, 2.011539720607593e-06)	(92, 0.0)	(94, 0.0)	(96, 4.170050228046494e-06)	(98, 4.228440035233899e-06)	(100, 0.0)
