"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q0010",6.71085878433622,0.978260957730097,0.65117007832483,1.50231251449195,0.133016418172504,0.202916467769148
"Q0017",1.7394287987532,-1.62586687730234,1.29260461438195,-1.25782227543705,0.208456037845412,0.293153526992665
"Q0032",0.461714973602508,0.846728922601322,2.77535594742525,0.305088406186907,0.760298821059482,0.815584142703206
"Q0045",5555.81786230987,0.0639690189290478,0.122448497985459,0.522415709310247,0.601380920586109,0.683875885691036
"Q0050",6495.11618520824,-0.208267149602884,0.15435851135525,-1.34924305614457,0.177258909298887,0.257690387516031
"Q0055",6170.85926818519,-0.000756047114034465,0.110726749516514,-0.00682804396711481,0.994552051470732,0.995327365392631
"Q0060",222.251796535723,-0.0198832840639489,0.188482306599973,-0.105491514947068,0.915985802514162,0.936325014821956
"Q0065",1178.02972572595,-0.199412466814534,0.146767493571976,-1.35869641131904,0.174242809759357,0.254070144265529
"Q0070",49.0913076673391,0.370502671080957,0.282114051232912,1.31330810876581,0.18907914726501,0.270989786905979
"Q0075",406.45093861012,0.60357861635374,0.194473356710074,3.10365711048826,0.00191144717736671,0.00477016671598897
"Q0080",0.483742912003697,0.841265398417214,2.25331057033995,0.373346403949233,0.708890643699435,0.775823498272303
"Q0085",689.07859299856,-0.581419629402052,0.347446025738034,-1.6734099294042,0.0942466244705995,0.150924765221552
"Q0105",1381.4583664976,-0.00771365222493944,0.199913455515158,-0.0385849577011317,0.969221295377709,0.977200283985199
"Q0110",58.9057207228668,-0.325555358084142,0.36274760086402,-0.89747074083663,0.36946777950114,0.467215148400916
"Q0115",19.9886039326158,1.03581199957354,0.432301238809498,2.39604217287472,0.0165731833263346,0.03352338204152
"Q0120",342.401854600385,-0.515444836263687,0.37986478408136,-1.35691661313171,0.174807707517278,0.254697380357947
"Q0130",3188.74947417235,-0.112815310490651,0.160987914140818,-0.700768819154771,0.483447300057574,0.576107292945421
"Q0140",27.988818580447,0.834201668272777,0.360506066276192,2.31397401128245,0.0206691477548697,0.0408661096792138
"Q0142",0.452490766016647,-0.627269235795095,3.21431789190043,-0.195148475319045,0.845276714201375,0.881113080436988
"Q0144",3.11874914363795,1.48420574355166,0.894737775040367,1.65881645433456,0.097152783644753,0.154905113888011
"Q0160",397.054906810821,-0.108980794355136,0.189523613558638,-0.575024886391888,0.565274466201222,0.651259595334067
"Q0182",53.2179964099595,0.00357177338143709,0.34091761485601,0.0104769399579006,0.991640764290434,0.99363078126107
"Q0250",4048.6858872062,0.602035491954732,0.165859166204998,3.62979933958326,0.000283641630347287,0.000839926013952665
"Q0255",99.3187237650369,0.574011444744851,0.291035746885561,1.97230563904083,0.0485747262922141,0.0859358267546365
"Q0275",3737.60043251386,0.503048780808759,0.1218777094704,4.12748797950567,3.66747596283028e-05,0.000129167588034354
"Q0297",206.895728192512,0.223263590543987,0.226699757211661,0.98484265395809,0.324701365332704,0.421443023870142
"YAL001C",1829.28876416939,-0.0321141299349875,0.0745703928511579,-0.430655233358997,0.666719073796514,0.741166896388623
