"","Acetate","Fructose","Galactose","Gluconate","Glucose","Glycerol","Pyruvate","Succinate"
"b1174",13.7194693842437,13.7570810915536,14.0346068302124,13.9695184012174,13.755612802324,14.1493637359653,14.1455358390393,14.581029991132
"b1698",6.74175928538989,7.11598860547659,7.27114952270674,6.78230105022925,7.19503402713717,7.34866707092475,7.26192295509638,7.34874469941336
"b4223",5.80582975631038,6.01578617662004,6.07024814231967,5.54644162964056,6.33019840810067,6.12337594883614,6.27937224300141,6.20292150915979
"b3455",13.5308873659248,13.1761922778947,13.2416583907617,12.8509255862172,12.7966535802393,12.0604738602156,12.3651739576743,12.3721339381981
"b2433",11.0915214140029,11.3175165757875,11.2617593974441,11.0394949492046,11.1112917031082,11.209797600228,11.1927092243954,11.4065152154538
"b0677",11.3978185236733,11.3690248893632,11.1404536745502,10.8249154484858,11.0929412475104,11.0250836361757,11.0831252059695,10.8757347665471
"b2308",10.9242396863116,11.2726707657105,10.6527214261171,10.4143227427534,11.3630132286818,10.7480916147191,11.113361365458,11.5644631362605
"b0922",11.5065915125845,11.7677104952466,11.5219364222844,11.4006460602436,10.9857211456199,11.0808487088448,11.4015892053481,11.1881742181238
"b2966",5.48538718651229,5.95690956830101,5.36824338679069,5.2401209173696,4.94300054042832,5.85405368881238,6.1327921335513,6.29617611302809
"b4194",7.52691719378098,7.19454295263261,7.21777160934582,6.51733434092145,7.31092863684533,7.2056922970693,7.07260428708296,7.07188063463304
"b1667",11.736932034995,11.8802883397257,12.4293592845325,12.1721748242906,12.4806419074146,12.8895651822679,12.3272998936567,13.572765007037
"b0245",4.97408373350672,5.52802483379529,5.51215277374993,5.28034187430078,5.58453703144588,6.41920305232231,6.31652466792185,6.75330175195698
"b3172",14.3164627871816,14.9980549732407,14.0425741079105,14.8521088565948,14.8724738145651,13.3928895834265,15.0348882225081,15.2901105407365
"b0410",11.0549729198589,10.4316855561087,11.2584336942057,10.3592118221003,10.5755694653957,10.7168266964761,10.7638558804249,10.9450890997996
"b1074",13.1430123970993,10.4670318225948,12.6155232200261,12.0394199399464,12.071108648221,10.3370862009005,13.4318497250765,11.1216633682321
"b0392",7.85945316940425,8.09697184810235,8.23081974660114,7.78172271614281,8.19041684288584,7.8939080293524,7.24366441012335,7.67856238978587
"b1686",11.5531469750606,11.7698873320519,11.5366494371864,11.9045221945702,11.6947403187524,11.0973640609616,11.4050378378246,11.6023955919923
"b0184",12.1928912975434,12.4678541518544,12.138636988204,12.212200367562,11.876230557521,12.0359594879442,12.2812547904465,12.4858193434054
"b2203",8.17400168262608,7.99451397383016,8.40244235652901,8.4208069727821,8.47333512816266,8.07141115251014,7.60990447964112,7.90069078190109
"b0321",7.38614713511482,7.51130453303391,7.30661563984147,7.27173199446798,7.49988123633794,7.61586717151939,7.16820071732858,7.41035252254022
"b0723",15.454266982789,14.448735164828,14.7800824278054,14.8801062476281,14.8875151231383,15.3357042000716,14.9258847787299,15.3886564393031
"b0484",12.0943466708043,12.8395415181037,12.5949167753959,12.5936547727628,12.3775557855147,11.9378322945668,13.0225460120277,12.618975733138
"b4058",11.0944422320539,11.4789011698073,11.0640015978952,11.0520427227883,11.4751901526828,11.4724953155434,11.361236791749,11.5913294265934
"b0320",7.45681390799196,7.75540056896747,7.62444369500861,7.47583798246813,7.82009297216735,7.85798228345173,7.41030069897393,7.50692878811937
"b2984",6.89514801906903,7.09683146677456,6.90281163576504,6.41905310049115,6.90259236615833,7.47370500762982,8.15364970751934,7.85869027039826
"b4092",9.459642124542,9.9076273959512,9.96662106948386,9.65170524809446,10.4011939667618,10.4158070071494,10.0205173885649,10.531016932727
"b1918",11.2046448203281,11.6716122123704,11.3167936652974,11.3308417936147,10.8947521775729,10.8341358083286,11.2699929804753,10.987720739428
"b1786",8.83943944519449,8.84564043111289,8.65951181767882,8.94815249148523,8.4124390520077,8.74670519425022,8.54879345531958,8.676571371328
"b0351",10.0327245301088,10.3906820525044,10.1415691684803,10.0157347753802,9.78613384407213,9.17741367597974,9.50430948026623,9.31399987165181
"b0567",7.27689380005746,7.41387470871095,7.45782534817283,7.50511878518668,7.3279557904366,7.84512855427483,7.93027924727741,8.66297378206563
"b4001",9.26043494254489,9.55727916095222,9.12839067970963,9.05443383103648,8.75033774888402,9.0347142783221,9.3512364442348,9.68357172126379
"b2432",10.4766950339723,10.5980307423309,10.6841427312231,10.4467120435849,10.4161841277745,10.9134078830704,10.8719322323081,11.4015344359834
"b3088",9.15274031947049,8.97192660179101,8.81240011646946,8.18496530750333,7.74700148595191,8.93285127846791,8.6587514108474,8.89965954754712
"b0964",7.7566724677519,8.24796442004783,8.48787525104403,7.95475514699658,8.74105006608768,8.93603439057972,8.19589442605255,8.05546125955006
"b2783",11.4071679957059,11.9268202586387,11.5572426155449,11.8673968220122,11.8136169312416,11.1952689492412,11.1123975556054,11.3811407536424
"b3190",13.1653046337342,13.3929987287666,13.3201541987517,13.3865988683415,12.857347285205,12.6498040312497,13.1407401071643,12.883125196066
"b1641",15.0423788860045,15.1071181824832,15.1082541926194,15.2057335553079,15.0380497659351,15.2664531038668,15.2176860959086,15.2523514728483
"b1924",9.7877249804939,8.06626019737546,9.37508371227959,8.96399120562177,8.34671677996213,7.77917029816522,9.55738584129817,8.4988859967474
"b4216",10.8019487232414,7.75399001344821,10.7138444651682,7.93444600862602,10.9468136532924,11.4720100496311,9.77653145323391,10.1875523903569
"b2678",10.5842422820249,10.9466604447767,9.86136684600885,10.5021286462575,9.76249430034256,10.9198937541943,9.70393886355311,10.8493509176954
"b4204",6.14260870781774,6.18253572578268,6.72023804321996,5.96541084049947,6.2559305434962,6.60918320805209,6.3417704930789,6.61730480362703
"b0632",13.1471566909946,13.407634560916,12.9094467118032,13.3330001490122,12.0120277122565,11.824870766998,12.5827162610883,12.5879541139273
"b1435",11.7864674828195,11.8668558592004,11.4725663417028,11.7566321921135,10.97389428705,11.3351025457996,11.9138336371204,11.7406426431434
"b2194",8.33740443850299,8.43773695661449,8.29150257360216,8.26613539406179,7.63622979922545,7.98921967768593,7.85164959630226,8.41651279103435
"b3084",8.34592546308564,8.79054714686763,8.00138531662392,8.42583033219896,7.16725531431678,7.7116824089273,8.66950842802518,8.11122321208357
"b1218",9.96152169981658,10.5439454218557,10.5164233117176,10.237674017234,10.933158137817,10.6288941817028,9.75648489162074,10.0080631997933
