"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q0010",6.71085878433622,-0.421611583576942,0.598141005353682,-0.704869888209123,0.480891210803195,NA
"Q0017",1.7394287987532,0.222667932235816,1.10458228014653,0.20158564575767,0.840240667880584,NA
"Q0032",0.461714973602508,1.40400021060964,2.74245340257919,0.511950434340732,0.608685699431848,NA
"Q0045",5555.81786230987,-0.0844366322728852,0.122112662260343,-0.691465002154054,0.489273367053079,0.998144679239541
"Q0050",6495.11618520824,-0.149364038518028,0.154019004400392,-0.969776678530764,0.332157819954771,0.998144679239541
"Q0055",6170.85926818519,-0.146473570571134,0.110305518386667,-1.32788978025272,0.184214521373276,0.93158568964585
"Q0060",222.251796535723,-0.070051171067693,0.181190708247783,-0.38661569208006,0.699040739061545,0.998144679239541
"Q0065",1178.02972572595,-0.0413275491846462,0.145106893075736,-0.284807622220097,0.775791532287994,0.998144679239541
"Q0070",49.0913076673391,0.179322472460573,0.24899181179324,0.720194255261215,0.471405400468924,NA
"Q0075",406.45093861012,0.0476627452264961,0.188361339652283,0.253038894894685,0.800238157199636,0.998144679239541
"Q0080",0.483742912003697,0.10700748943295,2.28552618798209,0.0468196295433514,0.962656984075153,NA
"Q0085",689.07859299856,0.145197005374049,0.347448381491751,0.417895184172834,0.67602375371557,0.998144679239541
"Q0105",1381.4583664976,-0.191071573293112,0.199799928608716,-0.956314522350519,0.338913355086421,0.998144679239541
"Q0110",58.9057207228668,-0.108226355757967,0.343426341326358,-0.315137025715566,0.752657617221868,NA
"Q0115",19.9886039326158,-0.376221170151351,0.377737846797202,-0.995984843301485,0.319257509530217,NA
"Q0120",342.401854600385,-0.648660225641952,0.378907607957605,-1.71192188285258,0.0869110653634073,0.795807390827649
"Q0130",3188.74947417235,-0.173055547587488,0.160566543011595,-1.0777808648156,0.281131560926015,0.993560961133502
"Q0140",27.988818580447,0.113240532197232,0.364827000064875,0.31039515216005,0.756260480237118,NA
"Q0142",0.452490766016647,-0.304567073545351,3.03508814870637,-0.10034867477413,0.920067515597746,NA
"Q0144",3.11874914363795,-0.123766391452481,0.760723795326407,-0.162695569946482,0.870758135187056,NA
"Q0160",397.054906810821,-0.241551162480973,0.185056401618928,-1.30528401269998,0.191796155874244,0.935688203967253
"Q0182",53.2179964099595,-0.318491215642761,0.320363770650524,-0.994154910201111,0.320147455990711,NA
"Q0250",4048.6858872062,-0.0357496374182767,0.16494541341776,-0.216736171546238,0.828413957136532,0.998144679239541
"Q0255",99.3187237650369,-0.0854129108059402,0.26848251306705,-0.318132119035289,0.750384720801119,NA
"Q0275",3737.60043251386,-0.0262414667773942,0.120913005048309,-0.217027661887237,0.828186787592021,0.998144679239541
"Q0297",206.895728192512,-0.676746270955549,0.228067157097951,-2.96731138129151,0.00300416544481101,0.156931880617032
"YAL001C",1829.28876416939,-0.0417810993304924,0.0731831040031485,-0.57091182315381,0.568059416063357,0.998144679239541
"YAL002W",3019.7400713454,-0.044707281567638,0.0508400577350768,-0.879371180115567,0.379200053102344,0.998144679239541
"YAL003W",26902.1462967822,-0.0365541590795437,0.138774489530466,-0.263406907157232,0.792236967396105,0.998144679239541
"YAL005C",168628.607329662,0.0919154468783191,0.146861493758401,0.625864850792867,0.531403591001281,0.998144679239541
"YAL007C",2948.49995759113,-0.0601844099994787,0.0550261739442211,-1.09374149946326,0.274068367826002,0.986394355331772
"YAL008W",876.422365709864,0.0432984818729981,0.100956279281211,0.42888349472935,0.668008012318778,0.998144679239541
"YAL009W",688.784714312647,-0.0832388169729874,0.0716689261115925,-1.16143524800944,0.245464941612846,0.966427713683316
"YAL010C",684.785462855844,-0.00481489408515048,0.0977066855907981,-0.0492790647439988,0.960696903158546,0.998144679239541
"YAL011W",587.88122788196,0.0301337519521995,0.0915659865866237,0.329093291903672,0.742085174396558,0.998144679239541
"YAL012W",14310.3019043594,0.148193024716147,0.118340847135912,1.25225590573938,0.210476630601558,0.941089372692119
"YAL013W",440.067308192196,-0.0716493054542553,0.142837512061476,-0.501614067762662,0.615939021836135,0.998144679239541
"YAL014C",1147.0081850412,0.0933998406219959,0.0965091034904374,0.967782698667908,0.333152906234061,0.998144679239541
"YAL015C",882.742959998565,-0.127173307206944,0.0874389254469315,-1.45442440602873,0.145828677534938,0.899741615612076
"YAL016C-A",419.711967770893,-0.0106303747353114,0.126302277683185,-0.084166136433236,0.932924341836617,0.998144679239541
"YAL016C-B",7.89307967330109,-0.296709516867849,0.561341511181058,-0.528572198844826,0.597102250256556,NA
"YAL016W",4511.75966902663,0.0788369101052353,0.0787025038666137,1.00170777589045,0.316484750030767,0.998144679239541
"YAL017W",3330.02651571683,0.181809991112138,0.100984214319875,1.80038031029524,0.0718006076608357,0.73573713391287
"YAL018C",13.3726005259522,0.0379599915577396,0.40668721448016,0.0933395253309383,0.92563383245405,NA
"YAL019W",3816.85093403325,-0.115746325581932,0.0747604346518789,-1.54822970359794,0.121567002277892,0.868217366736926
"YAL019W-A",52.9466604412636,-0.233664662291847,0.342033046013918,-0.683163995453057,0.494503220829941,NA
"YAL020C",846.858602164867,-0.0161211961349499,0.100678990303802,-0.160124729959088,0.872782820828555,0.998144679239541
"YAL021C",3992.4667936422,-0.0288846700345675,0.133997243390916,-0.215561673536081,0.829329433480303,0.998144679239541
"YAL022C",2255.83954309203,0.0824621998419073,0.0788096360580651,1.04634666478032,0.295401007784399,0.998144679239541
"YAL023C",14399.9937471477,-0.0137605278982057,0.104622843770488,-0.131525080014,0.895359947922722,0.998144679239541
"YAL024C",1663.58278333719,-0.0681919136188462,0.128647070681223,-0.530069695778926,0.596063609128535,0.998144679239541
"YAL025C",1339.63006923807,-0.19581732239451,0.153229690256508,-1.27793329130085,0.201272948467499,0.941089372692119
"YAL026C",6034.44170974504,0.0216547521150297,0.0516085129631352,0.4195965136701,0.67478023565575,0.998144679239541
"YAL026C-A",269.328354764482,-0.0909911412710058,0.11915367759258,-0.763645261392019,0.445078669082405,0.998144679239541
"YAL027W",288.563677656021,0.0226109874778309,0.168347366121044,0.134311501265623,0.893156258952987,0.998144679239541
"YAL028W",265.115704359462,-0.0190409695788723,0.15626400770008,-0.121851281425074,0.903016799802019,0.998144679239541
"YAL029C",6722.42221059295,-0.00010608281225007,0.0587252242702165,-0.0018064266857789,0.998558680821075,0.99952599899137
"YAL030W",957.896366414416,0.109436588479484,0.0672377867404693,1.62760545497873,0.10360857171632,0.834627216531145
"YAL031C",1001.07848301379,0.123946026979139,0.0597913440070582,2.07297609775268,0.0381745040861807,0.578417555007463
"YAL031W-A",106.139183937454,-0.0523104302180618,0.175170206875081,-0.298626296967075,0.765225198430251,NA
"YAL032C",762.602361886598,-0.0384489337922002,0.100152503181713,-0.38390387230202,0.701049696200077,0.998144679239541
"YAL033W",644.435639487224,-0.201050405868565,0.0975586912992099,-2.06081491245049,0.039320701243666,0.586711560607169
"YAL034C",529.361442207553,0.158039138054567,0.127976484892149,1.23490763313083,0.216864882301656,0.944639819607135
"YAL034C-B",28.7431518434819,0.0441028281699039,0.292206408101168,0.150930393540975,0.880030624541072,NA
"YAL034W-A",183.807121323284,-0.102613329983454,0.135395209063988,-0.75788006601444,0.448522784822106,NA
"YAL035W",11091.5084427528,-0.0277923484328606,0.0973877518669303,-0.285378272935551,0.775354351436952,0.998144679239541
"YAL036C",3342.51919873845,-0.0860694746921621,0.14170498795629,-0.607384933540314,0.543595484798197,0.998144679239541
"YAL037C-A",4.37115624158839,0.456091755614088,0.740444451415237,0.615970252383341,0.537914153324671,NA
"YAL037C-B",12354.5931339037,0.0489398651810245,0.379590543979775,0.128928040904075,0.897414588404892,0.998144679239541
"YAL037W",202.829952730641,0.105741285926231,0.113221473601924,0.933933136200011,0.350338384724418,0.998144679239541
"YAL038W",214047.989199748,-0.116105731548775,0.135061982500818,-0.859647766151158,0.389983236062793,0.998144679239541
"YAL039C",1307.78424094794,0.0797476075832714,0.171873204272423,0.463990928201172,0.642654245183855,0.998144679239541
"YAL040C",1416.8541923808,0.081907310589151,0.196476171678067,0.41688164976748,0.676764976311154,0.998144679239541
"YAL041W",2738.3570057583,0.0134322791961731,0.0658231835772592,0.204066082285539,0.838301859010579,0.998144679239541
"YAL042C-A",536.196066994764,-0.127330078964705,0.105287075666338,-1.20936096058193,0.226524200102669,0.956493639386559
"YAL042W",6770.33035805876,-0.0664403702065141,0.078508656107011,-0.846280824320222,0.397396102556829,0.998144679239541
"YAL043C",2645.92321461888,-0.060429867220081,0.0725356167191324,-0.833106133971033,0.404784874450389,0.998144679239541
"YAL044C",3663.90695487554,0.302466256147456,0.11127293367142,2.71823745602514,0.00656307184218077,0.226405339964538
"YAL044W-A",663.675045822366,0.150918926408751,0.0707048074481564,2.13449313923118,0.0328024346664156,0.550218208395381
"YAL045C",73.881568090242,-0.103596618287237,0.191039913472822,-0.542277351386964,0.587627455587752,NA
"YAL046C",472.696736312207,0.117377048864908,0.104708921143966,1.12098422543696,0.262294577088048,0.973826736587985
"YAL047C",550.886138364702,-0.00756956358261441,0.0791399678941983,-0.0956477969858935,0.923800302685145,0.998144679239541
"YAL047W-A",8.6055109401371,-0.460540349660469,0.535947031555738,-0.859301987966274,0.390173927688696,NA
"YAL048C",1110.43960673482,0.100108122830133,0.0739402182531879,1.35390623932622,0.175766292704586,0.9298933753134
"YAL049C",1960.08294862969,0.124053553052265,0.058761748877857,2.11112765397988,0.0347613410673707,0.559137700159906
"YAL051W",1672.3913154236,0.00923104099363961,0.0727699177367921,0.126852431344339,0.899057196677841,0.998144679239541
"YAL053W",6344.50714018566,0.232368814544294,0.162640044287682,1.42873063987411,0.15308166773654,0.91186266732668
"YAL054C",716.210792535038,0.0850098322636041,0.0879386342279006,0.966694934598298,0.333696560082382,0.998144679239541
"YAL055W",188.96652752046,-0.165017188276333,0.131024038290621,-1.25944208733906,0.207870695700819,0.941089372692119
"YAL056C-A",87.3693896278913,-0.0541689722602543,0.186643026991725,-0.290227677579704,0.77164206337057,NA
"YAL056W",2098.79669460956,-0.0132098702864361,0.0721914939410295,-0.182983750097023,0.854810768888967,0.998144679239541
"YAL058W",1365.98854020375,-0.0291581141080114,0.108397337913286,-0.268992898435725,0.787935147557573,0.998144679239541
"YAL059C-A",4.06559259536091,-0.962792899680741,1.24078640071437,-0.775953781510193,0.437776275816374,NA
"YAL059W",1283.00281277148,-0.20427188402711,0.143085652956754,-1.42761960969524,0.153401376210048,0.91186266732668
"YAL060W",2831.96520706412,0.413293761234204,0.130159818538738,3.17527917504896,0.00149692407798698,0.0977455781876021
"YAL061W",609.441778010066,0.558038427411295,0.251260935318961,2.2209518033629,0.0263542259715611,0.492193821996966
"YAL062W",673.154859560972,0.0264222160099734,0.110593854010456,0.238912155168002,0.811173700000658,0.998144679239541
"YAL063C",962.708232580893,-0.0496008754455552,0.0773369174084732,-0.641360906377694,0.521288226233697,0.998144679239541
"YAL063C-A",24.4868525383502,-0.0370236097861965,0.252981138699292,-0.146349289028242,0.883645657670727,NA
"YAL064C-A",41.5592157120272,0.379237139581806,0.306577178354483,1.23700381619179,0.216085665864392,NA
"YAL064W",30.4592104183743,-0.137077604997323,0.252667326290197,-0.542522086294154,0.587458896639247,NA
"YAL064W-B",34.9292612041235,-0.31468155034703,0.236059292037806,-1.33306148480964,0.182511627406746,NA
"YAL065C",48.3815710822244,0.110620325880217,0.190675569861643,0.580149444212936,0.561813842982384,NA
"YAL066W",1.9564779654943,-0.784242188241488,0.971411228622056,-0.807322547994358,0.419480676629015,NA
"YAL067C",159.528004310239,-0.0719213208094664,0.233888439039677,-0.307502675654976,0.758460786747747,NA
"YAL067W-A",4.7378739579221,0.098858036882854,0.567293803100204,0.174262500916817,0.8616591682229,NA
