13BGH,13GS,2DDA7Ptm@CITtbm@DDPAm@E4Ptm,2DHPtm@DPRm@PANTtm,2HBO@2HBt2,2MBACt@OHACT3,2MBALDt,2MBALDtm@2MBTOHtm@ALCD22xim,2MBTOHt,2MPPALt,ACALDCD,ACALDt,ACALDtm,ACCOAC,AGAT_SC,AGPRim@ACGKm@ACOTAim@ORNTACim@ORNt3m,AGTi,2MPPALtm@ALCD23xim@IBUTOHtm,ACESt,AHCi,AHSERL2,2OBUTtm,2OXOADPtim@AATA@HCITSm@HACNHm@HICITDm@MCITDm@OXAGm@SACCD1@SACCD2,ACHBSm@DHAD2m@KARA2im,ACHLE1,2PHETOHt,ACHLE2,ACHLE3,ACLSm@DHAD1m@KARA1im,2PHETOHtm@ALCD25xim@PACALDtm,ACOAHim,AICART@IMPC,AIRCr@ADSL2r@GLUPRT@GARFT@PRAGSr@PRAIS@PRASCSi@PRFGS,AKGDam@AKGDbm@SUCOASm,AKGMAL,AKGt2r,ALATA_L,ALATA_Lm@ALAtmi,34HPPt2m@TYRTAim@TYRt2m,ALAt2r,ACONT,ACONT3m@MCITL2m@MCITSm@OBDHm,ACONTm,ALCD22xi,ALCD22yi,ALCD23xi,ALCD23yi,ALCD24xi,ALCD24xim@3MBALDtm@IAMOHtm,ACPSm@DPCOAK@PAN4Ptm@PAPtm@PTPATi,ACRNtm@CRNtim,ACS,ACSm,ACt2r,ALCD24yi,ALCD25xi,ALCD25yi,ACtm,3C3HMPt,ACtr,ADA,ADCL@ADCS@4ABZt,ALCD26xi,ALCD26xim@IND3ETHtm@ID3ACALDtm,ALCD2x_copy1,ALCD2ir,ALCD2irm@ETOHtm,3C3HMPtm@IPPSm,ADD,ADEt2,ADHAPR_SC@GAT2_SC,ADK1,ADK1m,ADK3,ALCD2x_copy2,ALDD22x@MOHMT@PANTS@PNTOt2,ALDD2xm,ALDD2y,ALDD2ym,ADK3m@GTPt2m,ADK4@NDPK9,ADMDC@DKMPPD2@MDRPD@MTAP@MTRI@UNK3,ADNCYC@PDE1,ADNK1,ADNUC,ADPT,ADSK@PAPSR,ALPHNH@UREASE,ADSL1r@ADSS,AMPN,AMPDA,ANPRT@IGPS@PRAIi@TRPS1,ATPtm_H,ANS,AP4AH@ATPATF1,APRTO2@AABTN@NABTNO@POLYAO,3HAO@HKYNH@KYN3OX@QUILSYN,ARGN,BPNT,BTDD_RR@BTDt_RR,C14STR@C3STDH1@C3STDH2@C3STKR1@C3STKR2@C4STMO1@C4STMO2,C22STDS,C22STDSx,C24STRer@ERGSTter@ERGTETROLter,ARGSL@ARGSS@OCBT,ARGt2r,ASAD,ASNN,ASNNe,ASNS1,3MBALDt,C5STDS,C8STI,ASNt2r,ASNt6@ASNt7,CAT,ASPCT@DHORTS@OMPDC@ORPT,3MOBDC,ASPGLU2m,ASPK,ASPOcm@QULNS,CBPS,ASPTA,ASPTAm,3MOBtm,ASPt2m,ASPt2n@ASPt5n@CO2tn@H2Otn@HCO3En@HCO3tn,CERASE124er,3MOPDC,CERASE126er,ASPt2r,CERASE224er,CERASE226er,3MOPt,ATPH1,ATPM,CERS124er,CERS126er,CERS224er,ATPPRT@HISTD@HISTP@HSTPT@IG3PS@IGPDH@PRAMPC@PRATPP@PRMICI,ATPS,ATPS3m,CERS226er,3MOPtm,CITtcm,CHLPCTD@CHOLK@DAGCPT_SC,CHLSTI,CMPN,CHORM,CHORS@DHQS@DHQTi@SHK3Dr@SHKK@PSCVT,CO2t,CO2tm,CITt2r,CO2tv@PEtv_SC@PSERDv_SC@PStv_SC,COAtim,CITtam,CRNCARtm,DCTPD,DCYTD@NTD3,CSNATm@CSNATr,DDPA,DESAT16,DESAT18,CSND,CSNt2,CSm,DESAT18_2@DOLPMMer@DB4PS@DOLPMTcer@DOLPt2er@DROPPRy@DRTPPD@GTPCII@MAN1PT@MAN6PI@MANNANter@MI1PS@PMAN,DGK1,CTPS1,CTPS2,CTPtm@DASYNm_SC@PAtm_SC@PSERSm_SC,DHAK@GLYCDy,CYOOm@O2tm,CYOR_u6m,DHAPtm@GLYC3Ptm,DHFR@TMDS,CYSS@SERAT,CYSTGL,CYSTL,CYSTS,DHORD4i,DHORDfum,CYSt2r,CYTD,CYTDK2,DHORDi,CYTK1,CYTK2,DADA@PUNP6,DADK,DIAT@POLYAO2,DAGPYP_SC,DMATT,DASYN_SC,DCMPDA,4HGLSDm@PHCDm@PHCHGSm,DPMVD,DPR,ENO@PGM,DTMPK@DTTPt@NDPK4,DURIK1,DURIPP,DUTPDP,EPISTt,D_LACDcm,4MOPDC,D_LACDm,D_LACt2,D_LACt2m,D_LACtm,ERGSTt,ETOHt,6PGLter@G6PDH2er@G6Pter,AASAD1,AASAD2,ABTA@SSALy,ABUTt2r,ACACT1r@HMGCOAS,ACACT1m@HMGCOASm@HMGCOAtm,FACOAL161,FACOAL180,FACOAL181,FACOAL182,FAS180,FAS100@FAS80_L,FAS100COA@FAS80COA_L,FAS120,FAS120COA,FAS140,FAS140COA,FACOAL140,FAS160,FAS160COA,FAS161,FACOAL160,G3PDm,FAS180COA,GLUK,FAS181,G3PT,G5SADs@P5CR,G5SADrm@PYR5CDm,G5SD,G5SD2,GLUN,G6PDA,G6PDH2r,G6PI,G6PI3,GALT@UGLT,GLUSx,GLUt2r,GLUt5m@PIt5m,GLUt7m,GLXt,GALUi,GAM6Pt,GAPD@PGK,GLYCLm,GLYCt,GLYCt2,GAT1_SC,GBEZ@GLYGS,GCC2am@GCC2bim,GCC2cm_copy1,GCCam@GCCbim@GCCcm,GLYK,GLYOX,GLYt2m@GHMT2rm,GLYt2r,GMPS2,GND@PGL,GNNUC,GF6PTA,GPDDA1,FBA,GHMT2r,GRTT,GSNK,GK1,GK2,GLCGSD,GLCGSDv@GLCNtv,GTHOr,GLCP,GLCS2,GTHPi,GLCt1,GLCtv,FBA3@PFK_3,GLNS,FBP,GLNt2r,GLNt6@GLNt7,GTPH1,FBP26@PFK26,GLU5K,GLUDC,GUAD,GUAPRT,GUAt2r,H2Ot,GLUDxi,GLUDy,H2Oter@HMGCOAR@LNSTLS@O2ter@PMEVK@SQ23EPXter@SQLEr@SQLS@SQLter,H2Otm,H2Otv,FDH,FDNG,HCO3E,FE2utm@FEtm,HCYSMT,HETZK@HMPK1@PMPK@TMN@TMPPP,HEX1,HEX7@SBTD_D2,ILEtmi@ILETAm,FECOSTt,FKYNH@TRPO2,IMPD,IND3ETHt,INDPYRD@TRPTA,INSK,HISt2r,IPC124PLC_SC@IPCS124_SC,IPC126PLC_SC@IPCS126_SC,IPC224PLC_SC@IPCS224_SC,IPC226PLC_SC@IPCS226_SC,IPC324PLC_SC@IPCS324_SC,IPC326PLC_SC@IPCS326_SC,HSDxi,IPDDI,IPMD@IPPMIa@IPPMIb@OMCDC,IPPS,HSDy,HSERTA,HSK@THRS,HXANt2r,HXPRT,HYPOE@PYDAMK,IAMACt,IAMOHt,IBUTACt,IBUTOHt,ICDHxm,KYN,LALDO3@LCADi,ICDHyr,ICDHym,ICL,LANOSTt,LEUTA,ID3ACALDt,ILETA,ILEt2r,ILEt6@ILEt7,LEUt2r,LEUt6@LEUt7,LGTHL,LNS14DM,LNS14DMx,FORt,LPCAT_SC@PCDAGAT,LPP_SC@PAK_SC,FRDcm,LYSt2r,MALS,MALt2r,MALtm,L_LACD2cm,L_LACt2r,FRDm,MDH,MDHm,ME1m,ME2m,FTHFCLm@THFATm,METAT,MTHFC,MTHFD,MTHFD2i,MTHFR3@METS,METB1,FTHFLi,METt2r,NADH2_u6cm,NADH2_u6m,NADK,MEVK1,MEVK2,MEVK3,MEVK4,MFAPS_SC@PETOHM_SC@PMETM_SC,MGSA,NADKm@NADPPPSm,NADPPPS,NADPt@NADS1@NNATr@NNDPR,FUM,MI1PP@PINOS_SC,NDP1,NDP3,NDP4,NDP7,FUMm,NDPK1,NDPK2,NDPK3,NDPK5,NDPK6,FUMt2r,NDPK7,NDPK8,NFORTYRt@NFTYROX@TYRNFT,NH4t,NH4ti,NH4tm,NTD1,NTD10@PUNP7,NTD11,NTD2,NTD4,NTD5,NTD6,NTD7,NTD8@PUNP4,NTD9,NTP3,G3PCt,G3PD1ir,NTP4,G3PD1irm,O2t,OAAt,PEtm_SC@PSERDm_SC,OAAt2m,PPM,OHACT1,PFK,OHACT2,PGCD@PSERT@PSP_L,PGI,OHACT4,PGMT,OHACT5@PHEACt,ORNDC,PPND,ORNTA,ORNt2r,PHETA1,PHEt2r,PI35BP5P_SC@PI3P5K_SC,PPND2,P5CDm,PPNDH,PACALDt,PI45BP5P_SC@PI4P5K_SC,PIt2m,PAPt,PIt2r,PC,PLBPC_SC,PLD_SC,PMDPHT,GCC2cm_copy2,PDHm,PMI12346PH@PMI12346PS,PMI1346PH@PMI1346PS,PPYRDC,PYRDC2,PYRt,POLYAO3,PYRt2,PYRt2m,PPA,PPAm,PPCK,SLFAT,RBFSa,RBFSb,SO3ti,SO4ti,RBK,SPMDAT1,RNDR1,SPMDt3i,SPMDtex2,RNDR2,RNDR3,SPMS,SPRMS,RNDR4,PRO1xm@PROtm,RNTR1,RNTR2,RNTR3,RNTR4,RPE,PROt2r,RPI,SUCCt2r,SADT,SAM24MT,SUCCtm,SUCD1m,SUCD2_u6m,SUCD3_u6m,SUCFUMtm,SBTR,SBT_Dt,SULR,PRPPS,SERt2m,SERt2r,TAGL_SC,TALA,SHSL1@SHSL4r,THIORDXi,THMP,THRt2r,THYMt3r@TMDPP,TKT1,TKT2,TMDK1,TMDPK@TMPK,THRA,THRD_L,THRD_Lm@THRt2m,URIK1,TPI,TRDR,TRE6PP@TRE6PS,URIK2,UTPH1,TREH,PSERS_SC,TREHv@TREt2v,VALTA,VALTAim@VALt2m,TREt2,VALt2r,XANt,XPPT,TRIGS_SC,TRPt2r,TTDCAtr,TYRTAi,TYRt2r,TYRt6@TYRt7,ZYMSTt,BIOMASS_SC5_notrace,SERD_L,UMPK,PStm_SC,UPPRT,URAt2,UREA2t2,URIDK2r,PTRCt3i,PTRCtex2,PUNP1,PUNP2,PUNP3,PUNP5,PYK,PYNP2r,PYRDC,EX_zymst_e,EX_pyr_e,EX_ptrc_e,EX_pro__L_e,EX_xan_e,EX_val__L_e,EX_urea_e,EX_ura_e,EX_tyr__L_e,EX_ttdca_e,EX_pnto__R_e,EX_pi_e,EX_pheac_e,EX_phe__L_e,EX_trp__L_e,EX_tre_e,EX_pap_e,EX_pacald_e,EX_thym_e,EX_thr__L_e,EX_orn_e,EX_oaa_e,EX_o2_e,EX_nh4_e,EX_nadp_e,EX_succ_e,EX_spmd_e,EX_so4_e,EX_so3_e,EX_ser__L_e,EX_met__L_e,EX_sbt__D_e,EX_mal__L_e,EX_lys__L_e,EX_leu__L_e,EX_dttp_e,EX_lanost_e,EX_lac__L_e,EX_lac__D_e,EX_ind3eth_e,EX_ile__L_e,EX_id3acald_e,EX_ibutoh_e,EX_cys__L_e,EX_csn_e,EX_co2_e,EX_cit_e,EX_ibutac_e,EX_iamoh_e,EX_iamac_e,EX_hxan_e,EX_his__L_e,EX_btd_RR_e,EX_asp__L_e,EX_asn__L_e,EX_h_e,EX_h2o_e,EX_arg__L_e,EX_gua_e,EX_glyc_e,EX_gly_e,EX_ala__L_e,EX_akg_e,EX_ade_e,EX_glx_e,EX_glu__L_e,EX_gln__L_e,EX_glc__D_e,EX_gam6p_e,EX_aces_e,EX_acald_e,EX_ac_e,EX_Nbfortyr_e,EX_4abz_e,EX_g3pc_e,EX_fum_e,EX_4abut_e,EX_3mop_e,EX_for_e,EX_3mbald_e,EX_3c3hmp_e,EX_2phetoh_e,EX_2mppal_e,EX_2mbtoh_e,EX_2mbald_e,EX_2mbac_e,EX_fecost_e,EX_etoh_e,EX_2hb_e,EX_ergst_e,EX_epist_e,2HBO@2HBt2_rev,ACALDt_rev,ACALDtm_rev,2OBUTtm_rev,2PHETOHt_rev,AICART@IMPC_rev,AKGMAL_rev,AKGt2r_rev,ALATA_L_rev,ALAt2r_rev,ACt2r_rev,ACtm_rev,ACtr_rev,ADK1_rev,ADK1m_rev,ADK3_rev,ALCD2x_copy2_rev,BTDD_RR@BTDt_RR_rev,ARGt2r_rev,ASAD_rev,ASNt2r_rev,ASPTA_rev,ASPTAm_rev,3MOBtm_rev,ASPt2m_rev,ASPt2n@ASPt5n@CO2tn@H2Otn@HCO3En@HCO3tn_rev,ASPt2r_rev,3MOPt_rev,3MOPtm_rev,CITtcm_rev,CO2t_rev,CO2tm_rev,CITt2r_rev,CITtam_rev,DGK1_rev,CYSt2r_rev,CYTK1_rev,CYTK2_rev,DADK_rev,DASYN_SC_rev,DCMPDA_rev,4HGLSDm@PHCDm@PHCHGSm_rev,ENO@PGM_rev,DTMPK@DTTPt@NDPK4_rev,DURIPP_rev,EPISTt_rev,D_LACt2_rev,D_LACt2m_rev,D_LACtm_rev,ERGSTt_rev,ETOHt_rev,ABUTt2r_rev,FACOAL140_rev,FACOAL160_rev,G6PI_rev,G6PI3_rev,GALT@UGLT_rev,GLUt2r_rev,GAM6Pt_rev,GAPD@PGK_rev,GLYt2m@GHMT2rm_rev,GLYt2r_rev,FBA_rev,GHMT2r_rev,GK1_rev,GK2_rev,GLCtv_rev,GLNt2r_rev,GUAt2r_rev,H2Ot_rev,GLUDy_rev,H2Otm_rev,FE2utm@FEtm_rev,FECOSTt_rev,HISt2r_rev,HSDy_rev,HXANt2r_rev,LANOSTt_rev,LEUTA_rev,ILETA_rev,ILEt2r_rev,LEUt2r_rev,FORt_rev,LYSt2r_rev,MALt2r_rev,MALtm_rev,L_LACt2r_rev,MDH_rev,MDHm_rev,MTHFC_rev,MTHFD_rev,METt2r_rev,FUM_rev,NDPK1_rev,NDPK3_rev,NDPK5_rev,NDPK6_rev,FUMt2r_rev,NDPK7_rev,NDPK8_rev,NH4t_rev,NH4tm_rev,G3PCt_rev,OAAt2m_rev,PPM_rev,PGI_rev,PGMT_rev,ORNt2r_rev,PHETA1_rev,PHEt2r_rev,PIt2m_rev,PAPt_rev,PYRt2m_rev,SLFAT_rev,RPE_rev,PROt2r_rev,RPI_rev,SUCCt2r_rev,SUCD1m_rev,SUCD2_u6m_rev,SUCD3_u6m_rev,SBT_Dt_rev,SERt2m_rev,SERt2r_rev,TALA_rev,THRt2r_rev,THYMt3r@TMDPP_rev,TKT1_rev,TKT2_rev,TPI_rev,PSERS_SC_rev,VALTA_rev,VALt2r_rev,XANt_rev,TRPt2r_rev,TTDCAtr_rev,TYRt2r_rev,ZYMSTt_rev,PStm_SC_rev,UREA2t2_rev,URIDK2r_rev,PUNP1_rev,PUNP2_rev,PUNP3_rev,PUNP5_rev,PYNP2r_rev,EX_pro__L_e_rev,EX_val__L_e_rev,EX_ura_e_rev,EX_tyr__L_e_rev,EX_pi_e_rev,EX_phe__L_e_rev,EX_trp__L_e_rev,EX_tre_e_rev,EX_thym_e_rev,EX_thr__L_e_rev,EX_o2_e_rev,EX_nh4_e_rev,EX_so4_e_rev,EX_ser__L_e_rev,EX_met__L_e_rev,EX_lys__L_e_rev,EX_leu__L_e_rev,EX_ile__L_e_rev,EX_cys__L_e_rev,EX_csn_e_rev,EX_his__L_e_rev,EX_asp__L_e_rev,EX_asn__L_e_rev,EX_h_e_rev,EX_h2o_e_rev,EX_arg__L_e_rev,EX_gua_e_rev,EX_gly_e_rev,EX_ala__L_e_rev,EX_ade_e_rev,EX_glu__L_e_rev,EX_gln__L_e_rev,EX_glc__D_e_rev,R_TM_ac_c_sink,R_TM_ala__L_c_sink,R_TM_arg__L_c_sink,R_TM_asn__L_c_sink,R_TM_asp__L_c_sink,R_TM_glc__D_c_sink,R_TM_cit_c_sink,R_TM_etoh_c_sink,R_TM_fdp_c_sink,R_TM_glu__L_c_sink,R_TM_gln__L_c_sink,R_TM_gthrd_c_sink,R_TM_glyc_c_sink,R_TM_gly_c_sink,R_TM_g3pc_c_sink,R_TM_his__L_c_sink,R_TM_ile__L_c_sink,R_TM_lac__L_c_sink,R_TM_leu__L_c_sink,R_TM_lys__L_c_sink,R_TM_nad_c_sink,R_TM_phe__L_c_sink,R_TM_pro__L_c_sink,R_TM_ser__L_c_sink,R_TM_succ_c_sink,R_TM_thm_c_sink,R_TM_tre_c_sink,R_TM_udpg_c_sink,R_TM_val__L_c_sink
0.0,0.7673916605074591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98623350767412,0.0,0.0,0.2688710999499598,0.016808578678107877,0.0,0.0002,0.006648003858812757,0.0,0.012645597507478713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215349047892979,0.0,0.0,0.0,4.788738227838611,0.0,0.0,0.0,0.22742740780464404,0.0,0.08302928398317944,0.00019999999999242846,0.0,1.0085629803913965,0.0,0.0,0.0,0.0,0.0,0.00171609984294549,0.0,0.0,0.3067402689569962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01264559750747872,0.0,0.0,0.0,0.0,0.0,0.0003163480985606866,0.0,0.035975710556030875,0.03354126397705059,0.0,0.32451590003306763,0.0,0.0,0.0,0.0,0.0,0.47515527405726904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762415006241165,0.0,0.027620192560606882,0.0,30.381328061921394,0.0,0.0,0.0,0.0,0.032318963771981804,0.0,0.0,0.001487717353818982,0.0,0.0,0.0004733646125795042,0.0,0.14098995411701942,0.0,0.0019140832720350581,0.0,0.0,0.0,0.0,0.0,0.07068719912822874,0.0,0.0,0.0,0.006648003858812757,0.0,0.0,0.0,0.0,0.09864750296524893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.592589834082784,0.0,0.017212389078289786,0.14575890053456722,0.00010557020532161852,0.0004733646125771873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008926304122913953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07235716220858449,0.07235716220858449,1.008762980391424,0.0006694728092135187,0.0,0.03022771168900218,0.0,8.25006896209993e-05,0.0001065016065329116,11.489661763771801,22.979115613181808,0.0,0.0,0.0,0.009149461726000984,0.0,0.00914946172600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045687222667855154,0.002975434707637964,0.003584046352725713,0.0,0.0,0.008926304122913894,0.0,15.42713440674995,0.0,0.0,0.0,0.0,0.0,0.0001,0.00171609984294549,0.0,0.0,0.0,0.0,0.0,0.0,0.001961081966396161,0.0,0.0,0.0,0.0,0.0,0.008926304122913892,0.006473652601005554,0.0019040154708839865,0.012547499470845547,1.9002636957890707e-05,0.0018934584503518287,0.0,0.03786916900703639,4.222808212864672e-06,0.0371075628186828,1.6891232851458687e-05,0.034822744253623306,0.0,0.0,0.024614959854573848,0.006437758731196218,0.0,0.0,0.0,9.5769661395527,0.012496825772322069,0.0001065016065329116,0.0,0.0,0.0,0.0,1.933303957581955,0.0,0.4047402565914169,0.0,0.0,0.0,0.0,2.0,0.0,3.870395943045489,0.0,1.1180195913967061,0.0,15.42713440674995,0.0,0.0,0.0,0.016808578678107956,0.0,0.0,4.788738227838611,0.0,0.0,0.0001,0.0,0.18658297368498777,0.0,0.40670133855781304,0.0,0.0,0.00010557020532161852,0.00010121334680123186,0.0,0.002975434707637964,0.03339925459328859,0.0,0.0022924371952068832,0.0,0.0,0.0,0.0,0.35062793088924704,0.0,8.361834764795635,0.0,7.677983073848559,0.004579143533211871,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339925459328859,0.0,0.0,0.0,0.001487717353818982,0.0,0.0,0.0,0.0,0.2688710999499598,0.0,0.0,0.0,0.0,0.0,0.017212389078289786,0.0,0.0,0.0,0.0,0.0,0.048621308063509616,0.04483439116288733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002975434707637964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171609984294549,0.0,0.006648003858812757,0.8628040798568293,0.0,0.00010791436179580611,0.14575890053455964,0.0,0.0002,0.0,0.00171609984294549,0.0,0.017212389078289786,0.13031051549152925,0.0,0.20215220151232405,0.0,0.0001,0.001487717353818982,0.0,0.0,4.463152061463897e-05,0.0,0.0,0.19353850302893444,0.0,0.0,0.0,0.00010791436179580611,0.0,0.0,0.0,4.591409828525111,0.2737698999376832,0.0,0.0,0.012645597507478713,0.0,0.0,0.0,0.003496135781477736,0.0,0.0034961357814595386,0.043434584379973495,6.557052403141828,11.63312498220137,0.0,0.0,0.008926304122913892,0.0,0.0,0.004057410964967176,0.0002079143617958061,0.0,0.0,0.0,0.0764415006241165,0.0035840463523876746,0.0,0.0,0.0,0.0,4.788738227838611,0.6972214864607966,1.1498702674717598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002434446578980287,0.0,0.0,0.0,0.0,0.0,0.016809510079319252,0.0,0.0,11.52735511163669,0.0,7.100469188692563e-05,0.09864750296524893,0.0,0.0,0.00010121334680123186,0.0,0.0,8.048661163245516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215349047892979,0.11208279282414878,0.0,0.0,0.055538204936292704,0.0,0.0,0.0,30.29531052408225,0.0,0.1336916912962609,0.0,0.0002111404106432301,0.0,0.0006694728092135187,0.0,1.0355418927601656,0.0,0.0,0.0215349047892979,0.0,0.0,0.0,0.0,0.9891994006499871,1.99723237819483,0.00825006896209993,0.0,0.0,0.0013389456184270375,0.0006694728092195845,0.0,0.013524703216560852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055538204936292704,0.004868893157961907,0.0016229643859873022,0.0,0.0016229643860515286,0.17575351038766907,0.16691413592464177,0.0,0.0,0.0,0.0,0.0,0.0,4.788938227838611,0.0,0.0002,0.8192998472241108,0.0,0.0,0.0,0.00825006896209993,0.14277352950558675,0.0,0.0,0.0,0.0,5e-05,2.0,0.0,0.08787675519381297,0.08787675519381265,0.0024344465789803075,5e-05,0.009595717019423688,1.8609728731981232,0.0,0.0,7.661173364360778,0.008114821930000737,0.0,0.07235716220864266,0.0,1.0172156109905883,0.0,0.0,0.006648003858812757,0.0,1.0330395137539603,0.18557982741386536,0.0,0.0,0.0,0.019205078567511316,0.0,0.0,0.06897598640444204,0.0,0.0,0.6762351608278632,0.0,0.03185067607505365,0.0,0.0,0.0,0.0,0.0,3.2401069657837605,3.2401069657837605,0.0,0.002434446578980287,0.0,0.0,15.42713440674995,0.0,14.438342920484644,0.0,0.0,0.0,0.0,0.0,0.0,0.03231896377198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03231896377198181,0.0,0.0,3.918178691811828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8192998472241108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006648003858812757,0.004686309664537092,0.0,22.000558476480606,0.0,0.0,0.00171609984294549,0.0,0.0,0.0,6.98623350767412,3.3071394704352315,0.0,0.0,10.940874200816872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16841500510027274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215349047892979,0.0,0.0,0.0,0.0,0.0,0.0003163480985606866,1.8701223349241243,0.0,0.0,1.8701223349241243,0.0,0.0003163480985606866,0.0,0.0215349047892979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16841500510027274,0.0,0.0,0.0,0.0,6.98623350767412,0.0,0.0,0.0,0.0,3.681294351098848,0.0,3.681294351098848,0.0,3.3071394704352315,0.0,0.0,0.0,22.000558476480606,6.967954569581981,0.0,0.14595890053455965,0.0016229643859868715,0.004686309664537092,0.01828802616919626,0.0,0.004868893157960595,0.0,0.0016229643859868715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003163480985606866,0.0,0.006399753457280437,0.014333276311769037,9.5769661395527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940874200816872,0.0,42.64615937043875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695173999103762,0.0,0.0,0.0,0.0034961357814595386,0.003496135781477736,0.0,0.0,0.0,0.009361722045941025,0.0016229643859873022,0.0016229643860515286,0.0,0.0,0.0025764559627550233,3.918178691811828,0.0,0.0,0.0,0.14173212735796215,0.0,1.1180195913967061,0.03231896377198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22960888255171694,0.0,0.0,0.0,0.0,0.8192998472241108,0.0,0.0,7.590106318654746,0.0,0.002434446578980287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1495997734073675e-05,0.03231896377198181,0.0016229643859868715,0.0,0.0,0.03339925459328859,0.035975710556030896,0.07235716220864266,0.16691413592464177,0.18557982741386536,0.0,0.06897598640444204,0.1336916912962609,0.11208279282414878,0.019205078567511302,1.0330395137539603,0.002434446578980287,2.0,11.52735511163669,0.0,0.013524703216560852,0.14277352950558675,0.043434584379973495,0.19353850302893444,0.20215220151232405,0.13031051549152925,0.0,0.07235716220858449,0.044834391162887344,0.0,0.07068719912822874,0.5756734242558252,0.0,0.14098995411701942,0.03339925459328859,0.18658297368498777,0.08302928398317944,0.03354126397705059,2.0,2.0,8.361834764795635,0.3909477715071326,0.2689420497962338,0.07049497705850971,0.03534359956411437,0.18899152360384489,6.2153486043789945,0.0001,0.0001581740492803433,0.00010121334680123186,1.1438648865938055,1.0045791435332119,0.0001,0.0001065016065329116,0.10308720386191762,0.00010557020532161679,0.022417195581443665,0.08236764682405441,0.00010791436179580611,0.10107610075616207,0.09676925151446722,14.495156588357325,0.05604139641207439,0.08345706796232089,0.06726173027174341,0.0001,0.0001,0.5165197568769802,1.1180195913967061,0.09278991370693268
