Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR9929273_1	(1, 0.014369189950621898)	(2, 0.0005146504576137613)	(3, 0.003192324577662171)	(4, 0.0)	(5, 0.001465634998856581)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.006200046273788971)	(14, 0.0)	(16, 6.526364498725233e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00034496498064690516)	(28, 0.0)	(30, 1.8646755710643522e-06)	(32, 0.0)	(34, 0.00047362759505034554)	(36, 0.0)	(38, 9.323377855321761e-06)	(40, 1.8646755710643522e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00957510905741545)	(54, 0.005825246484005037)	(56, 0.00034310030507584083)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.8481564847673164e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00017341482810898478)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00034496498064690516)	(90, 9.323377855321761e-06)	(92, 0.0)	(94, 0.0)	(96, 9.323377855321761e-06)	(98, 7.458702284257409e-06)	(100, 0.0)
SRR9929273_2	(1, 0.018754906893765255)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0010703237777909382)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.7293511421287044e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002047413777028659)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.2376106852772226e-05)	(50, 0.000365476411928613)	(52, 0.0007701110108495775)	(54, 3.5428835850222695e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 3.7293511421287044e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0001100158586927968)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929274_1	(1, 0.013579720842925788)	(2, 0.0004900841887832091)	(3, 0.003244064742169451)	(4, 0.0)	(5, 0.0016421477668929917)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005758489218202707)	(14, 0.0)	(16, 0.00010789166842615426)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00038036384801084887)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0005047135675528572)	(36, 0.0)	(38, 0.0)	(40, 7.314689384824017e-06)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009571271060042226)	(54, 0.005853580180205419)	(56, 0.0003584197798563768)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.205946396273809e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0001755525452357764)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00037122048627981883)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.8286723462060041e-06)	(98, 3.6573446924120083e-06)	(100, 0.0)
SRR9929274_2	(1, 0.019647255687637307)	(2, 1.0972034077236026e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0009984551010284782)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 5.486017038618013e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020627424065203727)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.194406815447205e-05)	(50, 0.00036390579689499485)	(52, 0.0007534130066368738)	(54, 3.291610223170807e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.280070642344203e-05)	(70, 5.486017038618013e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 8.77762726178882e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929275_1	(1, 0.014609349536513484)	(2, 0.000522868172721933)	(3, 0.00319912763573288)	(4, 0.0)	(5, 0.0014722866968749167)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0058117485382480644)	(14, 0.0)	(16, 8.255813253504206e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00037151159640768923)	(28, 0.0)	(30, 5.1598832834401284e-06)	(32, 1.7199610944800427e-06)	(34, 0.0004970687563047324)	(36, 0.0)	(38, 5.1598832834401284e-06)	(40, 1.719961094480043e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009494185241529837)	(54, 0.005696511144917902)	(56, 0.00036807167421872917)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 6.36385604957616e-05)	(68, 0.0)	(70, 1.7199610944800427e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0002253149033768856)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00040935074048625023)	(90, 3.4399221889600855e-06)	(92, 0.0)	(94, 0.0)	(96, 6.879844377920171e-06)	(98, 0.0)	(100, 0.0)
SRR9929275_2	(1, 0.019322042935388802)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00120741268832499)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 5.1598832834401284e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0019504358811403687)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 3.0959299700640776e-05)	(50, 0.00035603194655736887)	(52, 0.0008066617533111402)	(54, 3.7839144078560946e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 6.879844377920171e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 9.459786019640235e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929276_1	(1, 0.014122257781062464)	(2, 0.00044968523639471073)	(3, 0.0032869849422184805)	(4, 0.0)	(5, 0.0015167954402202544)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005904795425516261)	(14, 0.0)	(16, 7.851646984669553e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00029086783147753113)	(28, 0.0)	(30, 5.3533956713656035e-06)	(32, 0.0)	(34, 0.00042648718848545974)	(36, 0.0)	(38, 3.568930447577069e-06)	(40, 2.1413582685462414e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009652172395472183)	(54, 0.005935131334320666)	(56, 0.0003426173229673986)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.9258234923347766e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00019629117461673881)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003515396490863413)	(90, 8.922326118942672e-06)	(92, 0.0)	(94, 0.0)	(96, 5.3533956713656035e-06)	(98, 8.922326118942672e-06)	(100, 0.0)
SRR9929276_2	(1, 0.019779012540472117)	(2, 7.137860895154138e-06)	(3, 0.0)	(4, 0.0)	(5, 0.001127782021434354)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.568930447577069e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0021984611557074743)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.7844652237885345e-05)	(50, 0.00036938430132422664)	(52, 0.0007887336289145323)	(54, 2.3198047909250952e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 7.137860895154138e-06)	(70, 5.3533956713656035e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.00010349898297973501)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929277_1	(1, 0.014208254546564865)	(2, 0.0005105985102982103)	(3, 0.0032882544063204742)	(4, 3.4039900686547356e-06)	(5, 0.0014535037593155719)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005905922769115966)	(14, 0.0)	(16, 6.978179640742207e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0002672132203893967)	(28, 0.0)	(30, 5.105985102982103e-06)	(32, 0.0)	(34, 0.00037954489265500297)	(36, 0.0)	(38, 3.4039900686547356e-06)	(40, 1.5317955308946308e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009509046256787003)	(54, 0.005757849201129485)	(56, 0.00029614713597296197)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 2.7231920549237885e-05)	(68, 0.0)	(70, 3.4039900686547356e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0001787094786043736)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.000347206987002783)	(90, 1.7019950343273678e-06)	(92, 0.0)	(94, 0.0)	(96, 6.807980137309471e-06)	(98, 1.0211970205964206e-05)	(100, 0.0)
SRR9929277_2	(1, 0.019412955361537955)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0011471446531366458)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020526060113988053)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.7231920549237885e-05)	(50, 0.0003965648429982767)	(52, 0.0007931296859965533)	(54, 3.744389075520209e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.7019950343273678e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 8.169576164771364e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929278_1	(1, 0.014382884561880695)	(2, 0.0005943340728049874)	(3, 0.003231016141248931)	(4, 0.0)	(5, 0.0015632787127113003)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005977559962544707)	(14, 0.0)	(16, 8.824960474983146e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003457943696319927)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.00046826320887665676)	(36, 0.0)	(38, 1.8010123418332953e-06)	(40, 1.0806074050999771e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00972366563355796)	(54, 0.006036993369825205)	(56, 0.00038541664115232516)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.2229357913165554e-05)	(68, 0.0)	(70, 1.8010123418332953e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0001837032588669961)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00033498829558099293)	(90, 3.6020246836665906e-06)	(92, 0.0)	(94, 0.0)	(96, 7.204049367333181e-06)	(98, 7.204049367333181e-06)	(100, 0.0)
SRR9929278_2	(1, 0.019281638131667257)	(2, 7.204049367333181e-06)	(3, 0.0)	(4, 0.0)	(5, 0.001123831701303976)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 1.8010123418332953e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.00217562290893462)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.981113576016625e-05)	(50, 0.0003908196781778251)	(52, 0.0007438180971771509)	(54, 3.6020246836665905e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 3.6020246836665906e-06)	(70, 5.4030370254998855e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 8.284656772433158e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929279_1	(1, 0.014047647876907278)	(2, 0.0005118722090122744)	(3, 0.0030604190524747958)	(4, 0.0)	(5, 0.001510383489972838)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005946008512434836)	(14, 0.0)	(16, 9.913018132279964e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003136118463666752)	(28, 0.0)	(30, 5.4071007994254345e-06)	(32, 0.0)	(34, 0.0004451846324860274)	(36, 0.0)	(38, 0.0)	(40, 1.62213023982763e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009729176705099497)	(54, 0.00596943928256568)	(56, 0.000382101789826064)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 6.128047572682159e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00020546983037816652)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003460544511632278)	(90, 1.0814201598850869e-05)	(92, 0.0)	(94, 0.0)	(96, 7.209467732567246e-06)	(98, 3.604733866283623e-06)	(100, 0.0)
SRR9929279_2	(1, 0.019119508426768336)	(2, 1.4418935465134491e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0012220047806701482)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.604733866283623e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.00213940954963933)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 3.784970559597804e-05)	(50, 0.00040553255995690756)	(52, 0.0007732154143178371)	(54, 4.145443946226166e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.8023669331418114e-06)	(70, 9.011834665709057e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 6.48852095931052e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929280_1	(1, 0.014149939743810088)	(2, 0.0005715587014421106)	(3, 0.003040074390373172)	(4, 3.089506494281679e-06)	(5, 0.0014860526237494875)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005811361715743838)	(14, 0.0)	(16, 8.187192209846448e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003568380000895339)	(28, 0.0)	(30, 4.634259741422518e-06)	(32, 0.0)	(34, 0.0004927762858379278)	(36, 0.0)	(38, 4.634259741422518e-06)	(40, 2.6260805201394272e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.00958828340500319)	(54, 0.005883965118359457)	(56, 0.00037228553256094226)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.7887350661366024e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.00014675155847837973)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00026415280526108354)	(90, 6.179012988563358e-06)	(92, 0.0)	(94, 0.0)	(96, 1.0813272729985874e-05)	(98, 1.5447532471408395e-06)	(100, 0.0)
SRR9929280_2	(1, 0.019365026706157563)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0010658797405271791)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 4.634259741422518e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.002150296520020048)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.6260805201394272e-05)	(50, 0.00032594293514671713)	(52, 0.0006796914287419693)	(54, 3.089506494281679e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.5447532471408395e-06)	(70, 1.5447532471408395e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 6.024537663849274e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929281_1	(1, 0.01400119341701399)	(2, 0.0005115456322860321)	(3, 0.003205054424508164)	(4, 0.0)	(5, 0.0015125330732407983)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005914351662171222)	(14, 0.0)	(16, 8.841529446919073e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0003536611778767629)	(28, 0.0)	(30, 1.5788445440926917e-06)	(32, 0.0)	(34, 0.0004894418086687344)	(36, 0.0)	(38, 4.7365336322780745e-06)	(40, 1.5788445440926917e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009640424786229975)	(54, 0.0058733017040248124)	(56, 0.0003394515769799287)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.5259559043244206e-05)	(68, 0.0)	(70, 4.7365336322780745e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00018314596711475222)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00032208428699490905)	(90, 3.1576890881853834e-06)	(92, 0.0)	(94, 0.0)	(96, 7.894222720463458e-06)	(98, 1.1051911808648841e-05)	(100, 0.0)
SRR9929281_2	(1, 0.018886138436436776)	(2, 3.1576890881853834e-06)	(3, 0.0)	(4, 0.0)	(5, 0.001130452693570367)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 4.7365336322780745e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020872324872905383)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 1.8946134529112298e-05)	(50, 0.0003647130896854118)	(52, 0.0007862645829581603)	(54, 2.6840357249575758e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.5788445440926917e-06)	(70, 6.315378176370767e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 6.946915994007843e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929282_1	(1, 0.014361466263771794)	(2, 0.0005132689414522505)	(3, 0.003230575102081812)	(4, 0.0)	(5, 0.0015901273088128546)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.005852272342244778)	(14, 0.0)	(16, 7.04486782385442e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00031534170259157874)	(28, 1.6773494818700998e-06)	(30, 5.0320484456103e-06)	(32, 0.0)	(34, 0.0004394655642499662)	(36, 0.0)	(38, 5.0320484456103e-06)	(40, 2.5160242228051497e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009673274461944865)	(54, 0.005934462466856413)	(56, 0.0002901814603635273)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.36110865286226e-05)	(68, 0.0)	(70, 1.6773494818700998e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00019624988937880168)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0003539207406745911)	(90, 5.0320484456103e-06)	(92, 0.0)	(94, 0.0)	(96, 6.709397927480399e-06)	(98, 3.3546989637401996e-06)	(100, 0.0)
SRR9929282_2	(1, 0.018960758543059605)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0011372429487079277)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 6.709397927480399e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020933321533738846)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.6837591709921597e-05)	(50, 0.00039249977875760336)	(52, 0.0007346790730591037)	(54, 3.52243391192721e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 6.709397927480399e-06)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 8.554482357537509e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR9929283_1	(1, 0.014600045082571641)	(2, 0.0005129745569552197)	(3, 0.0032356856669483094)	(4, 0.0)	(5, 0.0015520768646337419)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0058926308081009866)	(14, 0.0)	(16, 6.905426728243344e-05)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00031238835199196073)	(28, 0.0)	(30, 8.2207461050516e-06)	(32, 1.6441492210103196e-06)	(34, 0.000452141035777838)	(36, 0.0)	(38, 3.2882984420206392e-06)	(40, 1.4797342989092878e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.009638002733562495)	(54, 0.005927157941742203)	(56, 0.0003304739934230743)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.93244766303096e-05)	(68, 0.0)	(70, 3.2882984420206392e-06)	(72, 0.0)	(74, 0.0)	(76, 0.00016277077288002166)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00030581175510791946)	(90, 4.932447663030959e-06)	(92, 0.0)	(94, 0.0)	(96, 6.5765968840412784e-06)	(98, 4.932447663030959e-06)	(100, 0.0)
SRR9929283_2	(1, 0.018878121355640494)	(2, 9.864895326061919e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0011081565749609555)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.2882984420206392e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0020864253614620958)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.1373939873134158e-05)	(50, 0.00036664527628530136)	(52, 0.0007595969401067678)	(54, 1.808564143111352e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 1.6441492210103196e-06)	(70, 8.2207461050516e-06)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 5.918937195637151e-05)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
