Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR9929268_1	(1, 36.384064523862115)	(2, 36.37505385726438)	(3, 36.5221168984113)	(4, 36.581609597855405)	(5, 36.65776210033976)	(6, 36.68148977473928)	(7, 36.676616754252)	(8, 36.731326512107366)	(9, 36.75310018512288)	(10, 36.80207274355334)	(12, 36.812046097388745)	(14, 36.82161908770868)	(16, 36.8207121171622)	(18, 36.81925432654735)	(20, 36.816762430177285)	(22, 36.8105392840192)	(24, 36.80311010537149)	(26, 36.7893836183606)	(28, 36.783061434998835)	(30, 36.78350108613665)	(32, 36.78056734037308)	(34, 36.777992835868176)	(36, 36.77539079531833)	(38, 36.77386358610276)	(40, 36.76605029119781)	(42, 36.75597880921184)	(44, 36.72735173525676)	(46, 36.74050234539007)	(48, 36.72217937184629)	(50, 36.73705716634991)	(52, 36.726813394008275)	(54, 36.71564536258293)	(56, 36.69469150671354)	(58, 36.69419048622706)	(60, 36.69782735977459)	(62, 36.65208116303791)	(64, 36.67732755113853)	(66, 36.629898862387805)	(68, 36.56901032016586)	(70, 36.4922350667202)	(72, 36.50177653768977)	(74, 36.52469110540791)	(76, 36.47201970906466)	(78, 36.42733594748357)	(80, 36.41791733090902)	(82, 36.42592470038767)	(84, 36.38321080729932)	(86, 36.37493128384942)	(88, 36.36570627905789)	(90, 36.34838633818137)	(92, 36.327089174275)	(94, 36.31511154015479)	(96, 36.272107626069634)	(98, 36.27635462300444)	(100, 36.17148486849704)
SRR9929268_2	(1, 35.84080847150224)	(2, 35.96406503160959)	(3, 36.487443894068804)	(4, 36.581400581754316)	(5, 36.633208179309435)	(6, 36.62871818421568)	(7, 36.59825346767397)	(8, 36.59254818427716)	(9, 36.60808710831133)	(10, 36.588092832370805)	(12, 36.58304643066414)	(14, 36.568556636553765)	(16, 36.57196652780522)	(18, 36.58715832577938)	(20, 36.56794672803359)	(22, 36.5678251793694)	(24, 36.553470272211484)	(26, 36.548720254873366)	(28, 36.54461350004023)	(30, 36.53165993956351)	(32, 36.52126453716404)	(34, 36.51770650331302)	(36, 36.5209135104398)	(38, 36.50430393671563)	(40, 36.49649659197644)	(42, 36.48258679027497)	(44, 36.44685470600925)	(46, 36.419789715852474)	(48, 36.40563089971333)	(50, 36.344122399802345)	(52, 36.3119853891696)	(54, 36.27230105604204)	(56, 36.207383342537355)	(58, 36.175389664786834)	(60, 36.13026283072261)	(62, 36.10010152305071)	(64, 36.03174601862838)	(66, 36.03967806892527)	(68, 35.983105148883396)	(70, 35.97636131363529)	(72, 35.95992682353904)	(74, 35.997429958119426)	(76, 35.96034069062516)	(78, 35.94161922125685)	(80, 35.850938694847)	(82, 35.86537949925917)	(84, 35.83521579499272)	(86, 35.80413650896766)	(88, 35.77620626553778)	(90, 35.79037881664293)	(92, 35.75288500398892)	(94, 35.73383501935688)	(96, 35.74381752983628)	(98, 35.629972908895226)	(100, 35.508621492699575)
SRR9929269_1	(1, 36.355667586641175)	(2, 36.33911054295145)	(3, 36.496797629750404)	(4, 36.564493474732906)	(5, 36.64293991176954)	(6, 36.66777155530939)	(7, 36.66636941581378)	(8, 36.719806048742974)	(9, 36.741246310027314)	(10, 36.79481957962477)	(12, 36.806231317982636)	(14, 36.816970689262604)	(16, 36.815064564651024)	(18, 36.81307421388364)	(20, 36.8097388651492)	(22, 36.80410895603852)	(24, 36.79604857096758)	(26, 36.78159202805855)	(28, 36.77513554536884)	(30, 36.77618679824214)	(32, 36.77411470114524)	(34, 36.771196086334676)	(36, 36.76751146902059)	(38, 36.76594560822945)	(40, 36.75376885226359)	(42, 36.73478732992393)	(44, 36.64850826490918)	(46, 36.69417197915215)	(48, 36.6360415275575)	(50, 36.70811667536834)	(52, 36.693402635038765)	(54, 36.67147898350761)	(56, 36.608713296944494)	(58, 36.60146937268591)	(60, 36.62470880947903)	(62, 36.53272494811799)	(64, 36.62292785453768)	(66, 36.512030481391264)	(68, 36.407702783571565)	(70, 36.29432590073709)	(72, 36.39995234160848)	(74, 36.49540551508436)	(76, 36.45248842826888)	(78, 36.410602263268835)	(80, 36.39862540592206)	(82, 36.408065242716425)	(84, 36.365590549871044)	(86, 36.35997935377557)	(88, 36.348519144487376)	(90, 36.32875100718759)	(92, 36.30907418377398)	(94, 36.29681184742097)	(96, 36.25542987858594)	(98, 36.25765125770632)	(100, 36.15416800228468)
SRR9929269_2	(1, 35.885668155418344)	(2, 35.93964285788404)	(3, 36.45158272888594)	(4, 36.547622636290285)	(5, 36.61225612447616)	(6, 36.616751258054556)	(7, 36.546863246656784)	(8, 36.495474703995804)	(9, 36.522772807357846)	(10, 36.486005654496324)	(12, 36.48323959296941)	(14, 36.464948025127924)	(16, 36.476790989444)	(18, 36.49767742286325)	(20, 36.46169845024225)	(22, 36.47869626985941)	(24, 36.44533703142847)	(26, 36.43508949235705)	(28, 36.42942038088654)	(30, 36.41528623297894)	(32, 36.403387129617286)	(34, 36.40330362454572)	(36, 36.405170951308136)	(38, 36.387675724270196)	(40, 36.37979844183195)	(42, 36.36448004497878)	(44, 36.32162326542748)	(46, 36.293197263214495)	(48, 36.27733476433965)	(50, 36.2129601453931)	(52, 36.17202064087786)	(54, 36.1265768749131)	(56, 36.063022111151014)	(58, 36.02735427758247)	(60, 35.97520919445007)	(62, 35.95665687551529)	(64, 35.86413091709849)	(66, 35.864099928063936)	(68, 35.80139089058159)	(70, 35.799654326289065)	(72, 35.800339672883126)	(74, 35.845280192403564)	(76, 35.800825226382635)	(78, 35.774169116623625)	(80, 35.69512377516369)	(82, 35.73618398214441)	(84, 35.74844091915939)	(86, 35.7513978041965)	(88, 35.74585161120643)	(90, 35.77681514400703)	(92, 35.75409385020323)	(94, 35.74867015359551)	(96, 35.77057396651658)	(98, 35.68088777850515)	(100, 35.59365266132316)
SRR9929270_1	(1, 36.582423451201294)	(2, 36.462375576961186)	(3, 36.58635291410219)	(4, 36.63655779354826)	(5, 36.70271578921368)	(6, 36.71994525027983)	(7, 36.702554727738764)	(8, 36.7518587505604)	(9, 36.785722014603074)	(10, 36.8095681087505)	(12, 36.802209266376416)	(14, 36.8051913940417)	(16, 36.79672710275311)	(18, 36.801206278785166)	(20, 36.80449040306892)	(22, 36.789435958039036)	(24, 36.782426302431574)	(26, 36.77886866842006)	(28, 36.76546996991266)	(30, 36.76042029370518)	(32, 36.771156115937224)	(34, 36.76658601564558)	(36, 36.75152806375493)	(38, 36.75420201967735)	(40, 36.74147724832594)	(42, 36.74074871070772)	(44, 36.74509371119741)	(46, 36.74317632236731)	(48, 36.72954027545731)	(50, 36.72394126729918)	(52, 36.72510709520776)	(54, 36.69657941817317)	(56, 36.707970820072276)	(58, 36.7030243675491)	(60, 36.6847948666877)	(62, 36.6761704033454)	(64, 36.67512835745706)	(66, 36.637034853672674)	(68, 36.611616771068626)	(70, 36.57232791059152)	(72, 36.53415527373157)	(74, 36.52733092267997)	(76, 36.45058741696681)	(78, 36.386940918087)	(80, 36.41270917852701)	(82, 36.355295235238444)	(84, 36.36244923120209)	(86, 36.30462765346746)	(88, 36.32267314578676)	(90, 36.277475682334725)	(92, 36.265918695618566)	(94, 36.27614233829446)	(96, 36.26025981670706)	(98, 36.22915604549506)	(100, 36.22534083510146)
SRR9929270_2	(1, 34.3820452896329)	(2, 34.43397706929816)	(3, 35.15403316687265)	(4, 35.338997811363114)	(5, 35.663849149690456)	(6, 35.61685691047498)	(7, 35.613903879589245)	(8, 35.63344121080823)	(9, 35.67146203617383)	(10, 35.590962377635336)	(12, 35.53762030628922)	(14, 35.49959831197003)	(16, 35.49395808549188)	(18, 35.49076071789404)	(20, 35.466151093756835)	(22, 35.42905961190639)	(24, 35.385817426627966)	(26, 35.38456939078764)	(28, 35.31962690355833)	(30, 35.274543997558)	(32, 35.21476282160391)	(34, 35.206483301218455)	(36, 35.141961179864495)	(38, 35.03015912965205)	(40, 35.0125428211841)	(42, 34.932001105728446)	(44, 34.86697048956336)	(46, 34.753636398612564)	(48, 34.71437401747545)	(50, 34.59037360620708)	(52, 34.5309592021475)	(54, 34.37281614692873)	(56, 34.27572431032628)	(58, 34.21488673068433)	(60, 34.13570819299749)	(62, 34.03133928994811)	(64, 34.041204190932405)	(66, 34.02586795185151)	(68, 34.02204013708878)	(70, 33.99589933622241)	(72, 33.982390933961895)	(74, 34.00002307412736)	(76, 33.90177445630063)	(78, 33.92663212730697)	(80, 33.83358939346404)	(82, 33.88023945963443)	(84, 33.825994320816875)	(86, 33.8197637219523)	(88, 33.77290265965911)	(90, 33.79156525782517)	(92, 33.70565509760076)	(94, 33.7577710891044)	(96, 33.665101327692405)	(98, 33.570665404467846)	(100, 33.505470906092015)
SRR9929271_1	(1, 36.38294561049501)	(2, 36.36863498682291)	(3, 36.51784679243616)	(4, 36.57341301465182)	(5, 36.65360848666828)	(6, 36.67889889845538)	(7, 36.67330020104603)	(8, 36.729701670610936)	(9, 36.75282798116569)	(10, 36.80130523338482)	(12, 36.81122468027199)	(14, 36.821002075964536)	(16, 36.81944713675048)	(18, 36.81928428214984)	(20, 36.817244830413436)	(22, 36.80939430533)	(24, 36.8041207359257)	(26, 36.78981860797488)	(28, 36.78262727906697)	(30, 36.78270709098367)	(32, 36.78014150281891)	(34, 36.777019744056226)	(36, 36.77275549027013)	(38, 36.77207451633021)	(40, 36.765533169928304)	(42, 36.75800189251166)	(44, 36.7523961523716)	(46, 36.745941267454945)	(48, 36.74698754031536)	(50, 36.74241441492447)	(52, 36.73781534083159)	(54, 36.72735709085717)	(56, 36.723196648973)	(58, 36.724747314685416)	(60, 36.71894376270127)	(62, 36.69220507830114)	(64, 36.69253420630373)	(66, 36.66834516136024)	(68, 36.62045107117541)	(70, 36.554012240265976)	(72, 36.52922991363629)	(74, 36.523330464275276)	(76, 36.46514390179179)	(78, 36.41626413699985)	(80, 36.40989723493504)	(82, 36.41534926576797)	(84, 36.372324881988106)	(86, 36.36446936545475)	(88, 36.354427166506355)	(90, 36.337210288212475)	(92, 36.308077605285575)	(94, 36.304756838098356)	(96, 36.26353994038568)	(98, 36.27323472074445)	(100, 36.17197621895481)
SRR9929271_2	(1, 35.92436120894011)	(2, 35.963780535109414)	(3, 36.47188094038096)	(4, 36.56275606394499)	(5, 36.612951349294896)	(6, 36.59174613157503)	(7, 36.570274623420744)	(8, 36.5903378931254)	(9, 36.59283238731682)	(10, 36.583336017092364)	(12, 36.574195885964926)	(14, 36.559565382147795)	(16, 36.55972420256288)	(18, 36.5681560264339)	(20, 36.56165356889694)	(22, 36.55062256713825)	(24, 36.54457159650295)	(26, 36.543404451922044)	(28, 36.537893942492616)	(30, 36.52614206938266)	(32, 36.51660840003586)	(34, 36.51304223129025)	(36, 36.51508487960588)	(38, 36.50010312814166)	(40, 36.49373747393933)	(42, 36.47569633974243)	(44, 36.44306576153218)	(46, 36.415368120457224)	(48, 36.40068064231619)	(50, 36.34206524248977)	(52, 36.30921864731844)	(54, 36.27040636351062)	(56, 36.209334007931204)	(58, 36.17275052617062)	(60, 36.12469194036052)	(62, 36.09539980454029)	(64, 36.028510426899565)	(66, 36.039443069744436)	(68, 35.989441647523094)	(70, 35.98160043867324)	(72, 35.96302973215264)	(74, 35.99691366001895)	(76, 35.958559461399304)	(78, 35.9455399651378)	(80, 35.8651865957826)	(82, 35.87675436644176)	(84, 35.84843874284111)	(86, 35.81099774024071)	(88, 35.77851955509908)	(90, 35.789662710634914)	(92, 35.754206800830005)	(94, 35.735070761323975)	(96, 35.747585505759346)	(98, 35.64428495394431)	(100, 35.540502778494016)
SRR9929272_1	(1, 36.40455829523261)	(2, 36.38465214254613)	(3, 36.52431141711134)	(4, 36.579081076973985)	(5, 36.65958225095568)	(6, 36.686853891139684)	(7, 36.68224689203286)	(8, 36.73254104725844)	(9, 36.759791620370976)	(10, 36.803499387008124)	(12, 36.81548856419121)	(14, 36.82455304610384)	(16, 36.82320899689755)	(18, 36.82201712649738)	(20, 36.820258675015666)	(22, 36.811888091849504)	(24, 36.80610556346745)	(26, 36.79171668709418)	(28, 36.785284640597254)	(30, 36.78498632354342)	(32, 36.78148584490822)	(34, 36.7778225208059)	(36, 36.773966298210354)	(38, 36.77276627388837)	(40, 36.76545057523589)	(42, 36.75709536803658)	(44, 36.74831592393369)	(46, 36.74561015314363)	(48, 36.746339779380165)	(50, 36.74128750957961)	(52, 36.735826095951154)	(54, 36.72618672926926)	(56, 36.72033802099525)	(58, 36.718647929331524)	(60, 36.71190626677482)	(62, 36.68528261376527)	(64, 36.68739353099794)	(66, 36.65768450053618)	(68, 36.60713296427241)	(70, 36.542186377951715)	(72, 36.515254706385434)	(74, 36.51379983040508)	(76, 36.45833901750434)	(78, 36.41118295733159)	(80, 36.39608618741953)	(82, 36.40188688739877)	(84, 36.35581341843321)	(86, 36.34720682083214)	(88, 36.3308415502955)	(90, 36.31720885864698)	(92, 36.29605066294546)	(94, 36.287175002565164)	(96, 36.24461527483825)	(98, 36.25218088287404)	(100, 36.13977138266984)
SRR9929272_2	(1, 35.91774160594519)	(2, 35.93039489509913)	(3, 36.45082344792345)	(4, 36.545203928086934)	(5, 36.59955833700066)	(6, 36.57988125959521)	(7, 36.55844959134041)	(8, 36.57372801066173)	(9, 36.57772562891781)	(10, 36.564976506221555)	(12, 36.55859524700908)	(14, 36.54167640838448)	(16, 36.54347379900304)	(18, 36.55217356764132)	(20, 36.54419530459907)	(22, 36.535821409942216)	(24, 36.52745255740436)	(26, 36.52689053586276)	(28, 36.52015140268589)	(30, 36.50940406779523)	(32, 36.50031014856079)	(34, 36.49583684049042)	(36, 36.49686651440909)	(38, 36.48308445622544)	(40, 36.47585708617906)	(42, 36.45839874082147)	(44, 36.42652452794534)	(46, 36.39903521133019)	(48, 36.384869419601515)	(50, 36.32734107166029)	(52, 36.29403787566574)	(54, 36.252143075301866)	(56, 36.19234156372451)	(58, 36.15521109987719)	(60, 36.10336081027485)	(62, 36.075936358939764)	(64, 36.01353211551904)	(66, 36.01842358665328)	(68, 35.96839102255205)	(70, 35.96326799667892)	(72, 35.94458248608816)	(74, 35.97927061738268)	(76, 35.94206618581603)	(78, 35.924528081790555)	(80, 35.85264543676083)	(82, 35.86240285226182)	(84, 35.83021674355594)	(86, 35.799442344966735)	(88, 35.76786877883639)	(90, 35.77932628703582)	(92, 35.745413610346574)	(94, 35.729016922249954)	(96, 35.74440110958568)	(98, 35.64998726490538)	(100, 35.54195914978358)
SRR9929273_1	(1, 36.39335155892099)	(2, 36.380443827095945)	(3, 36.52706763058957)	(4, 36.581233658915636)	(5, 36.66055263166139)	(6, 36.684447069244655)	(7, 36.677263443900635)	(8, 36.73365216550741)	(9, 36.75743282058733)	(10, 36.80548081107122)	(12, 36.81541639921004)	(14, 36.82455295521989)	(16, 36.823599807654986)	(18, 36.822844446227904)	(20, 36.82129143253179)	(22, 36.81364905970378)	(24, 36.8089187507151)	(26, 36.795110399235995)	(28, 36.788240356382765)	(30, 36.787850993476766)	(32, 36.78476389254158)	(34, 36.782372893643824)	(36, 36.77797151342589)	(38, 36.77788654016011)	(40, 36.77173648583839)	(42, 36.76521116555798)	(44, 36.76221504214391)	(46, 36.754409901785294)	(48, 36.756186229027804)	(50, 36.75011685921804)	(52, 36.74581598501338)	(54, 36.737593064093076)	(56, 36.73379669651092)	(58, 36.735213961825465)	(60, 36.72829567981522)	(62, 36.70556409121157)	(64, 36.703040737641786)	(66, 36.6827349241353)	(68, 36.63801964965282)	(70, 36.57636631491924)	(72, 36.54765527116187)	(74, 36.538565182867245)	(76, 36.4805252910423)	(78, 36.433294009811775)	(80, 36.42330002003408)	(82, 36.43087558153637)	(84, 36.388580600004865)	(86, 36.382330543132255)	(88, 36.3753226261673)	(90, 36.354467423297315)	(92, 36.325422416145166)	(94, 36.32368077186828)	(96, 36.28663479612905)	(98, 36.29469871616341)	(100, 36.19312431836784)
SRR9929273_2	(1, 35.902841340424274)	(2, 35.93622414235739)	(3, 36.45700714498927)	(4, 36.55828983293849)	(5, 36.60759882892407)	(6, 36.58436586635288)	(7, 36.563955948009266)	(8, 36.59056520404996)	(9, 36.591019886541204)	(10, 36.585100753642195)	(12, 36.5758925567969)	(14, 36.55810776601574)	(16, 36.55739214082507)	(18, 36.56650947202979)	(20, 36.557957585045244)	(22, 36.545797289776104)	(24, 36.54069894976996)	(26, 36.53834351023535)	(28, 36.53298685672236)	(30, 36.52010260116275)	(32, 36.509798012375185)	(34, 36.506418511663696)	(36, 36.50870255277069)	(38, 36.49219213721506)	(40, 36.484836868484734)	(42, 36.46715139032448)	(44, 36.43267764130176)	(46, 36.4061396531614)	(48, 36.3883147532087)	(50, 36.32834177086598)	(52, 36.29541546015942)	(54, 36.25504954144644)	(56, 36.191109834761406)	(58, 36.154403826672294)	(60, 36.107489484348584)	(62, 36.07372393910775)	(64, 36.00552397085198)	(66, 36.014984327774755)	(68, 35.96117913281846)	(70, 35.95720869777175)	(72, 35.935339111391094)	(74, 35.973759632727536)	(76, 35.93424943228088)	(78, 35.92037661896727)	(80, 35.8317672358303)	(82, 35.842224989069265)	(84, 35.81098542659078)	(86, 35.76986140537764)	(88, 35.733131492147706)	(90, 35.74207074683538)	(92, 35.70014062637287)	(94, 35.6832601473034)	(96, 35.691564517252644)	(98, 35.58134382394837)	(100, 35.48571222178481)
SRR9929274_1	(1, 36.36015460473777)	(2, 36.336627930388005)	(3, 36.49010412131178)	(4, 36.552000547431355)	(5, 36.63694278022054)	(6, 36.6663208403437)	(7, 36.66083453071751)	(8, 36.71647879923229)	(9, 36.742456443127686)	(10, 36.79112888003584)	(12, 36.8030964067649)	(14, 36.81204499660434)	(16, 36.81027061754009)	(18, 36.81066398324848)	(20, 36.807066472715235)	(22, 36.79951968823623)	(24, 36.79306992429772)	(26, 36.77763662459123)	(28, 36.77027468231299)	(30, 36.77016638833664)	(32, 36.7672460351732)	(34, 36.76376808323795)	(36, 36.75975198960465)	(38, 36.757798345790306)	(40, 36.749589764789214)	(42, 36.73621149049195)	(44, 36.70680954790794)	(46, 36.724606571202415)	(48, 36.71706179826299)	(50, 36.72203684767463)	(52, 36.71400380093205)	(54, 36.70158998671689)	(56, 36.68544357794228)	(58, 36.67585317896949)	(60, 36.67602381238612)	(62, 36.634318068515306)	(64, 36.655703148106994)	(66, 36.60131534207456)	(68, 36.52532200999911)	(70, 36.446248078202515)	(72, 36.46015813041806)	(74, 36.48268388095914)	(76, 36.430062444406076)	(78, 36.381864474824866)	(80, 36.36848775489909)	(82, 36.37384686207689)	(84, 36.32659032959295)	(86, 36.319462274507785)	(88, 36.303914170751405)	(90, 36.288178426925576)	(92, 36.26738024143668)	(94, 36.25765869008323)	(96, 36.21424399704472)	(98, 36.22092225359289)	(100, 36.11248479961829)
SRR9929274_2	(1, 35.87130103929667)	(2, 35.88768484631527)	(3, 36.41475228749538)	(4, 36.51228236924691)	(5, 36.57457430062152)	(6, 36.5568649255926)	(7, 36.515695366740424)	(8, 36.51786238004412)	(9, 36.52353108145013)	(10, 36.50296294294239)	(12, 36.494771606321514)	(14, 36.47685710911553)	(16, 36.48034354609046)	(18, 36.49483983408675)	(20, 36.479412934733475)	(22, 36.477384205632596)	(24, 36.46216694527709)	(26, 36.45683724315063)	(28, 36.45133195190547)	(30, 36.436662141190254)	(32, 36.42686305412932)	(34, 36.4252673363533)	(36, 36.42688722917774)	(38, 36.4106825771889)	(40, 36.40306127431179)	(42, 36.3841898877272)	(44, 36.350806706004825)	(46, 36.32321814806621)	(48, 36.307854575636284)	(50, 36.24411137331428)	(52, 36.20838079804797)	(54, 36.16471272416917)	(56, 36.10212359696486)	(58, 36.06166025308606)	(60, 36.00733308582863)	(62, 35.98137133309592)	(64, 35.91080096543659)	(66, 35.91349800113312)	(68, 35.85429427675661)	(70, 35.8434030882838)	(72, 35.818823665551044)	(74, 35.85077912962584)	(76, 35.815340575046505)	(78, 35.799602783107645)	(80, 35.71824286458451)	(82, 35.72742636567354)	(84, 35.69708786854743)	(86, 35.66956680690511)	(88, 35.64172069875326)	(90, 35.658713179362294)	(92, 35.627839887008534)	(94, 35.61431323423709)	(96, 35.62641471121552)	(98, 35.52852578908949)	(100, 35.42979090484938)
SRR9929275_1	(1, 36.35705742176112)	(2, 36.33926487142861)	(3, 36.495173703170835)	(4, 36.55589796158811)	(5, 36.639383703540624)	(6, 36.66602039701862)	(7, 36.659980856833016)	(8, 36.7153644296566)	(9, 36.73964532682271)	(10, 36.79094480042861)	(12, 36.80306178874234)	(14, 36.812940746480315)	(16, 36.81264474117596)	(18, 36.81053297294415)	(20, 36.807957915991935)	(22, 36.80038829841669)	(24, 36.794509058605094)	(26, 36.779261947494746)	(28, 36.77241471357918)	(30, 36.77350563330258)	(32, 36.769809196115986)	(34, 36.766316230326865)	(36, 36.76245400609038)	(38, 36.76108063435605)	(40, 36.75477001110235)	(42, 36.74358775284503)	(44, 36.72057357262578)	(46, 36.729516716731865)	(48, 36.723011428281495)	(50, 36.72950331823494)	(52, 36.72448528014296)	(54, 36.71205310895868)	(56, 36.697888214568586)	(58, 36.69224165109385)	(60, 36.69103076408412)	(62, 36.6563778823323)	(64, 36.66987304107181)	(66, 36.62499328785183)	(68, 36.55685192080955)	(70, 36.48320341033886)	(72, 36.48717970239513)	(74, 36.50194962749943)	(76, 36.446086959512975)	(78, 36.400711943495835)	(80, 36.385529537321865)	(82, 36.39320257615773)	(84, 36.35133832752703)	(86, 36.342847171996965)	(88, 36.328345474825355)	(90, 36.30732706866171)	(92, 36.28549011581358)	(94, 36.28219616672271)	(96, 36.23990765528884)	(98, 36.24340246143632)	(100, 36.13613428424249)
SRR9929275_2	(1, 35.90558012137765)	(2, 35.93520989115226)	(3, 36.46912943309222)	(4, 36.56054842679458)	(5, 36.61828077848879)	(6, 36.60398487466213)	(7, 36.57232561959449)	(8, 36.58145004759992)	(9, 36.58651144591109)	(10, 36.57455405278733)	(12, 36.5697216844955)	(14, 36.551972821174786)	(16, 36.554703448607995)	(18, 36.564472965221526)	(20, 36.55191938198358)	(22, 36.54515929849667)	(24, 36.536475748118576)	(26, 36.53428678803286)	(28, 36.528415425643075)	(30, 36.51611410909885)	(32, 36.50690442262196)	(34, 36.503134508697414)	(36, 36.504718696063094)	(38, 36.49007455171364)	(40, 36.48377584779033)	(42, 36.46681873416023)	(44, 36.433105811146554)	(46, 36.40826432706092)	(48, 36.39248602316616)	(50, 36.33776790329003)	(52, 36.30139223970754)	(54, 36.26047293770215)	(56, 36.199479092582926)	(58, 36.16370579377495)	(60, 36.11687727303608)	(62, 36.09026233706594)	(64, 36.02030417511956)	(66, 36.02767634116116)	(68, 35.975543426007704)	(70, 35.97234562274201)	(72, 35.95790481219315)	(74, 35.99310844268703)	(76, 35.956439474139096)	(78, 35.93944618972719)	(80, 35.862280135223344)	(82, 35.87852774770235)	(84, 35.85918420525328)	(86, 35.83631732250217)	(88, 35.81200997233442)	(90, 35.825494897305425)	(92, 35.794516127645196)	(94, 35.78211740970419)	(96, 35.79692556954362)	(98, 35.705172146606046)	(100, 35.60645946868682)
SRR9929276_1	(1, 36.38273663373983)	(2, 36.36616676776852)	(3, 36.513286039532545)	(4, 36.56920546935736)	(5, 36.64778753614568)	(6, 36.674909623082044)	(7, 36.66868394511999)	(8, 36.72647399414959)	(9, 36.750329653183115)	(10, 36.79676350828575)	(12, 36.808306803391446)	(14, 36.81888522030597)	(16, 36.814463369015385)	(18, 36.8151214084113)	(20, 36.81519385769939)	(22, 36.80800114234326)	(24, 36.80279903363356)	(26, 36.78821236877801)	(28, 36.780380475823364)	(30, 36.77821636562322)	(32, 36.77873337873251)	(34, 36.77662497953665)	(36, 36.77166907349388)	(38, 36.77096131889682)	(40, 36.7642032992692)	(42, 36.74778604076383)	(44, 36.71615892861279)	(46, 36.737304841514685)	(48, 36.72681288194025)	(50, 36.73608838941628)	(52, 36.72920542153369)	(54, 36.711002198853734)	(56, 36.69521749758089)	(58, 36.690915990624994)	(60, 36.691058301726585)	(62, 36.64726970218239)	(64, 36.67292672532537)	(66, 36.61963936386098)	(68, 36.54520070040974)	(70, 36.4614793380876)	(72, 36.491299411529766)	(74, 36.517551518135576)	(76, 36.456529392158686)	(78, 36.406575840003995)	(80, 36.40662780363131)	(82, 36.41693972850932)	(84, 36.37663824168219)	(86, 36.368565231786505)	(88, 36.35845186435395)	(90, 36.33929357804157)	(92, 36.301783494474705)	(94, 36.30746466071838)	(96, 36.269898455720224)	(98, 36.27604162001033)	(100, 36.16351665132681)
SRR9929276_2	(1, 35.805162986094125)	(2, 35.89727618871348)	(3, 36.431633907394605)	(4, 36.528926734461834)	(5, 36.58411167840054)	(6, 36.57560702421188)	(7, 36.532001582178246)	(8, 36.526491546149536)	(9, 36.53616366886621)	(10, 36.512145462895454)	(12, 36.50467745808925)	(14, 36.488221476688516)	(16, 36.491374269845906)	(18, 36.50969169830017)	(20, 36.48776629529923)	(22, 36.49076598134042)	(24, 36.47403215870435)	(26, 36.469026590994396)	(28, 36.46408144527693)	(30, 36.449593140144515)	(32, 36.44079945612356)	(34, 36.43843552150764)	(36, 36.44075145400903)	(38, 36.42354847762097)	(40, 36.416082578483724)	(42, 36.40138607979365)	(44, 36.361929055444364)	(46, 36.334512924328436)	(48, 36.31457848486697)	(50, 36.2499072881093)	(52, 36.21378205662401)	(54, 36.17067703217309)	(56, 36.096109173439636)	(58, 36.06187725955678)	(60, 36.00883917003951)	(62, 35.97602239061308)	(64, 35.90484569390162)	(66, 35.91632531928812)	(68, 35.856415807378255)	(70, 35.85225031236172)	(72, 35.835110684489095)	(74, 35.87465984077788)	(76, 35.83407894238601)	(78, 35.81822496817317)	(80, 35.72521908682562)	(82, 35.74141123504302)	(84, 35.71519842236144)	(86, 35.68367985922997)	(88, 35.6627538816669)	(90, 35.67643760711921)	(92, 35.641504309180156)	(94, 35.62113242591373)	(96, 35.622841158433424)	(98, 35.508782780938446)	(100, 35.39195748304606)
SRR9929277_1	(1, 36.34850050322887)	(2, 36.32990688827686)	(3, 36.488240490809076)	(4, 36.55061200507644)	(5, 36.63156797756253)	(6, 36.66072189302423)	(7, 36.65551528597482)	(8, 36.71341552312741)	(9, 36.73712550535211)	(10, 36.78912242378798)	(12, 36.800191484653325)	(14, 36.81168572089821)	(16, 36.809842034777276)	(18, 36.80914137448149)	(20, 36.80784656473918)	(22, 36.800390328733194)	(24, 36.79404733363926)	(26, 36.77894531044032)	(28, 36.77171341439981)	(30, 36.77218604140089)	(32, 36.769075900774915)	(34, 36.765182536074036)	(36, 36.76060530976837)	(38, 36.75965505190081)	(40, 36.75135900048504)	(42, 36.741009934579054)	(44, 36.72801394301564)	(46, 36.72701219979828)	(48, 36.72714868278009)	(50, 36.72712328901417)	(52, 36.72335903765661)	(54, 36.70919498392108)	(56, 36.69918250455309)	(58, 36.698925639462516)	(60, 36.69315965472512)	(62, 36.66167814191432)	(64, 36.66941782817332)	(66, 36.633390541925095)	(68, 36.57188772592325)	(70, 36.49837176943046)	(72, 36.483424985198596)	(74, 36.49153090674909)	(76, 36.42869370962038)	(78, 36.37633140689054)	(80, 36.366077839925936)	(82, 36.375901789303974)	(84, 36.3312151948398)	(86, 36.32178459353414)	(88, 36.305271820691146)	(90, 36.28798649528213)	(92, 36.25623642467485)	(94, 36.25896072302655)	(96, 36.21467753542541)	(98, 36.22071223113882)	(100, 36.11109102000528)
